dis2ts_3MBPP1_18Cr2_pr_counts	dis2ts_3MBPP1_18Cr2gb_counts	dis2ts_3MBPP1_18Cr2term_counts	dis2ts_3MBPP1_18Cr2pr_map	dis2ts_3MBPP1_18Cr2gb_map	dis2ts_3MBPP1_18Cr2term_map	dis2ts_3MBPP1_18Cr2pr_density	dis2ts_3MBPP1_18Cr2pr_densityRPKM	dis2ts_3MBPP1_18Cr2gb_density	dis2ts_3MBPP1_18Cr2gb_densityRPKM	dis2ts_3MBPP1_18Cr2pause_index_CI_low	dis2ts_3MBPP1_18Cr2pause_index_CI_high	dis2ts_3MBPP1_18Cr2pause_index_scaled	dis2ts_3MBPP1_18Cr2pause_index_CI_low_scaled	dis2ts_3MBPP1_18Cr2pause_index_CI_high_scaled	dis2ts_3MBPP1_18Cr2_ExpPR	dis2ts_3MBPP1_18Cr2_ExpGB	dis2ts_3MBPP1_18Cr2Fexact_Pval
SPAC1071.02	6	148	35	100	3405	300	0.06	30.4667815602851	0.0434654919236417	22.0708941307988	0.0161940565034737	0.0948537618131779	1.38040540540541	0.551407623943279	3.22977058973871	4	102	1
SPNCRNA.237	0	1	23	100	491	300	0	0	0.00203665987780041	1.0341745268257	0.120791776113059	17.3080587281839	0	0.593087620715119	84.9825683553831	0	100	1
SPAC1071.05	5	93	28	100	1458	300	0.05	25.3889846335709	0.0637860082304527	32.3892396559959	0.0192996768811656	0.137137312446542	0.783870967741936	0.281389288927394	1.99946201547058	6	99	1
SPAC1071.06	53	132	21	100	1678	300	0.53	269.123237115852	0.0786650774731824	39.9445288633059	0.288213594357403	0.558322530950394	6.73742424242424	4.83622411331722	9.36865206934761	11	142	5.50720920154098e-16
SPAC1071.08	13	33	39	100	320	300	0.13	66.0113600472844	0.103125	52.3647808067401	0.19700804224282	0.775600311890031	1.26060606060606	0.630425735177024	2.4819209980481	10	103	1
SPNCRNA.92	1	0	1	100	31	300	0.01	5.07779692671419	0	0	0.0577765545925511	8.27870929775896	NA	0.0179107319236909	2.56639988230528	0	101	1
SPNCRNA.93	0	1	10	100	266	300	0	0	0.0037593984962406	1.90894621305045	0.120791776113059	17.3080587281839	0	0.321306124460737	46.0394362169693	0	100	1
SPAC1071.13	0	375	37	100	3378	300	0	0	0.11101243339254	56.3698593107703	0.000242517844054172	0.0128022534407804	0	0.00819225277214994	0.432460121229562	9	91	1
SPNCRNA.94	4	6	31	100	102	300	0.04	20.3111877068568	0.0588235294117647	29.869393686554	0.158655326760933	2.65404002692664	0.68	0.161828433296151	2.70712082746517	5	99	1
SPAC1071.11	18	341	90	100	2136	300	0.18	91.4003446808554	0.159644194756554	81.0640801502593	0.0318403949431298	0.0863874335156361	1.1275073313783	0.680110835985252	1.84523557989399	16	102	1
SPAC926.02	65	62	19	100	2758	300	0.65	330.056800236422	0.0224800580130529	11.4149169491037	0.730043545724572	1.50574882022463	28.9145161290323	20.1346009910837	41.5285524617953	3	162	1.40618259188404e-48
SPAC926.03	8	63	9	100	864	300	0.08	40.6223754137135	0.0729166666666667	37.0256025906243	0.0563645554633003	0.274422678013184	1.09714285714286	0.486989759202915	2.37101193803391	7	101	1
SPNCRNA.947	1	17	2	100	804	300	0.01	5.07779692671419	0.0211442786069652	10.7366352928036	0.0029153350293855	0.415929044001673	0.472941176470588	0.0234392936362594	3.34406951377345	2	99	1
SPAC323.04	0	65	31	100	1926	300	0	0	0.033748701973001	17.1369055159098	0.00140311402199916	0.074718813971507	0	0.0270239760637039	1.43908435709122	3	97	1
SPNCRNA.948	18	9	2	100	607	300	0.18	91.4003446808554	0.014827018121911	7.52885870517754	0.85236797883579	4.80204357680557	12.14	5.17387363153324	29.1484045112098	1	117	1.38798286793895e-05
SPAC323.08	2	14	16	100	505	300	0.02	10.1555938534284	0.0277227722772277	14.0770607869304	0.0224451794089099	0.655283897988541	0.721428571428571	0.113348156014995	3.30918368484213	2	100	1
SPAC2F3.01	15	89	20	100	851	300	0.15	76.1669539007128	0.104582843713279	53.1050442394316	0.0936631330458645	0.298544286838595	1.43426966292135	0.797073262220307	2.54061188099644	10	105	1
SPAC2F3.02	5	223	5	100	2588	300	0.05	25.3889846335709	0.0861669242658424	43.7538143221509	0.00816738657438233	0.0562712336508104	0.580269058295964	0.211371964545015	1.45629952688297	8	97	1
SPAC2F3.08	8	355	77	100	2631	300	0.08	40.6223754137135	0.134929684530597	68.5145537431979	0.0103900018390848	0.0467544357456568	0.592901408450704	0.273360948386322	1.23010920446823	12	96	1
SPAC2F3.09	14	721	273	100	2226	300	0.14	71.0891569739986	0.323899371069182	164.469523097975	0.0109902675199559	0.0336542978473163	0.432233009708738	0.244643354994218	0.74914467008126	27	87	1
SPAC2F3.10	13	245	43	100	3093	300	0.13	66.0113600472844	0.0792111218881345	40.2217991285152	0.0290573046372664	0.0948749124881787	1.64118367346939	0.89874243243065	2.93448104325937	8	105	1
SPAC2F3.11	15	377	137	100	1233	300	0.15	76.1669539007128	0.305758313057583	155.257862236111	0.0228662717199684	0.0680568867739629	0.490583554376658	0.281941130307211	0.839141413922962	26	89	1
SPNCRNA.239	3	4	1	100	575	300	0.03	15.2333907801426	0.00695652173913044	3.5323804707577	0.133893566820236	3.94140253599159	4.3125	0.769888009216357	22.6630645819517	0	103	1
SPNCRNA.240	2	7	12	100	198	300	0.02	10.1555938534284	0.0353535353535354	17.9518073166663	0.0410868912536841	1.48812327873763	0.565714285714286	0.0813520446822946	2.94648409190051	3	99	1
SPAC2F3.15	5	158	33	100	2880	300	0.05	25.3889846335709	0.0548611111111111	27.8573581396126	0.0114775337113261	0.0798023113198048	0.911392405063291	0.330552970886191	2.29830656601038	5	100	1
SPAC2F3.16	19	353	180	100	2129	300	0.19	96.4781416075696	0.16580554250822	84.1926874180417	0.0329286502053926	0.0869397065833062	1.14592067988669	0.701050962872808	1.85094635315859	16	103	1
SPAC11G7.01	30	476	96	100	2966	300	0.3	152.333907801426	0.160485502360081	81.4912790666202	0.0427738310505119	0.0923143416080909	1.86932773109244	1.26867182895818	2.73804337209598	17	113	1
SPAC11G7.02	32	416	67	100	2923	300	0.32	162.489501654854	0.142319534724598	72.2669696035957	0.0527533543052788	0.111568293461316	2.24846153846154	1.5419805463433	3.26114121787427	16	116	1
SPAC11G7.03	1	75	30	100	1164	300	0.01	5.07779692671419	0.0644329896907216	32.7177637030553	0.000687699619117278	0.0882776649076593	0.1552	0.00800482356652511	1.02755201952515	6	95	1
SPAC11G7.04	25	95	200	93	363	300	0.268817204301075	136.49991738479	0.261707988980716	132.890002214283	0.165173971714752	0.416461679517602	1.02716468590832	0.644711308951128	1.62554397489129	24	94	1
SPAPB18E9.01	1	59	21	100	1741	300	0.01	5.07779692671419	0.0338885697874785	17.2079275517597	0.000871375735237544	0.112803364965006	0.295084745762712	0.0151706515504856	1.96390658404075	3	98	1
SPNCRNA.953	1	47	14	100	1630	300	0.01	5.07779692671419	0.0288343558282209	14.6415003408323	0.00108964984752419	0.142490214044753	0.346808510638298	0.0177612925146442	2.32259048892948	2	99	1
SPNCRNA.954	0	34	18	100	1806	300	0	0	0.0188261351052049	9.55952909791154	0.00269086889544985	0.144693076160053	0	0.0485970922518243	2.61315695545056	1	99	1
SPAPB15E9.06	10	42	0	100	1547	300	0.1	50.7779692671419	0.0271493212669683	13.7858740091788	0.112157616821759	0.491860651814333	3.68333333333333	1.73507833223261	7.60908428356773	2	108	1
SPAC27E2.01	1	48	12	100	2071	300	0.01	5.07779692671419	0.0231772090777402	11.7689161024761	0.00106736907725647	0.139432529750916	0.431458333333333	0.0221052135899815	2.88764769114147	2	99	1
SPAC27E2.02	14	100	17	100	1315	300	0.14	71.0891569739986	0.0760456273764259	38.6144252982068	0.0766714554834955	0.251124020812572	1.841	1.00822963960797	3.30228087368532	8	106	1
SPAC27E2.12	3	4	3	100	168	300	0.03	15.2333907801426	0.0238095238095238	12.0899926826528	0.133893566820236	3.94140253599159	1.26	0.224941192257996	6.62155626046588	2	101	1
SPAC27E2.05	5	95	41	100	1461	300	0.05	25.3889846335709	0.0650239561943874	33.0178444926658	0.0189032678021661	0.134171931422567	0.768947368421053	0.276176742589646	1.9602519180837	6	99	1
SPAC27E2.07	8	127	0	100	1876	0	0.08	40.6223754137135	0.0676972281449893	34.3752777021696	0.0286117183009633	0.132795542838807	1.18173228346457	0.536755835326071	2.49124438365601	6	102	1
SPAC27E2.09	3	830	39	100	7146	300	0.03	15.2333907801426	0.116148894486426	58.9780499464424	0.000931447293964796	0.011547681660878	0.258289156626506	0.0665612236267243	0.825197331486343	10	93	1
SPAC19G12.03	0	105	25	100	1954	300	0	0	0.0537359263050154	27.2860121445747	0.000867458745533771	0.0460080441189668	0	0.0169501438877299	0.89899718208461	5	95	1
SPAC19G12.04	5	69	19	100	1286	300	0.05	25.3889846335709	0.0536547433903577	27.2447891091197	0.0257896975335765	0.18662161174064	0.931884057971014	0.331655510281794	2.39995392698463	5	100	1
SPAC19G12.05	13	69	25	100	1090	300	0.13	66.0113600472844	0.063302752293578	32.143852104888	0.0993598571337522	0.350467128617361	2.0536231884058	1.0830224427579	3.82009170192924	6	107	1
SPAC19G12.08	27	874	111	100	1835	254	0.27	137.100517021283	0.476294277929155	241.852562068022	0.0206383379781537	0.0459143910027141	0.56687643020595	0.37871350189912	0.842529074899804	40	87	1
SPAC19G12.09	9	55	18	100	950	300	0.09	45.7001723404277	0.0578947368421053	29.3977716809769	0.0755165925131176	0.34274487991079	1.55454545454545	0.717407628874617	3.25607635915251	5	104	1
SPAC19G12.11	2	46	17	100	1104	300	0.02	10.1555938534284	0.0416666666666667	21.1574871946424	0.00730283643198064	0.182405882134092	0.48	0.0806233142090662	2.01376093876038	4	98	1
SPAC19G12.12	6	44	14	100	1125	300	0.06	30.4667815602851	0.0391111111111111	19.8598279800377	0.0523427807148178	0.33338157300297	1.53409090909091	0.5888562830417	3.75054269628341	3	103	1
SPAC19G12.14	38	407	38	100	2701	300	0.38	192.956283215139	0.150684931506849	76.5147482107617	0.0659654748329181	0.131609681037975	2.52181818181818	1.78172747523712	3.55477748483569	18	120	0.0601854264832646
SPAC23A1.03	1	10	2	100	741	300	0.01	5.07779692671419	0.0134952766531714	6.85262743146314	0.00478667548335045	0.750794709134687	0.741	0.0354692653316268	5.56338879468803	1	100	1
SPAC23A1.05	0	85	37	100	852	300	0	0	0.0997652582159624	50.6587721561861	0.0010721024831893	0.0569495677054597	0	0.0091343131567728	0.485210316850517	9	91	1
SPAC23A1.07	1	25	26	100	801	300	0.01	5.07779692671419	0.031210986267166	15.8483050147134	0.00201502960057811	0.275223236161762	0.3204	0.0161403871006307	2.20453812165571	3	98	1
SPAC23A1.09	6	79	61	100	955	60	0.06	30.4667815602851	0.0827225130890052	42.0048122733425	0.0298875467795529	0.180636825558078	0.725316455696203	0.285426071744731	1.72508168407964	8	98	1
SPAC23A1.10	65	2	70	42	242	300	1.54761904761905	785.849524372434	0.00826446280991736	4.19652638571421	7.83619945288514	191.78096365978	187.261904761905	45.1514349428144	1105.02364775397	0	107	1.86714456965733e-35
SPAC23A1.11	18	81	34	100	598	300	0.18	91.4003446808554	0.135451505016722	68.7795235892724	0.128836804156042	0.378940293946446	1.32888888888889	0.770444088853132	2.26606295779975	14	104	1
SPAC23A1.17	7	1709	67	100	5120	300	0.07	35.5445784869993	0.3337890625	169.491307573331	0.00179185236883967	0.00886390005227533	0.209713282621416	0.0917428412845913	0.453831682676497	26	81	1
SPAC26H5.03	0	67	11	100	2089	300	0	0	0.032072762087123	16.2858972757229	0.00136109033415423	0.0724580173373754	0	0.0284331770804818	1.51364798217777	3	97	1
SPAC26H5.04	5	81	1	100	2565	300	0.05	25.3889846335709	0.0315789473684211	16.0351481896238	0.0220775639854989	0.158100632864788	1.58333333333333	0.566289516228048	4.05528123298182	3	102	1
SPAC26H5.05	18	604	64	100	3523	300	0.18	91.4003446808554	0.171444791370991	87.0561834724771	0.0180774053302761	0.0484903615893723	1.04990066225166	0.636866989785626	1.70831543879359	17	101	1
SPAC26H5.06	33	168	3	100	2927	300	0.33	167.567298581568	0.0573966518619747	29.1448542428419	0.132785632668848	0.289215931570359	5.74946428571429	3.88663546821719	8.46535031706441	7	126	7.11638908290977e-09
SPNCRNA.962	1	16	13	100	754	300	0.01	5.07779692671419	0.0212201591511936	10.7751658922317	0.00308778638028139	0.444289421552728	0.47125	0.0232819093073216	3.34994223850757	2	99	1
SPNCRNA.306	1	19	13	100	855	300	0.01	5.07779692671419	0.0222222222222222	11.283993170476	0.00262241420563744	0.368819983318377	0.45	0.0224216414582001	3.15341085737212	2	99	1
SPNCRNA.963	0	15	5	100	541	300	0	0	0.0277264325323475	14.0789193901502	0.00615095181701504	0.339527058120729	0	0.0332766493300514	1.83684138443314	2	98	1
SPAC26H5.11	10	833	100	100	4266	300	0.1	50.7779692671419	0.195264885138303	99.1515433650473	0.00607588837310757	0.0229733233529172	0.512124849939976	0.259197397996769	0.980041974235449	17	93	1
SPAC26H5.12	38	297	13	100	3655	300	0.38	192.956283215139	0.0812585499316005	41.2614415111933	0.0898965331682696	0.181375219162933	4.67643097643098	3.28571828730025	6.62926426040521	10	128	3.59550986606131e-08
SPNCRNA.242	41	21	78	100	89	300	0.41	208.189673995282	0.235955056179775	119.813185911234	1.1230392679806	3.41572455661367	1.73761904761905	0.999504948502736	3.03999485538617	26	115	1
SPAC25B8.01	14	116	70	100	661	300	0.14	71.0891569739986	0.175491679273828	89.1111109680553	0.0664373698594739	0.21532151796961	0.797758620689655	0.439151014771123	1.42327523377912	17	97	1
SPAC25B8.02	15	24	78	100	1016	300	0.15	76.1669539007128	0.0236220472440945	11.994795889876	0.31253944182058	1.23943649994254	6.35	3.1754007288971	12.5926748394162	2	113	0.0082639960640022
SPAC25B8.03	39	416	32	100	2581	300	0.39	198.034080141853	0.161177838047269	81.8428330690857	0.0665434366747608	0.131562481211443	2.4196875	1.71748610057558	3.39562764006735	19	120	0.110582038888906
SPAC25B8.05	0	53	22	100	1747	300	0	0	0.0303377218088151	15.4048790564311	0.00172214121145853	0.0919284576549814	0	0.0300858069641806	1.60599015523253	2	98	1
SPAC25B8.20	1	26	7	100	838	300	0.01	5.07779692671419	0.0310262529832936	15.7545012046025	0.00194013628088687	0.264049615251165	0.322307692307692	0.016258342033832	2.21273577580477	3	98	1
SPAC25B8.08	7	96	14	100	1763	300	0.07	35.5445784869993	0.0544526375496313	27.6499435600999	0.0310408364330953	0.162496536118947	1.28552083333333	0.547249946315469	2.86481393177704	5	102	1
SPNCRNA.966	6	30	43	100	241	300	0.06	30.4667815602851	0.12448132780083	63.2090903740355	0.0748451473982823	0.503086370931363	0.482	0.18037680522986	1.21243815394459	11	95	1
SPAC25B8.09	8	73	31	100	835	300	0.08	40.6223754137135	0.0874251497005988	44.3927156467228	0.0489452278447411	0.235251333153775	0.915068493150685	0.408692652503588	1.96434863183402	8	100	1
SPAC25B8.10	8	76	45	100	1212	300	0.08	40.6223754137135	0.0627062706270627	31.8409708275807	0.047085954300955	0.225588097156846	1.27578947368421	0.570681766127574	2.73412773754097	6	102	1
SPAC25B8.11	12	319	45	100	2521	300	0.12	60.9335631205703	0.126537088456962	64.2529638882121	0.0201507584105002	0.068561708734884	0.94833855799373	0.508000619528709	1.72844067720643	12	100	1
SPAC25B8.14	6	155	24	100	1950	300	0.06	30.4667815602851	0.0794871794871795	40.3619755713179	0.0154748066343627	0.0904928607948503	0.754838709677419	0.301758729370072	1.76461078549958	7	99	1
SPAC25B8.16	4	140	25	100	2343	300	0.04	20.3111877068568	0.0597524541186513	30.3410827887318	0.00901602807011723	0.079921750272733	0.669428571428571	0.211245537682847	1.87256660889013	5	99	1
SPAC25B8.17	18	79	26	100	1021	300	0.18	91.4003446808554	0.0773751224289912	39.2895158874065	0.13193140408914	0.389047735126451	2.32632911392405	1.34701963575012	3.97217737564107	8	110	1
SPAC25B8.18	2	47	26	100	583	300	0.02	10.1555938534284	0.0806174957118353	40.9359271964952	0.00715206070404783	0.178375811909637	0.248085106382979	0.0416965139045989	1.03993098343318	7	95	1
SPAC683.03	0	1	1	100	385	300	0	0	0.0025974025974026	1.31890829265304	0.120791776113059	17.3080587281839	0	0.465048338035277	66.6360261035081	0	100	1
SPNCRNA.969	0	83	9	100	2207	300	0	0	0.0376076121431808	19.0963817361703	0.00109800574614357	0.0583369154812046	0	0.0242329868173887	1.28749572467019	3	97	1
SPAC694.02	62	1091	160	100	5242	300	0.62	314.82340945628	0.208126669210225	105.682496128294	0.0436112580412839	0.0739041139757254	2.97895508707608	2.2861021465241	3.87405365460752	27	135	2.12507574671459e-06
SPAC694.03	60	120	1	100	1854	300	0.6	304.667815602851	0.0647249190938511	32.8659995256582	0.362406254578273	0.68891795554995	9.27	6.71901195988118	12.7725388958961	9	151	1.21892333840766e-23
SPNCRNA.972	4	139	4	100	3251	300	0.04	20.3111877068568	0.0427560750538296	21.7106666506697	0.00907991791802302	0.0805065197273681	0.935539568345324	0.295188131514928	2.61726695633674	4	100	1
SPAC1F7.03	4	389	47	100	2794	300	0.04	20.3111877068568	0.139226914817466	70.6966000176027	0.0032761270134615	0.0284531430345642	0.287300771208226	0.0915349887561142	0.794980816385724	12	92	1
SPAC1F7.04	2	1037	173	100	1846	300	0.02	10.1555938534284	0.561755146262188	285.247855525602	0.000333595701842375	0.00779248805879045	0.035602700096432	0.00615817665601025	0.143849329565272	36	66	1
SPAC1F7.05	3	608	75	100	2820	300	0.03	15.2333907801426	0.215602836879433	109.478742249724	0.00127053502857123	0.0157788263573622	0.139144736842105	0.0358290878057087	0.444962903277615	18	85	1
SPAC1F7.06	1	10	4	100	1703	300	0.01	5.07779692671419	0.00587199060481503	2.98167758468244	0.00478667548335045	0.750794709134687	1.703	0.0815170834814582	12.7860338965637	0	101	1
SPNCRNA.243	1	5	4	100	964	300	0.01	5.07779692671419	0.00518672199170124	2.63371209891815	0.00883974757390515	1.74105855180368	1.928	0.0852151666124457	16.7838044393875	0	101	1
SPAC1F7.08	7	521	102	100	2603	300	0.07	35.5445784869993	0.200153668843642	101.633968452481	0.00585562827164306	0.0291929200863011	0.349731285988484	0.152422003910869	0.759891709846417	17	90	1
SPAC1F7.10	8	22	9	100	1196	300	0.08	40.6223754137135	0.0183946488294314	9.34042912940737	0.149100835899916	0.857796215069198	4.34909090909091	1.783245997363	10.2592427322276	1	107	1
SPAC1F7.12	30	194	61	100	1100	300	0.3	152.333907801426	0.176363636363636	89.5538730711411	0.10321709818391	0.230387396494175	1.70103092783505	1.13538808002301	2.53426136143593	19	111	1
SPAC21E11.04	3	16	6	100	644	300	0.03	15.2333907801426	0.0248447204968944	12.6156445384203	0.0435109966500877	0.680481866290363	1.2075	0.280210818426565	4.38230321890994	2	101	1
SPAC21E11.06	59	324	119	100	1884	300	0.59	299.590018676137	0.171974522292994	87.3251700772504	0.13659116819213	0.242289157526087	3.43074074074074	2.57337760873973	4.56472772779148	23	136	1.56593378626513e-07
SPAC21E11.07	56	62	15	100	1032	300	0.56	284.356627895995	0.060077519379845	30.5061443271589	0.619812139164824	1.3158087696781	9.32129032258064	6.39646127618099	13.579146503078	8	148	6.12440371306764e-20
SPAC21E11.08	4	449	65	100	2222	300	0.04	20.3111877068568	0.202070207020702	102.607147619022	0.0028403966066147	0.0246307917896292	0.197951002227171	0.0631136125989786	0.547296193565562	17	87	1
SPAC2C4.05	13	160	97	100	830	300	0.13	66.0113600472844	0.192771084337349	97.8852419607554	0.044137395159899	0.146502858452233	0.674375	0.366340379827162	1.21597372515353	18	95	1
SPNCRNA.98	52	52	2	100	203	300	0.52	264.045440189138	0.25615763546798	130.071645413368	0.669448161423808	1.49376763971263	2.03	1.35897976769033	3.03234830861664	30	122	1
SPAC2C4.08	1	12	28	100	653	300	0.01	5.07779692671419	0.0183767228177642	9.33132666471214	0.0040448521341888	0.610617545978525	0.544166666666667	0.0264128844362529	3.98733257523977	1	100	1
SPAC2C4.09	10	98	31	100	1305	300	0.1	50.7779692671419	0.075095785440613	38.1321148519533	0.0501420375681961	0.201459026393403	1.33163265306122	0.654353590264959	2.62904029443391	7	103	1
SPAC2C4.13	2	206	0	100	2887	300	0.02	10.1555938534284	0.0713543470730862	36.2322884275415	0.00166999281800707	0.0395052507921254	0.280291262135922	0.0482126926558641	1.14051659036866	6	96	1
SPNCRNA.974	2	3	1	100	713	300	0.02	10.1555938534284	0.00420757363253857	2.1365204460228	0.0782648165603505	4.86773260028688	4.75333333333333	0.558028142075299	34.7069334400454	0	102	1
SPNCRNA.976	1	4	9	100	297	300	0.01	5.07779692671419	0.0134680134680135	6.83878373968241	0.0106420142837121	2.34682041637603	0.7425	0.031606782422625	6.9700566366368	1	100	1
SPAC25G10.01	7	207	66	100	1982	300	0.07	35.5445784869993	0.104439959636731	53.0324906069544	0.0146186229457929	0.0741207449322671	0.67024154589372	0.289741106785615	1.46907316455753	10	97	1
SPAC25G10.03	26	301	38	100	1385	300	0.26	132.022720094569	0.217328519855596	110.355009021009	0.0566082664394039	0.130850752175002	1.19634551495017	0.784024490185745	1.81228291762378	22	104	1
SPAC25G10.06	34	79	67	100	266	300	0.34	172.645095508282	0.296992481203008	150.806750830985	0.28217159677877	0.654153610382344	1.14481012658228	0.750576447431527	1.74004860361704	30	104	1
