V4	Cdk9as_3MBPP1r1_pr_counts	Cdk9as_3MBPP1r1gb_counts	Cdk9as_3MBPP1r1term_counts	Cdk9as_3MBPP1r1pr_map	Cdk9as_3MBPP1r1gb_map	Cdk9as_3MBPP1r1term_map	Cdk9as_3MBPP1r1pr_density	Cdk9as_3MBPP1r1pr_densityRPKM	Cdk9as_3MBPP1r1gb_density	Cdk9as_3MBPP1r1gb_densityRPKM	Cdk9as_3MBPP1r1pause_index_CI_low	Cdk9as_3MBPP1r1pause_index_CI_high	Cdk9as_3MBPP1r1pause_index_scaled	Cdk9as_3MBPP1r1pause_index_CI_low_scaled	Cdk9as_3MBPP1r1pause_index_CI_high_scaled	Cdk9as_3MBPP1r1_ExpPR	Cdk9as_3MBPP1r1_ExpGB	Cdk9as_3MBPP1r1Fexact_Pval
SPAC30D11.13	33	272	12	100	1008	300	0.33	42.1573850157324	0.26984126984127	34.4721281994926	0.0830636783021154	0.176329384774134	1.22294117647059	0.837281877285324	1.77740019852327	28	105	1
SPAC30D11.14c	296	812	46	100	1769	300	2.96	378.138968625963	0.459016393442623	58.6391843239198	0.31838474237457	0.417307453396219	6.44857142857143	5.63222609260614	7.38216885057911	124	272	2.35369357677883e-56
SPAC31A2.02	39	198	94	100	783	300	0.39	49.8223641095019	0.252873563218391	32.3045095905995	0.137574023684161	0.280983288784053	1.54227272727273	1.07720460544698	2.20009915117914	28	111	1
SPAC31A2.03	46	558	9	100	898	300	0.46	58.7648397188997	0.621380846325167	79.3811866058536	0.0602909705456112	0.112371485600501	0.740286738351254	0.541412915499589	1.0090959406925	55	91	1
SPAC31A2.04c	198	1370	180	100	593	300	1.98	252.944310094394	2.31028667790894	295.138318113104	0.124154310756098	0.168184245647081	0.857036496350365	0.73623506278366	0.997332576687188	207	91	1
SPAC31A2.05c	6	789	17	100	5062	300	0.06	7.66497909376952	0.155867246147768	19.9119863854345	0.00308107800395215	0.0175203740250515	0.384942965779468	0.155964168560058	0.886881333148109	14	92	1
SPAC31A2.06	5	727	0	100	4811	257	0.05	6.38748257814127	0.151112034919975	19.3045098079763	0.00252376386768111	0.0171212578508023	0.330880330123796	0.121418279674138	0.823703715202098	13	92	1
SPAC31A2.07c	32	1257	10	100	2587	300	0.32	40.8798885001041	0.485890993428682	62.0724051080292	0.0176214392538252	0.0365760113077224	0.658583929992045	0.455866633496458	0.946221412530778	43	89	1
SPAC31A2.08	11	318	19	100	777	300	0.11	14.0524616719108	0.409266409266409	52.2836411801525	0.0179942268984745	0.0647018221344704	0.26877358490566	0.139815143001147	0.502733157984835	32	79	1
SPAC31A2.09c	49	839	2	100	2348	267	0.49	62.5973292657844	0.35732538330494	45.6481932117591	0.043296152001564	0.0785568541598356	1.37129916567342	1.01659364899672	1.84451493567294	39	110	1
SPAC31A2.10	1	267	5	100	1783	300	0.01	1.27749651562825	0.149747616376893	19.1302058145117	0.000194845394980437	0.0244573210609166	0.0667790262172285	0.0034740933925012	0.436074034516143	13	88	1
SPAC31A2.11c	140	933	17	100	1949	300	1.4	178.849512187955	0.478707029245767	61.154656186822	0.125111002265412	0.179869942638703	2.92454448017149	2.43841343415287	3.50566518202832	77	163	1.54769742755087e-11
SPAC31A2.12	14	1534	48	100	2450	300	0.14	17.8849512187955	0.626122448979592	79.9869246928057	0.005180589385063	0.0157704772835105	0.223598435462842	0.126924439934043	0.386376693446007	43	71	1
SPAC31A2.13c	8	181	36	100	383	300	0.08	10.219972125026	0.472584856396867	60.3725507385676	0.0202147999629286	0.0924909473287605	0.169281767955801	0.0774226838580165	0.354240328269153	34	74	1
SPAC31A2.14	29	1257	23	100	3306	300	0.29	37.0473989532193	0.38021778584392	48.5726896595497	0.0156677817248332	0.0337551446855206	0.76272076372315	0.517976863822987	1.11594508330331	35	94	1
SPAC31A2.15c	3	544	8	100	1905	300	0.03	3.83248954688476	0.285564304461942	36.4807403937937	0.00141951230839859	0.0176423990956702	0.105055147058824	0.0270417094749932	0.336087702772518	22	81	1
SPAC31A2.16	10	607	3	100	3850	300	0.1	12.7749651562825	0.157662337662338	20.1413087009442	0.00832559378099648	0.0315764560475008	0.634266886326194	0.320535360568365	1.21569355782878	14	96	1
SPAC31F12.01	95	2254	6	100	4530	300	0.95	121.362168984684	0.49757174392936	63.5646169144831	0.0341318705378375	0.0519900434791984	1.90927240461402	1.54617373536404	2.35514896960769	64	131	0.0492249547713879
SPAC31G5.01	46	835	164	100	1250	300	0.46	58.7648397188997	0.668	85.3367672439673	0.0404538469749175	0.0747862808144211	0.688622754491018	0.505673087186468	0.934828510180264	58	88	1
SPAC31G5.02	48	1024	40	100	1146	300	0.48	61.3198327501562	0.893542757417103	114.149775916521	0.0346966019760034	0.0631412698774865	0.5371875	0.397623058644999	0.723598952795996	69	79	1
SPAC31G5.03	107	997	321	100	392	300	1.07	136.692127172223	2.54336734693878	324.914292367696	0.087459538623747	0.131583444302252	0.420702106318957	0.342841391405088	0.51580710166483	148	59	1
SPAC31G5.04	76	1304	48	100	1288	300	0.76	97.0897351877473	1.01242236024845	129.336603756152	0.0459166506849833	0.0738694496717893	0.750674846625767	0.591406460822585	0.951438511772647	88	88	1
SPAC31G5.05c	27	916	35	100	834	300	0.27	34.4924059219628	1.09832134292566	140.310168862767	0.0196975929706562	0.0437965555595813	0.245829694323144	0.164277925375273	0.365263273366908	66	61	1
SPAC31G5.06	12	126	47	100	697	300	0.12	15.329958187539	0.18077474892396	23.0939111863931	0.050149460232507	0.17672652199414	0.663809523809524	0.349541737820573	1.23178385829916	17	95	1
SPAC31G5.07	14	73	46	100	504	300	0.14	17.8849512187955	0.14484126984127	18.5034217541394	0.103611753981491	0.348954711191491	0.966575342465753	0.522203240066715	1.75873174440512	14	100	1
SPAC31G5.08	5	708	15	100	1905	300	0.05	6.38748257814127	0.371653543307087	47.4786106595697	0.00259126458697546	0.0175824234879021	0.134533898305085	0.0493635903818826	0.334945167444534	28	77	1
SPAC31G5.09c	17	201	11	100	1772	300	0.17	21.7174407656803	0.113431151241535	14.4907900474762	0.0498278022695994	0.141591981585723	1.49870646766169	0.882948656217301	2.50900991369901	11	106	1
SPAC31G5.10	15	72	20	100	1358	300	0.15	19.1624477344238	0.053019145802651	6.77317740244729	0.11462805549586	0.372921948742348	2.82916666666667	1.55664899363378	5.06428006392109	5	110	1
SPAC31G5.11	297	1101	686	100	291	300	2.97	379.416465141591	3.78350515463918	483.341465191308	0.236803298298599	0.307242358357582	0.784986376021798	0.689097598048923	0.894075262820564	314	83	1
SPAC31G5.12c	2	418	15	100	1594	300	0.02	2.55499303125651	0.262233375156838	33.5002223044297	0.000825912179825882	0.0193822842990623	0.0762679425837321	0.0131650401464246	0.308953611727054	21	81	1
SPAC31G5.13	322	2553	96	100	1462	300	3.22	411.353878032298	1.74623803009576	223.081299890488	0.112124592467239	0.141853486270021	1.84396396396396	1.63926154187103	2.07389796926771	268	154	0.000398190074939508
SPAC31G5.14	26	1435	11	100	1565	300	0.26	33.2149094063346	0.916932907348243	117.137859420226	0.0120379195012995	0.0270649849581401	0.283554006968641	0.188393440195337	0.423567014594892	60	66	1
SPAC31G5.15	2	631	5	100	3413	300	0.02	2.55499303125651	0.184881336067975	23.6185262631535	0.00054775118222633	0.0128207958945293	0.108177496038035	0.0186947478493846	0.437573763880284	15	87	1
SPAC31G5.16c	67	444	0	100	4211	300	0.67	85.592266547093	0.105438138209451	13.4696854176904	0.115701834080244	0.19648011483744	6.35443693693694	4.87220423311906	8.2737776358046	15	152	1.42576824919096e-20
SPAC31G5.17c	49	3230	368	100	789	300	0.49	62.5973292657844	4.09378960709759	522.980195878233	0.0113172601802644	0.0202759571091872	0.119693498452012	0.089293182822286	0.159977301591487	119	30	1
SPAC31G5.18c	46	1262	56	100	931	300	0.46	58.7648397188997	1.35553168635875	173.1687006147	0.0268410361416619	0.049342642243003	0.339350237717908	0.249890046478872	0.459379999282358	84	62	1
SPAC31G5.19	6	1727	5	100	5144	300	0.06	7.66497909376952	0.335730948678072	42.8895117124804	0.00141015976753778	0.00798882630921595	0.17871453387377	0.0725386184421433	0.410945225346068	26	80	1
SPAC31G5.21	39	669	521	100	414	300	0.39	49.8223641095019	1.61594202898551	206.436031148624	0.0416150381076198	0.0813362468790843	0.241345291479821	0.172286257765546	0.336732062079409	85	54	1
SPAC323.01c	8	250	6	100	1219	300	0.08	10.219972125026	0.205086136177194	26.1996824370027	0.0147018372900974	0.0666412188060862	0.39008	0.179215396566287	0.812356457246191	18	90	1
SPAC323.02c	87	2070	63	100	950	300	0.87	111.142196859658	2.17894736842105	278.359767089525	0.0337059097192406	0.0523440684909714	0.399275362318841	0.320206142332786	0.497268650664228	128	59	1
SPAC323.03c	5	266	263	100	1911	300	0.05	6.38748257814127	0.139194139194139	17.7820027816387	0.00685880992798332	0.0470858230113531	0.359210526315789	0.131071857723761	0.899810077746957	12	93	1
SPAC323.04	1	554	34	100	1926	300	0.01	1.27749651562825	0.287642782969886	36.7462652989643	9.40703395618258e-05	0.0117543570190468	0.0347653429602888	0.00181179473996076	0.226388916186842	22	79	1
SPAC323.05c	46	402	17	100	1825	300	0.46	58.7648397188997	0.22027397260274	28.1399232483593	0.083296980400329	0.156719426017304	2.08830845771144	1.520169892306	2.86012952481581	26	120	0.714101658864446
SPAC323.06c	50	191	79	100	1822	300	0.5	63.8748257814127	0.104829857299671	13.3919777434136	0.189347509156005	0.36106618257746	4.7696335078534	3.44991161682241	6.57862584656132	14	136	1.66717676906676e-10
SPAC323.07c	17	3115	108	100	2222	300	0.17	21.7174407656803	1.4018901890189	179.090983176508	0.00327980102394579	0.00895086523306999	0.121264847512039	0.0728771787520755	0.198888225478815	68	49	1
SPAC323.08	7	84	42	100	505	300	0.07	8.94247560939777	0.166336633663366	21.2494469926284	0.0353322397309361	0.186526058172433	0.420833333333333	0.178427810641227	0.941956593770788	15	92	1
SPAC328.01c	17	2954	21	100	4294	300	0.17	21.7174407656803	0.687936655798789	87.8836680755906	0.0034582942882609	0.00943944862161352	0.247115775220041	0.148499156737923	0.405329923812084	47	70	1
SPAC328.02	2	1132	238	100	3781	300	0.02	2.55499303125651	0.299391695318699	38.2471847577673	0.00030563509176584	0.00713747548888058	0.0668021201413428	0.0115560628196664	0.269867948234575	23	79	1
SPAC328.03	6	1930	79	100	1957	300	0.06	7.66497909376952	0.986203372508942	125.987137208101	0.00126203829144766	0.00714731928658107	0.060839378238342	0.0246980893636307	0.139873038438391	52	54	1
SPAC328.04	26	678	106	100	2897	300	0.26	33.2149094063346	0.234035208836728	29.897916382325	0.0253739461450955	0.0575242573016643	1.11094395280236	0.735083219823416	1.66647773402922	23	103	1
SPAC328.05	5	545	117	100	2090	300	0.05	6.38748257814127	0.260765550239234	33.3127081826506	0.00336289005529066	0.0228662518100834	0.191743119266055	0.0702844021555748	0.477904662830743	21	84	1
SPAC328.06	124	2280	7	100	3718	300	1.24	158.409567937903	0.613232920925229	78.3402919750516	0.0451962653857358	0.0653982328460132	2.0220701754386	1.68039714704166	2.43150629721477	85	139	0.00119900984439116
SPAC328.07c	41	2693	50	100	1338	300	0.41	52.3773571407584	2.01270553064275	257.122430238183	0.0110386918268123	0.0209181308870785	0.203705904196064	0.147697696642748	0.27988459126911	94	47	1
SPAC328.08c	2	194	545	100	2000	300	0.02	2.55499303125651	0.097	12.3917162015941	0.00177253199280704	0.0419717349272909	0.206185567010309	0.0354506398561408	0.839434698545818	9	93	1
SPAC328.09	16	1914	6	100	1645	70	0.16	20.4399442500521	1.16352583586626	148.64002011626	0.00493623736044921	0.0139348334388663	0.137513061650993	0.0812011045793896	0.229228010069351	62	54	1
SPAC328.10c	60	952	181	100	474	300	0.6	76.6497909376952	2.0084388185654	256.577359256983	0.0481093802128454	0.0823932315155335	0.298739495798319	0.228038462208887	0.390543917383629	106	54	1
SPAC32A11.01	167	4017	76	100	2207	300	1.67	213.341918109918	1.8201178069778	232.519415644707	0.0354981494294386	0.0486661907010182	0.917523027134678	0.783444157907709	1.07406282877147	172	95	1
SPAC32A11.02c	18	940	5	100	3039	300	0.18	22.9949372813086	0.309312273774268	39.514535198768	0.0116462335206142	0.0310736249962782	0.581936170212766	0.353929036691466	0.944327463636894	27	91	1
SPAC32A11.03c	34	1316	15	100	4525	300	0.34	43.4348815313606	0.290828729281768	37.1532688302051	0.0180892063067786	0.0367150638790919	1.16907294832827	0.81853658538173	1.66135664052891	30	104	1
SPAC32A11.04c	138	2195	135	100	945	300	1.38	176.294519156699	2.32275132275132	296.730672148573	0.0527268963289101	0.0749201303162468	0.594123006833713	0.4982691703082	0.707995231488532	166	72	1
SPAC343.01c	1	846	4	100	2452	300	0.01	1.27749651562825	0.345024469820555	44.0767558002244	6.16363308802797e-05	0.00769040722863855	0.028983451536643	0.00151132283318446	0.188568785246217	25	76	1
SPAC343.02	4	172	58	100	1045	300	0.04	5.10998606251301	0.164593301435407	21.0267369079483	0.00735903989680111	0.0648481006056254	0.243023255813953	0.0769019669215716	0.677662651328786	14	90	1
SPAC343.03	11	80	6	100	1178	300	0.11	14.0524616719108	0.067911714770798	8.67569789900342	0.0692950033048681	0.265933898179557	1.61975	0.816295138931346	3.13270132055518	7	104	1
SPAC343.04c	21	859	53	100	1870	300	0.21	26.8274268281933	0.459358288770053	58.68286133287	0.0154443277817674	0.0382972527233484	0.457159487776484	0.28880892951905	0.716158625926615	38	83	1
SPAC343.05	22	2952	75	100	1993	300	0.22	28.1049233438216	1.48118414450577	189.220758360994	0.00477926259382997	0.0115081268710236	0.148529810298103	0.0952507034950312	0.2293569685395	72	50	1
SPAC343.06c	121	1011	59	100	1156	300	1.21	154.577078391019	0.874567474048443	111.725690077869	0.0986532507259485	0.145095242257077	1.38354104846686	1.14043157839196	1.67730100049181	103	118	1
SPAC343.07	1	15	11	100	1786	300	0.01	1.27749651562825	0.0083986562150056	1.07292540506292	0.00328192270549487	0.476785931797302	1.19066666666667	0.0586151395201384	8.51539674189981	0	101	1
SPAC343.08c	46	360	279	100	2737	300	0.46	58.7648397188997	0.131530873218853	16.8030232234626	0.0928354108326659	0.175346643758428	3.49727777777778	2.54090519449007	4.79923763966817	16	130	3.31260105515475e-06
SPAC343.09	48	1680	49	100	1564	300	0.48	61.3198327501562	1.07416879795396	137.224689658278	0.0212053979264304	0.0383815247764056	0.446857142857143	0.331652423569371	0.600287047502983	76	72	1
SPAC343.10	11	1441	53	100	2034	300	0.11	14.0524616719108	0.708456243854474	90.5050382999171	0.00400518149228245	0.0141508404831751	0.155267175572519	0.081465391553025	0.287828095427781	46	65	1
SPAC343.11c	111	1648	28	100	4799	300	1.11	141.802113234736	0.343404876015837	43.8698532559984	0.0553040741195695	0.0819627622063221	3.23233616504854	2.65404251699814	3.9333929582814	53	158	1.25187066094959e-12
SPAC343.12	31	805	43	100	1728	300	0.31	39.6023919844759	0.465856481481481	59.5130031875431	0.0264276135047102	0.0557933381567549	0.66544099378882	0.456669161361392	0.964108883348724	41	90	1
SPAC343.13	1	139	3	100	1727	300	0.01	1.27749651562825	0.0804863925883034	10.2821086087045	0.000373110149646878	0.0472127963894892	0.124244604316547	0.00644361228440158	0.815364993646478	7	94	1
SPAC343.14c	102	1581	52	100	1279	300	1.02	130.304644594082	1.23612197028929	157.91415099361	0.0525272344128992	0.0791671280424026	0.825161290322581	0.67182332814098	1.01254756766233	111	91	1
SPAC343.15	98	604	48	100	1621	300	0.98	125.194658531569	0.372609500308452	47.6007338334032	0.130283003210128	0.201876387390958	2.63009933774834	2.11188748203618	3.27241623960743	53	145	1.05739544738642e-06
SPAC343.16	20	2335	124	100	2117	300	0.2	25.5499303125651	1.10297590930562	140.904788095984	0.00536611287273087	0.0135184254962146	0.181327623126338	0.113600609515713	0.286185067754863	62	58	1
SPAC343.17c	0	610	602	100	6225	300	0	0	0.0979919678714859	12.5184397515379	0.000149054786920139	0.00786291172703604	0	0.00927866048577867	0.489466255007993	8	92	1
SPAC343.18	4	398	23	100	1097	300	0.04	5.10998606251301	0.362807657247037	46.348551797634	0.00320243663043668	0.0278058829474143	0.110251256281407	0.0351307298358904	0.305030535933135	27	77	1
SPAC343.19	121	1510	34	100	2499	300	1.21	154.577078391019	0.604241696678671	77.1916662104307	0.0662835070261364	0.0968054042732572	2.00250993377483	1.65642484058315	2.4191670527887	83	138	0.00262774949272476
SPAC343.20	49	896	164	100	1654	300	0.49	62.5973292657844	0.541717049576784	69.2041643290759	0.0405635457692404	0.0735195291616724	0.90453125	0.670921047023237	1.21601301233406	52	97	1
SPAC343.21	1	85	214	100	2391	300	0.01	1.27749651562825	0.0355499790882476	4.54149744158936	0.000607646510904272	0.0777163283726937	0.281294117647059	0.0145288280757212	1.85819741139111	3	98	1
SPAC3A11.02	111	1559	100	100	2060	300	1.11	141.802113234736	0.756796116504854	96.6804401875945	0.0584401855039215	0.0866732605249062	1.46670942912123	1.20386782138078	1.78546916681307	90	121	1
SPAC3A11.03	5	111	7	100	3509	300	0.05	6.38748257814127	0.0316329438586492	4.04109755584885	0.016235521176553	0.114383183978181	1.58063063063063	0.569704438085245	4.01370592579437	3	102	1
SPAC3A11.04	4	163	0	100	3476	300	0.04	5.10998606251301	0.0468929804372842	5.99056191160545	0.00776015215327495	0.0684807627327286	0.853006134969325	0.269742888847837	2.38039131258965	4	100	1
SPAC3A11.05c	1	467	4	100	2945	300	0.01	1.27749651562825	0.158573853989813	20.257754594173	0.000111561307743481	0.0139508833211855	0.0630620985010707	0.0032854805130455	0.410853513808913	13	88	1
SPAC3A11.06	3	79	8	100	2642	300	0.03	3.83248954688476	0.0299015897047691	3.81991766595882	0.0095872771545093	0.124296285916983	1.00329113924051	0.253295862422136	3.28390787392668	2	101	1
SPAC3A11.07	71	3838	280	100	2299	300	0.71	90.702252609606	1.66942148760331	213.268013352816	0.0145197546359572	0.0235302239409564	0.42529702970297	0.333809159080656	0.540959848402588	106	65	1
SPAC3A11.08	84	987	86	100	2619	300	0.84	107.309707312773	0.376861397479954	48.1439122155436	0.067661276566309	0.106916608783956	2.22893617021277	1.77204883327163	2.80014598405182	50	134	0.00128093351145156
SPAC3A11.09	92	1472	35	100	2714	300	0.92	117.529679437799	0.542372881355932	69.287946610346	0.0503299160393394	0.0775278124542949	1.69625	1.36595392130767	2.10410483000956	67	125	1
SPAC3A11.10c	106	1004	73	100	1327	300	1.06	135.414630656595	0.756593820648078	96.6545969623788	0.0859672353469488	0.129549830154655	1.40101593625498	1.14078521305401	1.71912624615228	88	118	1
SPAC3A11.11c	17	169	33	100	1568	300	0.17	21.7174407656803	0.107780612244898	13.7689356595137	0.0590299388755246	0.169090007732644	1.57727810650888	0.925589441568227	2.65133132124787	11	106	1
SPAC3A11.12c	197	2830	177	100	1887	300	1.97	251.666813578766	1.49973502914679	191.590627410067	0.0600840043074453	0.0806213755884698	1.31356537102474	1.13378516128149	1.52132535735443	178	119	1
SPAC3A11.13	33	201	58	100	506	300	0.33	42.1573850157324	0.397233201581028	50.7464030911618	0.111586780168874	0.240400001576459	0.830746268656716	0.564629107654504	1.21642400797688	37	96	1
SPAC3A11.14c	5	435	4	100	3037	300	0.05	6.38748257814127	0.143233454066513	18.298023849137	0.00420864041857389	0.0286832596794302	0.349080459770115	0.127816409512089	0.871110596464295	13	92	1
SPAC3A12.02	6	61	3	100	889	300	0.06	7.66497909376952	0.0686164229471316	8.76572412298352	0.0383475594601961	0.236355971349353	0.874426229508197	0.340909803601143	2.10120458529575	6	100	1
SPAC3A12.03c	13	77	14	100	940	300	0.13	16.6074547031673	0.0819148936170213	10.4645991173804	0.0895102340555453	0.312300033093217	1.58701298701299	0.841396200122125	2.93562031107624	8	105	1
SPAC3A12.04c	3	134	49	100	738	300	0.03	3.83248954688476	0.181571815718157	23.1957361916241	0.00570474276515646	0.0724807125145251	0.165223880597015	0.0421010016068546	0.534907658357196	15	88	1
SPAC3A12.05c	34	959	19	100	3706	300	0.34	43.4348815313606	0.25876956287102	33.0577214918374	0.0247810320012732	0.0504696452050112	1.31391032325339	0.918385045967185	1.87040505129772	27	107	1
SPAC3A12.06c	70	1602	66	100	2545	300	0.7	89.4247560939777	0.629469548133595	80.4145154434759	0.0341304342101787	0.0558472979767353	1.11204744069913	0.868619550649047	1.42131373350791	65	105	1
