V4	mcs6as_3MBPP1r2_pr_counts	mcs6as_3MBPP1r2gb_counts	mcs6as_3MBPP1r2term_counts	mcs6as_3MBPP1r2pr_map	mcs6as_3MBPP1r2gb_map	mcs6as_3MBPP1r2term_map	mcs6as_3MBPP1r2pr_density	mcs6as_3MBPP1r2pr_densityRPKM	mcs6as_3MBPP1r2gb_density	mcs6as_3MBPP1r2gb_densityRPKM	mcs6as_3MBPP1r2pause_index_CI_low	mcs6as_3MBPP1r2pause_index_CI_high	mcs6as_3MBPP1r2pause_index_scaled	mcs6as_3MBPP1r2pause_index_CI_low_scaled	mcs6as_3MBPP1r2pause_index_CI_high_scaled	mcs6as_3MBPP1r2_ExpPR	mcs6as_3MBPP1r2_ExpGB	mcs6as_3MBPP1r2Fexact_Pval
SPAC24C9.07c	0	804	5	100	5868	300	0	0	0.137014314928425	16.1823662440903	0.000113078887496429	0.00596350399115283	0	0.00663546911829045	0.349938414200848	12	88	1
SPAC24C9.08	155	931	34	100	2052	300	1.55	183.066037234451	0.453703703703704	53.5856381391165	0.139924114393689	0.198001847103127	3.41632653061225	2.8712428273585	4.06299790255616	79	176	9.76321531902374e-17
SPAC24C9.09	10	239	214	100	2532	300	0.1	11.810712079642	0.094391785150079	11.1483419709101	0.0209672176257933	0.0809113800705833	1.05941422594142	0.530889950285085	2.04867614338717	9	101	1
SPAC24C9.10c	82	339	24	100	712	300	0.82	96.8478390530644	0.476123595505618	56.2335870084078	0.188614634834525	0.309853891002411	1.7222418879056	1.34293620002182	2.20615970393717	58	124	1
SPAC24C9.11	129	709	41	100	2518	300	1.29	152.358185827382	0.281572676727562	33.2557381432334	0.150128607947533	0.220373803060304	4.58141043723554	3.78023834811888	5.54901236105845	50	179	2.26672994624375e-23
SPAC24C9.12c	216	5718	510	100	1583	300	2.16	255.111380920267	3.61212886923563	426.618140691048	0.0328960722572096	0.0433652360503018	0.597985309548793	0.520744823831628	0.686471686676277	247	69	1
SPAC24C9.13c	41	192	151	100	399	300	0.41	48.4239195265322	0.481203007518797	56.8335017366231	0.15016434404238	0.302657654145713	0.85203125	0.599155732729095	1.2076040400414	45	96	1
SPAC24C9.14	177	1197	59	100	3931	300	1.77	209.049603809663	0.304502671076062	35.963933755613	0.125866494751174	0.173652168421628	5.81275689223058	4.94781190866866	6.82626674065418	64	213	4.92846651604449e-40
SPAC24C9.15c	0	18	1	100	1521	300	0	0	0.0118343195266272	1.39771740587479	0.00511285240857114	0.280011224227739	0	0.077766485134367	4.2589707205039	1	99	1
SPAC24C9.16c	196	166	245	100	386	300	1.96	231.489956760983	0.430051813471503	50.7921814823982	0.955271282077624	1.45952498235345	4.55759036144578	3.68734714881963	5.6337664318843	89	207	1.69333756200117e-20
SPAC24H6.01c	32	246	196	100	2002	300	0.32	37.7942786548544	0.122877122877123	14.5126631947649	0.0883774300295134	0.190478290539629	2.60422764227642	1.76931614919086	3.81337537660338	14	118	0.158666415460626
SPAC24H6.02c	0	241	27	100	943	300	0	0	0.255567338282078	30.184322494101	0.000377486279428205	0.0199473302811362	0	0.00355969561500797	0.188103324551115	20	80	1
SPAC24H6.03	43	525	34	100	2791	300	0.43	50.7860619424606	0.188104621999283	22.2164953128343	0.0592402948052956	0.112854362841953	2.2859619047619	1.6533966280158	3.14976526691891	22	121	0.155726674665091
SPAC24H6.04	118	1230	96	100	2377	300	1.18	139.366402539776	0.517458981909971	61.1155904836334	0.0790475963528516	0.116344146636518	2.28037398373984	1.87896136530728	2.76550036555003	74	144	2.21877127269835e-05
SPAC24H6.05	22	1577	156	100	2945	300	0.22	25.9835665752124	0.535483870967742	63.2444582329217	0.00893335336021916	0.0215741841684399	0.410843373493976	0.263087256458454	0.635359723760554	42	80	1
SPAC24H6.06	12	362	41	100	2050	300	0.12	14.1728544955704	0.176585365853659	20.8559891357581	0.0177811510934682	0.060332545288539	0.679558011049724	0.364513597416098	1.23681717841505	16	96	1
SPAC24H6.07	196	1150	184	100	564	300	1.96	231.489956760983	2.03900709219858	240.821256943055	0.146041305739791	0.198837917676537	0.961252173913043	0.823672964372422	1.12144585569567	198	98	1
SPAC24H6.08	80	225	60	100	844	300	0.8	94.485696637136	0.266587677725118	31.4859030559176	0.273208696544751	0.462235064872447	3.00088888888889	2.3058813988377	3.90126394752345	37	143	8.04850330182724e-07
SPAC24H6.09	160	2046	175	100	2802	300	1.6	188.971393274272	0.730192719486081	86.240959725009	0.0663511480017769	0.0921245571574737	2.19120234604106	1.85915916700979	2.58133009155241	109	151	5.17482952049106e-06
SPAC24H6.10c	252	972	164	100	992	300	2.52	297.629944406978	0.979838709677419	115.725928844879	0.225154622765128	0.298468061370844	2.57185185185185	2.23353385783007	2.96080316879878	174	178	3.93379016977879e-11
SPAC24H6.11c	1	1279	384	100	4261	300	0.01	1.1810712079642	0.300164280685285	35.4515389576675	4.07843757976728e-05	0.00508392756234399	0.0333150899139953	0.00173782225273884	0.216626153431477	23	78	1
SPAC24H6.12c	39	323	44	100	1684	300	0.39	46.0617771106038	0.191805225653207	22.6535629556079	0.0853367149524685	0.170181811839928	2.03331269349845	1.43707027979957	2.86586171138439	22	117	1
SPAC24H6.13	1	3059	132	100	3680	300	0.01	1.1810712079642	0.83125	98.1765441620241	1.70593981119758e-05	0.00212425397061593	0.0120300751879699	0.000627785850520709	0.0781725461186664	45	56	1
SPAC25A8.01c	220	2124	82	100	3404	300	2.2	259.835665752124	0.623971797884841	73.6955125063443	0.0899244649974804	0.119270688309063	3.52580037664783	3.06102878851423	4.0599742300405	122	198	9.90729042006786e-23
SPAC25A8.02	14	310	53	100	1575	300	0.14	16.5349969114988	0.196825396825397	23.2464809186604	0.0253779123214931	0.0788599414868304	0.711290322580645	0.399702119063517	1.24204407841758	18	96	1
SPAC25A8.03c	16	233	11	100	1703	300	0.16	18.8971393274272	0.13681738109219	16.1591069557051	0.0399178341311465	0.116339862888755	1.16944206008584	0.679800715253425	1.9812678649955	13	103	1
SPAC25B8.01	398	580	105	100	661	300	3.98	470.066340769751	0.877458396369138	103.634084813803	0.602777204230471	0.781144137199477	4.5358275862069	3.98435731996341	5.16336274688854	232	266	8.83762773807605e-35
SPAC25B8.02	30	97	675	100	1016	300	0.3	35.432136238926	0.0954724409448819	11.2759751154062	0.200999415812888	0.473575480570168	3.14226804123711	2.04215406465894	4.81152688259291	11	119	0.0265084761457156
SPAC25B8.03	332	1112	22	100	2581	300	3.32	392.115641044114	0.430840759395583	50.8853616139554	0.263605221846086	0.338108084717163	7.70586330935252	6.80365077584747	8.72656966654997	130	302	2.41073504439199e-75
SPAC25B8.04c	59	319	28	100	1354	300	0.59	69.6832012698878	0.235598227474151	27.8258283117119	0.138683062440121	0.246174902037182	2.50426332288401	1.87776866543924	3.33320817358344	30	129	0.00244968866427368
SPAC25B8.05	14	210	35	100	1747	300	0.14	16.5349969114988	0.120206067544362	14.1971925399245	0.0372406680668401	0.117133770471524	1.16466666666667	0.650594471127696	2.04632697013752	12	102	1
SPAC25B8.06c	15	254	60	100	3334	300	0.15	17.716068119463	0.0761847630473905	8.99796301208478	0.0337648094737523	0.101554669581668	1.96889763779528	1.1257187478549	3.38583268385281	8	107	1
SPAC25B8.07c	86	288	59	100	1525	300	0.86	101.572123884921	0.188852459016393	22.3048201897501	0.232948926205062	0.38239689570234	4.55381944444444	3.55247112462719	5.83155265946069	29	157	5.67005086675613e-16
SPAC25B8.08	30	311	89	100	1763	300	0.3	35.432136238926	0.176403857061826	20.8345516549555	0.0650654822612497	0.1421812981448	1.70064308681672	1.14710445226583	2.50665628629282	19	111	1
SPAC25B8.09	41	139	44	100	835	300	0.41	48.4239195265322	0.166467065868263	19.6609458571286	0.204979982245933	0.42314203069122	2.46294964028777	1.71158285175354	3.53323595627169	20	121	0.151960424047777
SPAC25B8.10	28	244	327	100	1212	300	0.28	33.0699938229976	0.201320132013201	23.7773411504344	0.0760222200682753	0.172116969271631	1.39081967213115	0.921389307227496	2.08605766757217	21	107	1
SPAC25B8.11	84	1334	45	100	2521	300	0.84	99.2099814689928	0.529155097183657	62.4969849831115	0.0501811972631013	0.0789150256055892	1.58743628185907	1.26506798300278	1.9894477955169	63	121	1
SPAC25B8.12c	103	2595	267	100	1584	300	1.03	121.650334420313	1.63825757575758	193.48988539565	0.0324281082022093	0.0485367999427113	0.62871676300578	0.513661233922996	0.768822911092547	126	77	1
SPAC25B8.13c	284	4404	347	100	2862	300	2.84	335.424223061833	1.53878406708595	181.741355690927	0.0570863255212306	0.0728321200758976	1.84561307901907	1.63381063641762	2.08445527657219	232	152	0.000363074322060995
SPAC25B8.14	113	579	81	100	1950	300	1.13	133.461046499955	0.296923076923077	35.0687297133985	0.158690472960512	0.239844930513993	3.80569948186529	3.09446422272999	4.67697614502286	48	165	6.80702132947083e-16
SPAC25B8.15c	1	138	0	100	1964	300	0.01	1.1810712079642	0.0702647657841141	8.29876918019651	0.000375796222576147	0.0475584849587778	0.14231884057971	0.00738063781139552	0.934048644590396	6	95	1
SPAC25B8.16	18	343	26	100	2343	300	0.18	21.2592817433556	0.146393512590696	17.2901162753615	0.0316571054031803	0.0858770939548605	1.22956268221574	0.741725979596515	2.01210031136238	15	103	1
SPAC25B8.17	237	493	174	100	1021	300	2.37	279.913876287515	0.482859941234084	57.0291974070862	0.410480624243625	0.56290514422557	4.90825557809331	4.19100717352741	5.74726152254307	109	228	2.73926672785539e-33
SPAC25B8.18	15	210	48	100	583	300	0.15	17.716068119463	0.360205831903945	42.5428737002542	0.0407054069924552	0.123252310302881	0.416428571428571	0.237312522766014	0.718560969065794	30	85	1
SPAC25B8.19c	162	1373	150	100	2940	300	1.62	191.3335356902	0.467006802721088	55.1568288617295	0.0999110355418019	0.139277047604061	3.46890021849964	2.93738444492897	4.09474519955939	83	179	3.20005924729447e-18
SPAC25B8.20	15	86	0	100	838	300	0.15	17.716068119463	0.102625298329356	12.1207785065538	0.0967865358919031	0.309440218129239	1.46162790697674	0.811071170774148	2.59310902792302	10	105	1
SPAC25G10.01	45	912	90	100	1982	300	0.45	53.148204358389	0.460141271442987	54.3459607297351	0.0361360185330619	0.0671558095329989	0.977960526315789	0.716215887325288	1.33102814494404	45	100	1
SPAC25G10.02	2	43	15	100	1240	300	0.02	2.3621424159284	0.0346774193548387	4.09565015665005	0.00779588264304348	0.195667063440159	0.576744186046512	0.0966689447737392	2.42627158665797	3	99	1
SPAC25G10.03	250	1473	142	100	1385	300	2.5	295.26780199105	1.06353790613718	125.611399951716	0.148078291363029	0.194484490539475	2.35064494229464	2.05088433537796	2.69361019397173	180	170	3.80091391088688e-09
SPAC25G10.04c	144	807	22	100	2330	300	1.44	170.074253946845	0.346351931330472	40.9066293917214	0.148832470920393	0.213823950544562	4.15762081784387	3.46779657244516	4.9820980476883	62	182	5.62398487336141e-22
SPAC25G10.05c	89	1579	321	100	1258	300	0.89	105.115337508814	1.25516693163752	148.244152414584	0.0452499705260636	0.0701285627692181	0.709069031032299	0.56924462921788	0.882217319636764	105	84	1
SPAC25G10.06	488	3042	604	100	266	300	4.88	576.362749486529	11.4360902255639	1350.68368970943	0.14562438943796	0.176705878502127	0.426719263642341	0.387360875904975	0.470037636815658	540	48	1
SPAC25G10.07c	44	736	63	100	3626	300	0.44	51.9671331504248	0.202978488692774	23.9732048831123	0.0435525131243942	0.0817871583688405	2.16771739130435	1.57921412589053	2.96560236245416	24	120	0.342828607456507
SPAC25G10.08	177	2991	193	100	2311	300	1.77	209.049603809663	1.29424491562094	152.859540589395	0.0506973262891973	0.0690479356057276	1.36759277833501	1.17161521054335	1.59569779184837	156	121	1
SPAC25G10.09c	278	2733	163	100	4951	300	2.78	328.337795814047	0.552009695011109	65.196275729472	0.0897324009857611	0.115285115969964	5.03614343212587	4.44265117280503	5.7077660916729	134	244	8.94877109433258e-45
SPAC25H1.02	13	145	10	100	1546	300	0.13	15.3539257035346	0.0937904269081501	11.0773172803887	0.0485876494050385	0.162060982073273	1.38606896551724	0.751165059801895	2.5054627828528	9	104	1
SPAC25H1.03	24	57	13	100	483	300	0.24	28.3457089911408	0.118012422360248	13.93810742318	0.254065112312766	0.693652052540364	2.03368421052632	1.22713449247066	3.35033941376996	13	111	1
SPAC25H1.04	23	96	49	100	624	300	0.23	27.1646377831766	0.153846153846154	18.1703262763723	0.147941162849609	0.384985496921369	1.495	0.923152856181558	2.40230950078934	16	107	1
SPAC25H1.05	19	715	268	100	882	300	0.19	22.4403529513198	0.810657596371882	95.7444346592293	0.016362789539747	0.0426376466256053	0.234377622377622	0.144319803740568	0.376064043237839	53	66	1
SPAC25H1.06	100	394	99	100	1402	300	1	118.10712079642	0.281027104136947	33.1913021353705	0.202524114898987	0.317809712180543	3.55837563451777	2.83938809088379	4.45569216477122	43	157	1.83609002346611e-12
SPAC25H1.07	144	1032	19	100	2670	300	1.44	170.074253946845	0.386516853932584	45.6503927572679	0.116741067012239	0.166690717962617	3.72558139534884	3.11698648922679	4.45064216960189	68	176	7.76422086713222e-19
SPAC25H1.08c	125	1278	186	100	1131	300	1.25	147.633900995525	1.12997347480106	133.457913685079	0.0810338223518494	0.117977297232471	1.106220657277	0.916492530799416	1.33432323169925	119	106	1
SPAC25H1.09	1	16	2	100	1779	300	0.01	1.1810712079642	0.0089938167509837	1.0622338014293	0.00308778638028139	0.444289421552728	1.111875	0.0549317197052058	7.90390880942303	0	101	1
SPAC25H1.10c	60	256	123	100	306	300	0.6	70.864272477852	0.836601307189543	98.8085716466781	0.175125546064633	0.313092849211358	0.7171875	0.535884170957778	0.958064118586755	72	88	1
SPAC26A3.01	143	2793	236	100	1957	300	1.43	168.893182738881	1.42718446601942	168.560648126929	0.0431171766343269	0.0607621775589477	1.00197278911565	0.843803146733778	1.18911581482861	142	101	1
SPAC26A3.02	111	865	1198	100	2623	284	1.11	131.098904084026	0.329775066717499	38.9487836404511	0.104772208948187	0.157044826632156	3.36593063583815	2.74817504071094	4.11928580256146	52	159	3.95164809211565e-13
SPAC26A3.03c	1	193	1	100	3044	300	0.01	1.1810712079642	0.0634034165571616	7.48839497822242	0.000269204104488277	0.0339046855015973	0.157720207253886	0.00819457294062314	1.03205862666862	6	95	1
SPAC26A3.04	897	758	276	100	435	300	8.97	1059.42087354389	1.74252873563218	205.805051870543	1.07304491222612	1.30506732619801	5.14769129287599	4.66774536818362	5.67704286896134	633	364	5.88390198853461e-46
SPAC26A3.05	220	3650	354	100	5156	300	2.2	259.835665752124	0.707913110938712	83.6095793070079	0.0524774109005658	0.0692084436039177	3.10772602739726	2.70573530603317	3.568387352218	132	188	2.21015879946063e-18
SPAC26A3.06	126	525	37	100	882	300	1.26	148.814972203489	0.595238095238095	70.3018576169166	0.19662302759833	0.292771087185417	2.1168	1.73421510341727	2.58224098897538	84	142	0.000965321054783921
SPAC26A3.07c	535	1536	437	100	565	300	5.35	631.873096260847	2.71858407079646	321.084137244781	0.31527365035388	0.384778794310923	1.96793619791667	1.78129612449942	2.17400018785671	464	171	1.38273004781429e-05
SPAC26A3.08	75	1672	51	100	995	300	0.75	88.580340597315	1.68040201005025	198.467443187552	0.0353366136134843	0.0568552093147218	0.446321770334928	0.351599305454169	0.565709332681482	109	66	1
SPAC26A3.09c	44	1576	150	100	4027	300	0.44	51.9671331504248	0.391358331263968	46.2222057052788	0.0204389082419973	0.0380064907549072	1.12428934010152	0.823074834905231	1.53052138270011	40	104	1
SPAC26A3.10	268	2174	93	100	3742	300	2.68	316.527083734405	0.580972741849278	68.61701780102	0.108355027621785	0.14022001060048	4.61295308187673	4.05464513360721	5.24703279666998	135	233	1.96518727843651e-38
SPAC26A3.11	46	324	50	100	1307	300	0.46	54.3292755663532	0.247895944912012	29.2782763106657	0.102939975729186	0.195233813337608	1.85561728395062	1.34542548278046	2.55170594032253	29	117	1
SPAC26A3.12c	77	2981	14	100	4655	300	0.77	90.9424830132434	0.640386680988185	75.63422708789	0.0204586224167564	0.032564561607076	1.20239852398524	0.952348873500009	1.51588034280939	69	108	1
SPAC26A3.14c	327	1676	101	100	608	285	3.27	386.210285004293	2.75657894736842	325.57160272171	0.172989185789105	0.220021096305561	1.18625298329356	1.05177424959776	1.33772826553781	313	114	1
SPAC26A3.15c	0	3169	100	100	2725	300	0	0	1.16293577981651	137.350996625268	2.86830777261705e-05	0.00151171581171584	0	0.000781613868038145	0.0411942558692567	53	47	1
SPAC26A3.16	151	890	275	100	1458	300	1.51	178.341752402594	0.61042524005487	72.0955675643441	0.142225120910784	0.202296200885569	2.47368539325843	2.07364226287924	2.9494786089116	95	156	7.18558200053979e-08
SPAC26A3.17c	272	654	25	100	1039	300	2.72	321.251368566262	0.629451395572666	74.342692012376	0.360134459212489	0.48023149932408	4.32122324159021	3.74179703121777	4.98960527797719	143	229	2.03847023910355e-30
SPAC26F1.01	45	1185	215	100	3179	300	0.45	53.148204358389	0.372758729160113	44.0254602528335	0.0278589899631779	0.0515943931887625	1.20721518987342	0.885637290929425	1.64018575947076	39	106	1
SPAC26F1.02	126	180	758	100	1207	300	1.26	148.814972203489	0.149130074565037	17.613323731032	0.55392137841716	0.884356789028969	8.449	6.68583103749512	10.6741864435797	29	197	1.82291716953387e-38
SPAC26F1.03	333	1389	262	100	1372	300	3.33	393.296712252078	1.01239067055394	119.570547220282	0.212323224959721	0.270661427970203	3.28924406047516	2.91307464644737	3.71347479175118	217	216	1.48740708671791e-22
SPAC26F1.04c	2	353	69	100	1728	300	0.02	2.3621424159284	0.204282407407407	24.1272069682501	0.000977375790574336	0.0229696244400781	0.0979036827195467	0.0168890536611245	0.39691511032455	17	85	1
SPAC26F1.05	2	97	3825	100	817	300	0.02	2.3621424159284	0.118727050183599	14.0225100578369	0.00351919897769047	0.0847316300873428	0.168453608247423	0.0287518556477312	0.69225741781359	10	92	1
SPAC26F1.06	605	7058	3609	100	587	300	6.05	714.548080818341	12.0238500851789	1420.10231444827	0.0788173169690072	0.0932176772090195	0.503166619438935	0.462657650608073	0.547187765216944	650	55	1
SPAC26F1.07	261	868	119	100	1079	300	2.61	308.259585278656	0.804448563484708	95.0111036619949	0.26118961976846	0.34610182777062	3.24445852534562	2.81823599730168	3.73443872164499	160	201	6.19814433307699e-19
SPAC26F1.08c	14	361	39	100	3295	300	0.14	16.5349969114988	0.109559939301973	12.9398089855865	0.0218313875940693	0.0675943662026814	1.27783933518006	0.719344221224583	2.22723436637835	11	103	1
SPAC26F1.09	33	688	37	100	3265	300	0.33	38.9753498628186	0.210719754977029	24.887503555264	0.0332630934662889	0.0688070824200728	1.56606104651163	1.08604000167433	2.24655124101538	23	110	1
SPAC26F1.10c	63	877	53	100	1482	300	0.63	74.4074861017446	0.591767881241565	69.8920006332391	0.0551440307021354	0.0933995738898315	1.06460661345496	0.817234535005647	1.3841816850473	60	103	1
SPAC26F1.11	3	9	1	100	1678	300	0.03	3.5432136238926	0.00536352800953516	0.633470850517151	0.071737496193308	1.33450631594981	5.59333333333333	1.20375518612371	22.3930159816378	0	103	1
SPAC26F1.12c	30	269	16	100	1213	300	0.3	35.432136238926	0.221764220939819	26.1919336308631	0.075018354957866	0.164841547102016	1.35278810408922	0.909972645638915	1.99952796634746	23	107	1
SPAC26F1.13c	124	3185	41	100	3460	300	1.24	146.452829787561	0.920520231213873	108.719994143525	0.0323987818692663	0.0467506906505331	1.34706436420722	1.12099785267661	1.61757389650844	107	117	1
SPAC26F1.14c	142	518	48	100	1971	300	1.42	167.712111530916	0.262810755961441	31.0398217009363	0.226668070976545	0.331372635160666	5.40312741312741	4.46762767894769	6.53135463901673	50	192	7.82860613218556e-30
SPAC26H5.02c	87	378	41	100	1813	300	0.87	102.753195092885	0.208494208494208	24.6246506679794	0.181024521652637	0.292320376765656	4.17277777777778	3.28197457756231	5.29976843076135	32	155	1.17967785229151e-14
SPAC26H5.03	7	415	79	100	2089	300	0.07	8.2674984557494	0.198659645763523	23.4631187795664	0.0073411687041192	0.03670355166953	0.352361445783133	0.15335701422905	0.766737194376482	17	90	1
