mcs6as_3MBPP1_combined_pr_counts	mcs6as_3MBPP1_combinedgb_counts	mcs6as_3MBPP1_combinedterm_counts	mcs6as_3MBPP1_combinedpr_map	mcs6as_3MBPP1_combinedgb_map	mcs6as_3MBPP1_combinedterm_map	mcs6as_3MBPP1_combinedpr_density	mcs6as_3MBPP1_combinedpr_densityRPKM	mcs6as_3MBPP1_combinedgb_density	mcs6as_3MBPP1_combinedgb_densityRPKM	mcs6as_3MBPP1_combinedpause_index_CI_low	mcs6as_3MBPP1_combinedpause_index_CI_high	mcs6as_3MBPP1_combinedpause_index_scaled	mcs6as_3MBPP1_combinedpause_index_CI_low_scaled	mcs6as_3MBPP1_combinedpause_index_CI_high_scaled	mcs6as_3MBPP1_combined_ExpPR	mcs6as_3MBPP1_combined_ExpGB	mcs6as_3MBPP1_combinedFexact_Pval
SPAC688.10	74	1609	112	100	4511	300	0.74	50.0047943785962	0.356683662159166	24.102558357397	0.036165815789538	0.0583962996324029	2.07466749533872	1.63143995026606	2.63425707641769	45	129	0.0238543767277688
SPAC688.11	81	1669	471	100	3480	300	0.81	54.7349776306255	0.479597701149425	32.4083573384114	0.0385726279438789	0.0609812490249613	1.68891551827442	1.34232745244699	2.12214746606865	58	123	1
SPNCRNA.889	62	676	288	100	647	300	0.62	41.8959088036887	1.04482225656878	70.6028677052738	0.0700743539322499	0.119807055846506	0.593402366863905	0.453381069941657	0.775151651326897	82	80	1
SPAC688.13	115	1172	115	100	1750	300	1.15	77.7101534261967	0.669714285714286	45.2553042561503	0.0806265841457542	0.119324435593094	1.71715017064846	1.4109652225507	2.08817762287915	86	129	0.592983521144622
SPAC688.14	25	199	15	100	1558	300	0.25	16.8935116143906	0.127727856225931	8.63108809053589	0.0809676609907124	0.19346306697381	1.9572864321608	1.2614761582353	3.01415458345196	14	111	1
SPAC688.16	48	257	78	100	454	300	0.48	32.4355422996299	0.566079295154185	38.2522685894131	0.135529059197422	0.256695149633595	0.847937743190662	0.615301928756297	1.16539597933652	53	95	1
SPAC3G9.16c	134	663	566	100	406	300	1.34	90.5492222531336	1.63300492610837	110.348750742276	0.167114446121815	0.244300156144782	0.820573152337858	0.67848465125457	0.991858633947815	145	89	1
SPAC3G9.15c	173	690	210	100	532	300	1.73	116.903100371583	1.29699248120301	87.6430301799211	0.211473200684553	0.29715229975504	1.33385507246377	1.12503742764182	1.58085023469681	154	119	1
SPNCRNA.216	5	84	51	100	515	300	0.05	3.37870232287812	0.163106796116505	11.0217862183209	0.0213107206138277	0.152281477872927	0.306547619047619	0.109750211161213	0.784249611045574	14	91	1
SPAC3G9.13c	3	1337	21	100	6574	300	0.03	2.02722139372687	0.203376939458473	13.7430027553637	0.000578715074015956	0.00716176952423427	0.147509349289454	0.0380447289658089	0.470814728523161	17	86	1
SPNCRNA.217	0	28	8	100	438	300	0	0	0.0639269406392694	4.31980205664782	0.00327211992868732	0.176722244865318	0	0.0143318852876505	0.774043432510093	6	94	1
SPAC3G9.11c	6	112	29	100	2235	300	0.06	4.05444278745374	0.0501118568232662	3.38626094105011	0.0212810235335566	0.126103464801708	1.19732142857143	0.475630875974991	2.81841243831817	5	101	1
SPAC3G9.10c	4	713	49	100	1111	300	0.04	2.7029618583025	0.641764176417642	43.366602272045	0.00179181455516738	0.0154803962856103	0.062328190743338	0.0199070597079096	0.17198720273313	40	64	1
SPNCRNA.218	14	13	29	100	220	300	0.14	9.46036650405873	0.0590909090909091	3.99301183612869	0.478280132703827	2.43007670774649	2.36923076923077	1.05221629194842	5.34616875704227	6	108	1
SPAC3G9.09c	281	1943	390	100	1072	300	2.81	189.88307054575	1.8125	122.477959204332	0.127355012679533	0.164197720616083	1.55034482758621	1.36524573592459	1.76019956500441	245	136	1
SPAC3G9.07c	23	975	37	100	1670	300	0.23	15.5420306852393	0.583832335329341	39.451913350972	0.0152315527923533	0.036204565743384	0.393948717948718	0.254366931632301	0.604616247914514	45	78	1
SPNCRNA.893	838	5024	52	100	1149	300	8.38	566.270509314373	4.37249782419495	295.46737110774	0.154927708997617	0.179574120140169	1.91652468152866	1.78011937638262	2.06330664041054	763	175	1.55096475075187e-06
SPNCRNA.219	14	44	58	100	191	300	0.14	9.46036650405873	0.230366492146597	15.5667960425798	0.166500350029839	0.598881478159756	0.607727272727273	0.318015668556992	1.14386362328513	21	93	1
SPAC1486.01	39	1856	177	100	1064	300	0.39	26.3538781184493	1.74436090225564	117.873524647778	0.0150920625549484	0.0291370686427653	0.223577586206897	0.160579545584651	0.310018410359022	88	51	1
SPNCRNA.14	3	6	10	100	327	273	0.03	2.02722139372687	0.018348623853211	1.23989076068922	0.0994064108776846	2.23440263509104	1.635	0.325058963570029	7.30649661674771	1	102	1
SPAC1486.05	128	6048	421	100	5286	300	1.28	86.4947794656799	1.14415437003405	77.3151405553041	0.0176923590813259	0.0252996439750524	1.11873015873016	0.935218101038886	1.33733918052127	121	107	1
SPAC1486.11	53	13	163	100	13	300	0.53	35.8142446225081	1	67.5740464575624	2.15674009320984	7.84868797845996	0.53	0.280376212117279	1.02032943719979	76	77	1
SPAC1486.06	62	1027	188	100	1769	300	0.62	41.8959088036887	0.580553985302431	39.2303819739494	0.0463080905211452	0.0785453997031662	1.06794547224927	0.819190121319059	1.38946812074901	59	103	1
SPAC1486.08	129	606	380	100	1881	300	1.29	87.1705199302555	0.322169059011164	21.7702669608096	0.17519995443878	0.258489717695408	4.00410891089109	3.29551114299345	4.86219158985062	55	174	7.49908508093306e-19
SPAC1486.09	231	1746	105	100	1443	300	2.31	156.096047316969	1.20997920997921	81.7631913478198	0.115053111908125	0.152097980453374	1.90912371134021	1.66021640483424	2.19477385794218	181	150	0.000442752917899586
SPAC1486.10	77	1278	92	100	2437	300	0.77	52.032015772323	0.524415264669676	35.4368614578435	0.0475326840626154	0.0762611973134509	1.4683020344288	1.15837151060594	1.8584853785288	60	117	1
SPAC6G10.06	0	26	13	100	1063	300	0	0	0.0244590780809031	1.65279887854809	0.00352600391483322	0.190799932857011	0	0.0374814216146771	2.02820328627003	2	98	1
SPAC6G10.07	382	1598	778	100	2705	300	3.82	258.132857467888	0.590757855822551	39.919898794523	0.213454284260163	0.267682135763274	6.4662703379224	5.7739383892374	7.24080177239656	178	304	7.21045336122612e-68
SPAC6G10.08	334	1446	74	100	1397	300	3.34	225.697315168258	1.03507516105941	69.9442170204976	0.204692798916216	0.260611440441785	3.22681881051176	2.85955840085954	3.64074182297174	220	214	7.71311549549256e-22
SPAC6G10.09	48	2354	52	100	3460	300	0.48	32.4355422996299	0.680346820809249	45.973787676619	0.0151521733252858	0.0273585926073133	0.705522514868309	0.524265197054889	0.946607304213042	59	89	1
SPNCRNA.897	14	77	21	100	2346	300	0.14	9.46036650405873	0.0328218243819267	2.21790348560627	0.0984840920745028	0.329925797335856	4.26545454545455	2.31043680006783	7.74005920549919	3	111	0.233925203018979
SPAC6G9.04	107	1183	124	100	4892	300	1.07	72.3042297095918	0.241823385118561	16.3409846605266	0.0738259205199623	0.110717516807662	4.4247168216399	3.61156403183655	5.41630092223083	40	167	3.02625839595541e-20
SPAC6G9.05	18	419	53	100	1018	300	0.18	12.1633283623612	0.411591355599214	27.8128933847924	0.0259751883886401	0.0701325490422729	0.437326968973747	0.264427417796357	0.713949349250338	34	84	1
SPNCRNA.898	1	84	3	100	2165	300	0.01	0.675740464575624	0.0387990762124711	2.62181057849203	0.000614803256201382	0.0786573815564277	0.257738095238095	0.0133104904967599	1.70293231069666	3	98	1
SPAC6G9.08	57	2621	224	100	2404	300	0.57	38.5172064808106	1.09026622296173	73.673700401527	0.0165718604184422	0.0284735306589637	0.522808088515834	0.39838752445935	0.684503677041487	81	76	1
SPAC6G9.11	1	5131	210	100	2009	300	0.01	0.675740464575624	2.55400696864112	172.584585551893	1.01716888372319e-05	0.00126619765245809	0.00391541609822647	0.000204349228739989	0.025437910837883	72	29	1
SPAC6G9.12	36	1316	101	100	1968	300	0.36	24.3266567247225	0.66869918699187	45.1867099279228	0.0193505694538875	0.038494536618994	0.538358662613982	0.380819206852505	0.757572480661803	54	82	1
SPAC6G9.14	322	4282	3	100	3940	300	3.22	217.588429593351	1.08680203045685	73.4396108962645	0.0670328567588923	0.0843449581828026	2.96282111163008	2.64109455630036	3.32319135240242	219	203	7.75143976265149e-20
SPAC652.01	19	677	85	100	1489	300	0.19	12.8390688269369	0.45466756212223	30.7237269655942	0.0172750646794049	0.0450474098927779	0.417887740029542	0.257225713076338	0.670755933303463	37	82	1
SPAPB1E7.03	41	694	49	100	1843	300	0.41	27.7053590476006	0.376559956592512	25.4456800008401	0.0425357197507397	0.0817484993682078	1.08880403458213	0.783933315006133	1.50662484335607	38	103	1
SPAPB1E7.05	40	1792	63	100	3706	300	0.4	27.029618583025	0.483540205072855	32.6747682816923	0.0160982510469236	0.0308286345760758	0.827232142857143	0.59660118379899	1.14250919738937	45	95	1
SPAPB1E7.07	413	18812	133	100	7344	300	4.13	279.080811869733	2.56154684095861	173.094085234159	0.0198896419641574	0.0242299481422416	1.61230703806081	1.46069530584772	1.77944739156622	368	145	0.0378262779958206
SPAPB1E7.09	82	3159	102	100	2279	300	0.82	55.4107180952012	1.38613426941641	93.6667015179638	0.0207126119910288	0.0324874266275782	0.591573282684394	0.472040427275547	0.740388452842506	105	77	1
SPAPB1E7.10	79	462	125	100	483	300	0.79	53.3834967014743	0.956521739130435	64.6360444376684	0.133689786269066	0.218431456888756	0.825909090909091	0.645721667679587	1.05502393677269	87	92	1
SPAPB1E7.12	766	5366	788	100	611	300	7.66	517.617195864928	8.7823240589198	593.457173962815	0.132243882476845	0.154085597480849	0.872206485277674	0.808010121933526	0.941463000607985	777	89	1
SPAPB1E7.14	35	355	94	100	1535	300	0.35	23.6509162601468	0.231270358306189	15.6278739364395	0.0685416160482853	0.141163909249547	1.51338028169014	1.05211380634118	2.16686600698055	25	110	1
SPAC2E1P5.03	498	2748	13	100	1967	300	4.98	336.518751358661	1.39705134722928	94.4044126412717	0.164528217238508	0.199595328703102	3.56465065502183	3.23627003308146	3.92604011559001	348	250	8.31223228285952e-32
SPAC2E1P5.05	1203	1310	69	100	1681	300	12.03	812.915778884475	0.779298036882808	52.660321748606	0.848526566504959	0.993852774331239	15.4369694656489	14.2637315829484	16.7066651365081	570	733	5.2854939529111e-220
SPAC26A3.01	193	5301	309	100	1957	300	1.93	130.417909663095	2.70873786407767	183.040378268543	0.0314507793052339	0.0421317378992475	0.712508960573477	0.615491751003427	0.824518110688273	213	80	1
SPAC26A3.02	138	1652	1887	100	2623	284	1.38	93.2521841114361	0.629813191002669	42.5590258283999	0.0699368004702574	0.0997188249350089	2.19112590799031	1.83444227633485	2.61562477804528	91	147	2.29858186943189e-05
SPAC26A3.04	1262	1422	684	100	435	300	12.62	852.784466294437	3.26896551724138	220.897227730238	0.822097458253333	0.958064461346707	3.86054852320675	3.576123943402	4.16758040685817	1042	320	1.06207049465394e-32
SPAC26A3.05	363	6556	532	100	5156	300	3.63	245.293788640951	1.27152831652444	85.9223135329284	0.0497428594057658	0.0616231872855114	2.8548322147651	2.56474183096128	3.17729153644097	259	204	1.81571667469125e-19
SPAC26A3.06	215	1113	53	100	882	300	2.15	145.284199883759	1.26190476190476	85.2720110059716	0.166464953671338	0.224100512731844	1.70377358490566	1.4682208913812	1.97656652229487	175	140	0.110725727006357
SPAC26A3.08	110	3311	76	100	995	300	1.1	74.3314511033186	3.32763819095477	224.861977709537	0.0273423470570157	0.0403330764403841	0.330564784053156	0.272056353217307	0.401314110581822	161	49	1
SPAC26A3.10	376	4096	187	100	3742	300	3.76	254.078414680435	1.09460181721005	73.966674048684	0.0824750576589388	0.102159106551597	3.4350390625	3.08621665759749	3.82279376716077	248	228	3.2654900777459e-28
SPAC26A3.11	84	589	88	100	1307	300	0.84	56.7621990243524	0.450650344299924	30.4522673018395	0.112690945263518	0.18026877174002	1.86397283531409	1.47287065459418	2.35611284664207	57	127	0.364010731875959
SPAC26A3.16	219	1653	373	100	1458	300	2.19	147.987161742062	1.13374485596708	76.6117275681417	0.114769525455056	0.152894821681593	1.93165154264973	1.67333968113471	2.22920650011763	169	150	0.000352108394224701
SPNCRNA.902	33	33	13	100	1035	300	0.33	22.2994353309956	0.0318840579710145	2.15453481458895	0.601513184030084	1.66247395160999	10.35	6.22566145471137	17.2066053991634	4	129	1.54347215917907e-12
SPAC8E11.12	32	33	65	100	239	300	0.32	21.62369486642	0.138075313807531	9.33030766987263	0.580815060815842	1.61856700367964	2.31757575757576	1.38814799534986	3.86837513879434	16	116	1
SPAC8E11.08c	31	127	19	100	1331	300	0.31	20.9479544018443	0.0954169797145004	6.44771142006794	0.161551334081212	0.366993777708404	3.24889763779528	2.15024825662093	4.88468718129885	11	120	0.00746662447690134
SPAC8E11.07c	38	624	474	100	770	300	0.38	25.6781376538737	0.81038961038961	54.7613051811934	0.0432539145631531	0.0853813781409679	0.468910256410256	0.333055142136279	0.657436611685453	61	77	1
SPAC8E11.05c	142	1298	68	100	2169	300	1.42	95.9551459697386	0.598432457353619	40.4385026749267	0.0916332907553925	0.130537004102335	2.37286594761171	1.98752607648446	2.83134761897964	90	152	5.52048876839332e-07
SPAC8E11.04c	17	505	33	100	994	300	0.17	11.4875878977856	0.508048289738431	34.3308787334698	0.0200861334795628	0.0556213649701958	0.334613861386139	0.199656166786854	0.552876367803746	39	78	1
SPAC8E11.03c	22	70	2	100	941	300	0.22	14.8662902206637	0.0743889479277365	5.02676222319805	0.189028893632469	0.51851880749905	2.95742857142857	1.77876188908154	4.87926197856606	8	114	0.8012024385121
SPAC8E11.02c	1124	10921	1362	100	1255	300	11.24	759.532282183001	8.70199203187251	588.028813835091	0.0967444121011412	0.109489178702004	1.29165827305192	1.21414237186932	1.37408919271015	1097	127	1
SPAC8E11.01c	248	898	1000	100	2116	300	2.48	167.583635214755	0.424385633270321	28.6774544985307	0.239332802842731	0.318608928462124	5.8437416481069	5.06428210815218	6.74176492625854	103	245	5.62033512607385e-47
SPAC959.02	217	1932	166	100	1364	300	2.17	146.63568081291	1.41642228739003	95.7133854516206	0.0973607556635874	0.129537248626337	1.53202898550725	1.32800070725133	1.76688807126323	185	132	1
SPAC959.10	30	600	55	100	1033	300	0.3	20.2722139372687	0.580832526621491	39.249204137984	0.034016275775056	0.0730554153646361	0.5165	0.351388128756328	0.754662440716691	47	83	1
SPSNORNA.20	9286	3566	11813	100	126	300	92.86	6274.92595404924	28.3015873015873	1912.45277514022	2.50493012502218	2.70707644889303	3.28108805384184	3.15621195752795	3.41091632560522	9065	321	1.41255031059817e-14
SPNCRNA.906	9286	4765	12237	100	197	300	92.86	6274.92595404924	24.1878172588832	1634.46868715881	1.88160978462833	2.01837921040406	3.83912277019937	3.70677127571781	3.976207044496	9013	373	1.44432049222802e-25
SPAC959.07	1226	1678	244	100	699	300	12.26	828.457809569715	2.40057224606581	162.216380480386	0.678291885016866	0.787003858335377	5.10711561382598	4.74126027626789	5.50115696976429	936	390	1.73548250421024e-57
SPAC959.08	726	1079	563	100	400	300	7.26	490.587577281903	2.6975	182.280990319275	0.611738509198081	0.740040048474869	2.69138090824838	2.44695403679233	2.96016019389948	602	224	3.11976890258507e-14
SPAP32A8.02	163	778	56	100	3405	300	1.63	110.145695725827	0.22848751835536	15.4398261803182	0.176306842937986	0.248866117262901	7.13386889460154	6.00324800203841	8.47389129280179	48	215	3.42244204852411e-46
SPAC3H5.12c	300	1301	842	52	627	300	5.76923076923077	389.850268024398	2.07496012759171	140.213452059472	0.202972333160956	0.261926933265414	2.7804056051558	2.44737794022922	3.15823436841182	237	115	8.4910678510783e-09
SPAC3H5.13	19	211	74	100	351	300	0.19	12.8390688269369	0.601139601139601	40.6214353348879	0.0546237116101158	0.146726171003058	0.3160663507109	0.191729227751507	0.515008860220732	44	75	1
SPAC3H5.09c	134	6837	80	100	8315	300	1.34	90.5492222531336	0.822248947684907	55.5626885905417	0.0164546500786134	0.023329912230838	1.62967675881234	1.3682041540367	1.93988220199418	105	129	0.943130135765474
SPAC3H5.08c	56	1067	84	100	3282	300	0.56	37.8414660162349	0.325106642291286	21.9687713498535	0.0397271504577329	0.0691746215188103	1.72251171508903	1.30384507802279	2.27031107824735	38	118	1
SPAC3H5.06c	20	1380	818	100	5087	222	0.2	13.5148092915125	0.271279732651858	18.3314692572117	0.00906698660892643	0.0229062169728327	0.737246376811594	0.461237608796087	1.165239257408	25	95	1
SPAC3H5.05c	279	1443	397	96	332	300	2.90625	196.387072517291	4.34638554216868	293.702858548983	0.169721632149529	0.220220067169144	0.668659043659044	0.586953977850455	0.761594398959957	304	71	1
SPAC3A11.14c	17	553	44	100	3037	300	0.17	11.4875878977856	0.182087586433981	12.3043950250352	0.0183562324526076	0.0507547975683457	0.933616636528029	0.557478779585692	1.54142320215066	18	99	1
SPAC3A11.12c	633	3788	480	100	1887	300	6.33	427.74371407637	2.00741918388977	135.649437191969	0.153476585071011	0.181937014524923	3.1533025343189	2.89610316028997	3.4331514640853	489	244	5.15001660930342e-27
SPAC3A11.11c	60	298	81	100	1568	300	0.6	40.5444278745374	0.190051020408163	12.8425164823684	0.15104630744346	0.267877883913432	3.15704697986577	2.36840610071345	4.20032521976261	25	135	2.29495019196288e-06
SPAC3A11.10c	239	1299	93	100	1327	300	2.39	161.501971033574	0.978899773926149	66.1482188005829	0.159881174985829	0.211678279844698	2.44151655119323	2.12162319206195	2.80897077353915	167	172	6.83738733251788e-10
SPAC3A11.08	305	1598	323	100	2619	300	3.05	206.100841695565	0.610156548300878	41.2307469412694	0.168532864683493	0.21611752316931	4.99871714643304	4.41387572606068	5.66011793180422	153	252	1.6806840715514e-44
SPNCRNA.910	78	536	1257	100	743	300	0.78	52.7077562368987	0.721399730820996	48.747898924971	0.113903413446949	0.185671107170082	1.08123134328358	0.846302361910834	1.37953632627371	74	104	1
SPAC3A11.07	329	5921	1327	100	2299	300	3.29	222.31861284538	2.57546759460635	174.034766887876	0.0496454394423794	0.0621802148120225	1.27743793278162	1.1413486527803	1.4295231385284	309	120	1
SPAC3A11.05c	1	550	52	100	2945	300	0.01	0.675740464575624	0.186757215619694	12.6199407645702	9.47533630278055e-05	0.0118400666890732	0.0535454545454545	0.00279048654116887	0.348689963993205	15	86	1
SPAC3A11.03	7	232	24	100	3509	300	0.07	4.73018325202937	0.0661157024793388	4.46770555091322	0.0130622461703721	0.066030660689894	1.05875	0.458354218118355	2.31701588360838	6	101	1
SPAC328.02	17	1704	506	100	3781	300	0.17	11.4875878977856	0.450674424755356	30.4538945156536	0.0059887124307299	0.0163821280861019	0.377212441314554	0.226433217005898	0.619408262935514	36	81	1
SPAC328.03	36	2738	329	100	1957	300	0.36	24.3266567247225	1.39908022483393	94.5415121107848	0.0093234971073886	0.0184562723579082	0.257311906501096	0.182460838391595	0.361189250044263	79	57	1
SPAC328.04	105	1673	335	100	2897	300	1.05	70.9527487804405	0.577493959268208	39.0236036325516	0.0512627584962969	0.0767705367392434	1.81820083682008	1.48508211363772	2.22404244933588	75	130	0.139754872300031
SPAC328.05	36	992	234	100	2090	300	0.36	24.3266567247225	0.474641148325359	32.0734230076086	0.0256314630545969	0.0511466882286301	0.758467741935484	0.535697577841075	1.06896578397837	43	93	1
SPAC328.06	217	2413	31	100	3718	300	2.17	146.63568081291	0.649004841312534	43.8558832980361	0.0780674809388966	0.103563370323897	3.34358060505595	2.90254894130818	3.85048610864249	124	193	1.21769252672934e-20
SPAC328.09	39	2278	21	100	1645	70	0.39	26.3538781184493	1.38480243161094	93.5767038482232	0.0123041685071839	0.0237239543256079	0.281628621597893	0.202403571943176	0.39025904865625	80	59	1
SPNCRNA.222	1	8	14	100	408	300	0.01	0.675740464575624	0.0196078431372549	1.32498130308946	0.00586171689225921	0.973546520057376	0.51	0.0239158049204176	3.97206980183409	1	100	1
SPAC16E8.01	273	4360	330	100	4675	300	2.73	184.477146829145	0.932620320855615	63.0209288887641	0.0552983589829776	0.0708839022572481	2.92723623853211	2.5851982824542	3.31382243052635	179	194	4.42874883608688e-18
SPAC16E8.02	46	456	96	100	2530	300	0.46	31.0840613704787	0.180237154150198	12.1793538279243	0.073577884150552	0.137884486304293	2.55219298245614	1.86152046900897	3.4884775034986	22	124	0.00913282389692169
