ePRO_Lsk1as_Cdk9as_3MBPP1r2_pr_counts	ePRO_Lsk1as_Cdk9as_3MBPP1r2gb_counts	ePRO_Lsk1as_Cdk9as_3MBPP1r2term_counts	ePRO_Lsk1as_Cdk9as_3MBPP1r2pr_map	ePRO_Lsk1as_Cdk9as_3MBPP1r2gb_map	ePRO_Lsk1as_Cdk9as_3MBPP1r2term_map	ePRO_Lsk1as_Cdk9as_3MBPP1r2pr_density	ePRO_Lsk1as_Cdk9as_3MBPP1r2pr_densityRPKM	ePRO_Lsk1as_Cdk9as_3MBPP1r2gb_density	ePRO_Lsk1as_Cdk9as_3MBPP1r2gb_densityRPKM	ePRO_Lsk1as_Cdk9as_3MBPP1r2pause_index_CI_low	ePRO_Lsk1as_Cdk9as_3MBPP1r2pause_index_CI_high	ePRO_Lsk1as_Cdk9as_3MBPP1r2pause_index_scaled	ePRO_Lsk1as_Cdk9as_3MBPP1r2pause_index_CI_low_scaled	ePRO_Lsk1as_Cdk9as_3MBPP1r2pause_index_CI_high_scaled	ePRO_Lsk1as_Cdk9as_3MBPP1r2_ExpPR	ePRO_Lsk1as_Cdk9as_3MBPP1r2_ExpGB	ePRO_Lsk1as_Cdk9as_3MBPP1r2Fexact_Pval
SPAC31A2.07c	18	669	19	100	2587	300	0.18	42.0725302372937	0.258600695786625	60.4443644048222	0.0163326357885257	0.0437469751731725	0.696053811659193	0.422525287849159	1.13173424772997	24	94	1
SPAC31A2.09c	26	691	22	100	2348	267	0.26	60.7714325649799	0.294293015332198	68.7869543677124	0.02490021185337	0.0564336309477942	0.883473227206947	0.584656974317127	1.32506165465421	28	98	1
SPAC31A2.11c	23	771	33	100	1949	300	0.23	53.7593441920976	0.395587480759364	92.4631458096844	0.019235645631737	0.0458473601611026	0.581413748378729	0.374902733362555	0.893565049539889	34	89	1
SPAC31A2.13c	14	73	29	100	383	300	0.14	32.7230790734507	0.190600522193211	44.5502568512104	0.103611753981491	0.348954711191491	0.734520547945205	0.396833017749111	1.33649654386341	18	96	1
SPAC31A2.15c	3	397	39	100	1905	300	0.03	7.01208837288229	0.208398950131234	48.7103951712033	0.00194273150253662	0.0242098950580811	0.143954659949622	0.0370090351233226	0.461198500856444	17	86	1
SPAC13C5.01c	26	480	147	100	1113	300	0.26	60.7714325649799	0.431266846361186	100.802707965963	0.0357266451121504	0.0815178183487109	0.602875	0.397637560098234	0.907293318221153	37	89	1
SPNCRNA.644	13	34	15	100	767	300	0.13	30.3857162824899	0.0443285528031291	10.3611909899173	0.191764702645949	0.750452209564258	2.93264705882353	1.47083526929443	5.75596844735786	4	109	1
SPNCRNA.645	17	189	30	100	574	300	0.17	39.735167446333	0.329268292682927	76.9619455560252	0.0529214312341411	0.150788292003335	0.516296296296296	0.30376901528397	0.865524796099141	28	89	1
SPAC13C5.05c	14	194	11	100	1652	300	0.14	32.7230790734507	0.117433414043584	27.4484492400961	0.0402512648805691	0.126993684920054	1.19216494845361	0.664950895827001	2.09793567487929	11	103	1
SPAC13C5.06c	96	194	33	100	880	300	0.96	224.386827932233	0.220454545454545	51.5282251643623	0.384582779759996	0.636301396523493	4.35463917525773	3.38432846188797	5.59945228940674	35	161	5.37226234701993e-15
SPNCRNA.646	5	244	147	100	709	300	0.05	11.6868139548038	0.344146685472496	80.439565725589	0.00747124925455192	0.0513765913469981	0.145286885245902	0.0529711572147731	0.364260032650217	26	79	1
SPNCRNA.647	19	52	6	100	1482	300	0.19	44.4098930282545	0.0350877192982456	8.20127295073952	0.208680312701601	0.633972845863366	5.415	3.09264223423773	9.39547757569509	4	115	0.0011579498960925
SPNCRNA.648	4	43	25	100	655	300	0.04	9.34945116384305	0.0656488549618321	15.3445190856966	0.0284022086979824	0.270236188283737	0.609302325581395	0.186034466971785	1.77004703325848	6	98	1
SPNCRNA.649	1	3	5	100	195	300	0.01	2.33736279096076	0.0153846153846154	3.59594275532425	0.0133674946082822	3.55733427163736	0.65	0.0260666144861503	6.93680182969284	1	100	1
SPAC23E2.03c	32	1033	40	100	2501	300	0.32	74.7956093107444	0.413034786085566	96.541214036884	0.0214209634072156	0.0445528700977465	0.774753146176186	0.535738294814462	1.11426728114464	38	94	1
SPAC24H6.13	0	1871	100	100	3680	300	0	0	0.508423913043478	118.83711363825	4.85842303457809e-05	0.00256097131331444	0	0.00178789967672474	0.0942437443299713	33	67	1
SPNCRNA.652	3	81	0	100	3042	300	0.03	7.01208837288229	0.0266272189349112	6.22374707652274	0.00935573551035926	0.121147508214982	1.12666666666667	0.284601474225129	3.68530719989975	2	101	1
SPAC24H6.09	37	1639	48	100	2802	300	0.37	86.4824232655483	0.584939329050678	136.721542269261	0.0160605660084278	0.0315907864781023	0.632544234289201	0.450017059556146	0.885173837116425	50	87	1
SPAC24H6.08	20	177	82	100	844	300	0.2	46.7472558192153	0.209715639810427	49.0181533175421	0.0691147327475857	0.18278252863206	0.953672316384181	0.583328344389623	1.54268454165459	20	100	1
SPAC24H6.07	36	338	332	100	564	300	0.36	84.1450604745875	0.599290780141844	140.075997046939	0.0743431233170854	0.1519226695482	0.600710059171598	0.419295215508362	0.856843856251846	50	86	1
SPAC24H6.06	6	200	32	100	2050	300	0.06	14.0241767457646	0.0975609756097561	22.8035394240075	0.0120377981913337	0.0698476070078659	0.615	0.246774862922341	1.43187594366125	9	97	1
SPAC24H6.05	6	793	29	100	2945	300	0.06	14.0241767457646	0.269269949066214	62.9381559671269	0.00306558776225208	0.0174316840881342	0.222824716267339	0.0902815595983238	0.513363096395552	22	84	1
SPAC24H6.04	20	758	45	100	2377	300	0.2	46.7472558192153	0.31888935633151	74.53601159227	0.0164613372944541	0.0418216729836951	0.627176781002639	0.391285987489174	0.994101166822432	29	91	1
SPAC24H6.03	7	426	13	100	2791	300	0.07	16.3615395367253	0.15263346470799	35.6759781063879	0.00715285670185481	0.0357491145357505	0.458615023474178	0.199636230548768	0.997757786692798	14	93	1
SPNCRNA.654	4	8	12	100	147	300	0.04	9.34945116384305	0.054421768707483	12.7203417195144	0.127050858421533	1.82191715979488	0.735	0.186764761879653	2.67821822489847	5	99	1
SPAC227.01c	5	289	12	100	1578	300	0.05	11.6868139548038	0.183143219264892	42.8072146126528	0.00631741556885746	0.0433047414430097	0.273010380622837	0.0996888176765707	0.683348819970694	16	89	1
SPAC227.19c	21	17	86	100	31	300	0.21	49.084618610176	0.548387096774194	128.1779595043	0.625430272319217	2.44892147958281	0.382941176470588	0.193883384418957	0.75916565867067	42	79	1
SPAC227.02c	20	104	96	100	455	300	0.2	46.7472558192153	0.228571428571429	53.4254352219603	0.11559428985118	0.316746871254079	0.875	0.525954018822871	1.44119826420606	22	98	1
SPAC227.03c	30	347	37	100	1473	300	0.3	70.1208837288229	0.235573659198914	55.0621105542013	0.0584221585349315	0.127192417607155	1.27348703170029	0.860558395219541	1.87354431135339	24	106	1
SPAC227.07c	22	1151	119	100	2169	300	0.22	51.4219814011368	0.53065928999539	124.034327911288	0.0122256203006491	0.029593889516008	0.414578627280626	0.265173704321079	0.641891463602214	42	80	1
SPAC227.08c	19	437	183	100	757	300	0.19	44.4098930282545	0.577278731836195	134.930982780694	0.0266643779451851	0.0700513763420685	0.329130434782609	0.201849341045052	0.530288918909459	43	76	1
SPAC227.11c	69	262	25	100	2906	300	0.69	161.278032576293	0.0901582931865107	21.0732639790681	0.200175520330604	0.345982315386709	7.65320610687023	5.81710062080734	10.0542460851378	13	156	2.32351934913008e-24
SPAC227.13c	20	791	308	100	1335	300	0.2	46.7472558192153	0.59250936329588	138.490933906364	0.0157786312865236	0.0400663500498915	0.337547408343868	0.21064472767509	0.534885773166051	44	76	1
SPAC227.16c	15	168	13	100	897	300	0.15	35.0604418644115	0.187290969899666	43.7766944126431	0.0506428515322351	0.154820900925875	0.800892857142857	0.454266378244149	1.3887434813051	18	97	1
SPAC227.17c	30	374	46	100	815	300	0.3	70.1208837288229	0.458895705521472	107.260574701758	0.0542667446932782	0.117872065105849	0.653743315508021	0.442273969250217	0.960657330612666	40	90	1
SPAC2F7.02c	19	752	42	100	1722	300	0.19	44.4098930282545	0.436701509872242	102.072985993176	0.0155625779469727	0.040526749472187	0.435079787234043	0.26798759224687	0.69787062591106	36	83	1
SPAC2F7.03c	21	1667	49	100	3553	300	0.21	49.084618610176	0.469180973824937	109.664615044514	0.0079799642963998	0.0196798961934891	0.447588482303539	0.283528131451085	0.699226711754669	38	83	1
SPAC2F7.05c	59	2626	246	100	1489	300	0.59	137.904404666685	1.76359973136333	412.217239023705	0.0172015947922522	0.0292815455801485	0.3345430312262	0.256131746456636	0.436002213688411	101	58	1
SPAC2F7.06c	4	6	250	100	1757	300	0.04	9.34945116384305	0.00341491178144565	0.798188773236459	0.158655326760933	2.65404002692664	11.7133333333333	2.78757409118959	46.631483273101	0	104	1
SPAC2F7.07c	79	865	51	100	1952	300	0.79	184.6516604859	0.443135245901639	103.576783513374	0.0720261084555309	0.115649340521034	1.78275144508671	1.40594963705196	2.25747512697059	54	125	1
SPAC2F7.08c	15	479	65	100	1605	300	0.15	35.0604418644115	0.298442367601246	69.7568085277387	0.0180381666380343	0.0534382180189731	0.502609603340292	0.28951257454045	0.857683399204518	26	89	1
SPAC2F7.09c	6	203	15	100	1587	300	0.06	14.0241767457646	0.127914303717706	29.8982133941421	0.0118621578108793	0.068801123931052	0.469064039408867	0.188252444458655	1.0918738367858	12	94	1
SPAC2F7.13c	30	594	18	100	1468	300	0.3	70.1208837288229	0.404632152588556	94.5772137486848	0.0343566351085522	0.0738004337654914	0.741414141414141	0.504355403393546	1.08339036767741	37	93	1
SPAC2F7.14c	3	234	73	100	1154	300	0.03	7.01208837288229	0.202772963604853	47.3953980142824	0.00328558149305923	0.0412270331249264	0.147948717948718	0.0379156104299035	0.47575996226165	17	86	1
SPAC2F7.16c	3	675	5	100	4189	300	0.03	7.01208837288229	0.161136309381714	37.663401382156	0.00114476112693334	0.0142077098735138	0.186177777777778	0.0479540436072376	0.595160966601493	14	89	1
SPAC13A11.01c	98	876	6	100	3460	300	0.98	229.061553514155	0.253179190751445	59.1771619907985	0.090270307517017	0.138509395115484	3.87077625570776	3.12335264008879	4.79242507099574	40	158	2.70239063043653e-15
SPAC13A11.02c	143	1577	259	100	2318	300	1.43	334.242879107389	0.680327868852459	159.017304630937	0.0761166312147086	0.107966337154046	2.10192771084337	1.76438351155694	2.50265969523079	98	145	0.000112410878762654
SPAC13A11.04c	6	244	27	100	1927	300	0.06	14.0241767457646	0.126621691748832	29.5960830822224	0.00989002831182016	0.0571074949666994	0.473852459016393	0.190580845568775	1.1004614280083	11	95	1
SPNCRNA.662	4	198	6	100	3021	300	0.04	9.34945116384305	0.0655412115193644	15.3193589079851	0.006402936885468	0.0562307729255716	0.61030303030303	0.193432723309988	1.69873165008152	6	98	1
SPNCRNA.553	4	158	22	100	2233	300	0.04	9.34945116384305	0.070756829377519	16.5384380193372	0.00800247659276416	0.0706803870456176	0.565316455696202	0.178695302316424	1.57829304272864	6	98	1
SPNCRNA.663	0	152	29	100	1602	300	0	0	0.0948813982521848	22.1772249828986	0.000598838241017142	0.0316968718582087	0	0.00959338862109462	0.507783887168503	8	92	1
SPAC3H8.05c	33	675	13	100	3425	300	0.33	77.1329721017052	0.197080291970803	46.0648141284238	0.0338981479030015	0.0701439662959788	1.67444444444444	1.1610115656778	2.40243084563727	21	112	1
SPNCRNA.664	2	12	79	100	234	300	0.02	4.67472558192153	0.0512820512820513	11.9864758510808	0.0257876390551737	0.780923056209107	0.39	0.0603430753891064	1.82735995152931	4	98	1
SPNCRNA.665	5	13	9	100	1108	300	0.05	11.6868139548038	0.0117328519855596	2.7423931662897	0.119978551159896	1.15490291840107	4.26153846153846	1.32936234685165	12.7963243358838	1	104	1
SPAC3H8.07c	15	117	7	100	492	300	0.15	35.0604418644115	0.23780487804878	55.5836273460182	0.0719856619844385	0.224664213297056	0.630769230769231	0.354169456963437	1.10534792942152	22	93	1
SPAC3H8.08c	6	311	25	100	1955	300	0.06	14.0241767457646	0.159079283887468	37.1825998971252	0.00777712910565412	0.0446935440803201	0.377170418006431	0.152042874015538	0.873758786770258	14	92	1
SPAC3H8.09c	0	408	27	100	3230	300	0	0	0.126315789473684	29.5245826226623	0.000222891738906684	0.0117644760964085	0	0.00719940316668589	0.379992577913994	11	89	1
SPNCRNA.667	3	7	16	100	204	300	0.03	7.01208837288229	0.0343137254901961	8.02036251800262	0.0880775067426534	1.82748877281164	0.874285714285714	0.179678113755013	3.72807709653575	3	100	1
SPAC1F3.02c	15	687	8	100	3740	300	0.15	35.0604418644115	0.183689839572193	42.9349796093595	0.0126091365951276	0.0371602368973183	0.816593886462882	0.471581708657771	1.3897928599597	17	98	1
SPAC1F3.04c	45	150	30	100	966	300	0.45	105.181325593234	0.15527950310559	36.2944532757882	0.21195660038337	0.423483699545248	2.898	2.04750075970336	4.0908525376071	19	126	0.00218345068291467
SPAC1F3.06c	37	705	31	100	5959	300	0.37	86.4824232655483	0.118308441013593	27.6529747881748	0.0371504045482302	0.073819102100402	3.12741843971631	2.21379260702904	4.39888029416295	14	123	0.000627515768550666
SPAC1F3.07c	16	288	60	100	1343	300	0.16	37.3978046553722	0.214445271779598	50.12363989551	0.0324037421943259	0.0937941058535262	0.746111111111111	0.435182257669796	1.25965484161286	20	96	1
SPAC1F3.08c	4	1	34	100	126	300	0.04	9.34945116384305	0.00793650793650794	1.85504983409584	0.426108445717464	93.9671732569018	5.04	0.536896641604004	118.398638303696	0	104	1
SPNCRNA.669	4	33	2	100	886	300	0.04	9.34945116384305	0.0372460496613995	8.70575305888321	0.0364931372404392	0.357924551061431	1.07393939393939	0.323329195950291	3.17121152240428	3	101	1
SPAC1F3.10c	7	339	9	100	4258	300	0.07	16.3615395367253	0.079614842649131	18.6088770816275	0.00897338007089938	0.0450051090207479	0.879233038348083	0.382086523418896	1.91631754210344	7	100	1
SPAC1D4.02c	10	959	22	100	1921	300	0.1	23.3736279096076	0.499219156689224	116.68562813802	0.00528039283202739	0.0199438421060255	0.200312825860271	0.101436346303246	0.383121206856749	36	74	1
SPAC1D4.03c	10	126	32	100	1502	300	0.1	23.3736279096076	0.0838881491344873	19.6077038389518	0.0392855765328598	0.155479563193287	1.19206349206349	0.590069359523554	2.33530303916318	8	102	1
SPNCRNA.670	2	141	49	100	735	300	0.02	4.67472558192153	0.191836734693878	44.8392045612881	0.00243208317473481	0.0579516515098481	0.104255319148936	0.0178758113343008	0.425944638597384	16	86	1
SPAC1D4.05c	16	426	63	100	3266	300	0.16	37.3978046553722	0.130434782608696	30.4873407516621	0.022009161539535	0.0631050940505767	1.22666666666667	0.718819215881214	2.06101237169183	13	103	1
SPAC1D4.06c	4	80	16	100	1057	300	0.04	9.34945116384305	0.075685903500473	17.6905414642253	0.0156037808461354	0.141642681814275	0.5285	0.164931963543651	1.49716314677688	7	97	1
SPAC1D4.07c	2	7	37	100	316	300	0.02	4.67472558192153	0.0221518987341772	5.17770238503967	0.0410868912536841	1.48812327873763	0.902857142857143	0.129834576361642	4.70246956081092	2	100	1
SPAC1D4.09c	43	318	52	100	847	300	0.43	100.506600011313	0.375442739079103	87.7545888459885	0.0970195120370803	0.187841858303933	1.1453144654088	0.82175526695407	1.59102053983431	39	104	1
SPAC1D4.11c	3	1524	46	100	3901	300	0.03	7.01208837288229	0.390669059215586	91.3135322590157	0.000507789311151553	0.00628177194495725	0.0767913385826772	0.0198088610280221	0.245051923572782	28	75	1
SPNCRNA.672	0	110	26	100	3202	300	0	0	0.0343535290443473	8.02966605264472	0.000827948885328349	0.0438994717314359	0	0.0265109233082137	1.40566108484058	3	97	1
SPNCRNA.673	2	7	4	100	294	300	0.02	4.67472558192153	0.0238095238095238	5.56514950228753	0.0410868912536841	1.48812327873763	0.84	0.120795460285831	4.37508243948864	2	100	1
SPNCRNA.674	2	60	4	100	1636	300	0.02	4.67472558192153	0.0366748166259169	8.57223517467273	0.00563865156310302	0.138568272531168	0.545333333333333	0.0922483395723654	2.26697693860991	3	99	1
SPAC22F3.13	30	531	3	100	4075	300	0.3	70.1208837288229	0.130306748466258	30.4574145276114	0.0383899441336425	0.0826503774852087	2.30225988700565	1.56439022344593	3.36800288252226	14	116	1
SPNCRNA.675	0	36	10	100	1709	300	0	0	0.0210649502633119	4.92364309389043	0.00254044356681343	0.136449384104687	0	0.0434161805568415	2.33191997434911	2	98	1
SPNCRNA.676	0	7	13	100	476	300	0	0	0.0147058823529412	3.43729822200112	0.0134151780994594	0.782741335671289	0	0.063856247753427	3.72584875779533	1	99	1
SPAC22F3.04	0	4	0	100	4373	300	0	0	0.000914703864623828	0.213799477791975	0.0240893601812892	1.52670069174082	0	1.05342772072778	66.762621249826	0	100	1
SPAC22F3.02	8	92	9	100	2772	300	0.08	18.6989023276861	0.0331890331890332	7.7574811244008	0.039154012688987	0.185038183436046	2.4104347826087	1.08534923173872	5.1292584448472	3	105	1
SPAC1296.01c	5	540	32	100	2107	300	0.05	11.6868139548038	0.256288561936402	59.903934841899	0.00339389102895308	0.0230790007622825	0.195092592592593	0.0715092839800414	0.486274546061293	21	84	1
SPAC1296.03c	2	130	22	100	1536	300	0.02	4.67472558192153	0.0846354166666667	19.7823673714127	0.00263562579466695	0.0629236828588989	0.236307692307692	0.0404832122060843	0.966507768712688	7	95	1
SPAC1296.05c	1	57	13	100	846	300	0.01	2.33736279096076	0.0673758865248227	15.7481890171115	0.000901472259074436	0.116861476015199	0.148421052631579	0.00762645531176973	0.988648087088587	6	95	1
SPAPJ696.01c	6	700	27	100	4351	300	0.06	14.0241767457646	0.160882555734314	37.6040899488057	0.00347135563954928	0.019756953616368	0.372942857142857	0.151038683876789	0.85962505184817	14	92	1
SPAC22G7.01c	11	405	26	100	2181	300	0.11	25.7109907005684	0.185694635488308	43.4035731471394	0.0141620823202988	0.0506778769319158	0.59237037037037	0.308875015405717	1.10528449588508	17	94	1
SPNCRNA.677	5	171	4	100	2412	300	0.05	11.6868139548038	0.0708955223880597	16.5708556075577	0.0106169438041754	0.0736434632185813	0.705263157894737	0.256080684556712	1.77628033283218	6	99	1
SPNCRNA.678	19	91	44	100	2184	300	0.19	44.4098930282545	0.0416666666666667	9.73901162900318	0.123299162485133	0.349812056046191	4.56	2.69285370867531	7.63989530404882	4	115	0.00593513885941859
SPAC22G7.06c	19	4179	55	100	6746	300	0.19	44.4098930282545	0.61947820930922	144.794531625038	0.00281445251509456	0.00725544098563587	0.306709739172051	0.189862966668279	0.489452048890996	45	74	1
SPAC22G7.07c	0	90	10	100	2098	300	0	0	0.0428979980934223	10.0268184550271	0.00101239357055047	0.0537536843252837	0	0.0212400171101488	1.12775229714445	4	96	1
SPAC22G7.09c	3	422	66	100	1558	300	0.03	7.01208837288229	0.270860077021823	63.3098265587575	0.00182813396092231	0.0227684547837515	0.110758293838863	0.0284823271111695	0.354732525530848	21	82	1
SPAC22G7.11c	1	21	6	100	459	300	0.01	2.33736279096076	0.0457516339869281	10.6938166906702	0.00238298221596271	0.331279590579523	0.218571428571429	0.0109378883712688	1.52057332076001	4	97	1
SPAC4G8.02c	32	163	193	100	430	300	0.32	74.7956093107444	0.37906976744186	88.6023569596755	0.131871755585427	0.290830574720338	0.844171779141104	0.567048549017337	1.25057147129746	36	96	1
SPAC4G8.03c	0	283	16	100	4780	300	0	0	0.0592050209205021	13.8383612937635	0.000321419538968303	0.0169774602865744	0	0.0153638539626849	0.811522601698254	5	95	1
SPAC4G8.06c	25	342	52	100	1097	300	0.25	58.4340697740191	0.31175934366454	72.8694689615844	0.0476119026392402	0.111361423456071	0.801900584795322	0.522302571952465	1.2216348153131	29	96	1
SPAC4G8.07c	13	327	115	100	1707	300	0.13	30.3857162824899	0.191564147627417	44.7754910746438	0.0218544682383388	0.0708000591744727	0.678623853211009	0.373055772828443	1.20855701010825	18	95	1
SPNCRNA.682	0	3	7	100	145	300	0	0	0.0206896551724138	4.83592301578089	0.0327971598819604	2.22593021867193	0	0.0475558818288426	3.2275988170743	2	98	1
SPNCRNA.683	1	67	6	100	2330	300	0.01	2.33736279096076	0.028755364806867	6.72117197400735	0.000768718145976326	0.0990451196584708	0.347761194029851	0.0179111328012484	2.30775128804237	2	99	1
SPAC4G8.11c	18	89	9	100	2176	300	0.18	42.0725302372937	0.0409007352941176	9.55998567994062	0.117786963349847	0.343256009139173	4.40089887640449	2.56304432249267	7.46925075886841	4	114	0.0167738988757741
SPAC4G8.12c	42	294	33	100	2602	300	0.42	98.1692372203521	0.112990007686395	26.4098639716551	0.101962712914317	0.199474642165955	3.71714285714286	2.65306979003052	5.19033018915815	14	128	3.13513107394016e-06
SPAC4G8.13c	6	914	74	100	3258	300	0.06	14.0241767457646	0.280540208717004	65.5724245223492	0.00266090868776536	0.0151168571969916	0.213873085339168	0.0866924050473953	0.492507207477986	23	83	1
SPAC16C9.01c	15	127	15	100	1815	300	0.15	35.0604418644115	0.0699724517906336	16.3551005207723	0.066490656635581	0.206411658233267	2.14370078740157	1.2068054179358	3.74637159693379	7	108	1
SPAC16C9.02c	7	275	71	100	1151	300	0.07	16.3615395367253	0.23892267593397	55.8448972644839	0.0110405175838151	0.0555934707710626	0.292981818181818	0.127076357389712	0.639880848574931	20	87	1
SPAC16C9.04c	6	543	76	100	1726	300	0.06	14.0241767457646	0.31460023174971	73.5334875719406	0.00447023001899239	0.0254990789318614	0.190718232044199	0.0771561701278087	0.440114102363927	25	81	1
SPNCRNA.687	6	53	77	100	476	300	0.06	14.0241767457646	0.111344537815126	26.0252579665799	0.0438667414769213	0.273879853612026	0.538867924528302	0.208805689430146	1.30366810319325	10	96	1
SPAC16C9.06c	6	312	5	100	2792	300	0.06	14.0241767457646	0.111747851002865	26.1195268903925	0.0077524094836881	0.0445490039130547	0.536923076923077	0.216447272784572	1.24380818925249	10	96	1
SPAC2G11.03c	8	552	11	100	2546	300	0.08	18.6989023276861	0.21681068342498	50.6765224120323	0.00670213458627135	0.029972368718044	0.368985507246377	0.170636346566468	0.7630965075614	19	89	1
SPAC2G11.05c	0	205	37	100	2343	300	0	0	0.0874946649594537	20.4506774283806	0.000443848524262175	0.0234657911337615	0	0.0103993709234628	0.549803486264032	8	92	1
SPNCRNA.688	43	219	15	100	1295	300	0.43	100.506600011313	0.169111969111969	39.5276024108423	0.139616952577367	0.27526091474345	2.54269406392694	1.8080395358769	3.56462884592768	20	123	0.0328520985981121
