V4	Mcs6as_Cdk9as_3MBPP1r2_pr_counts	Mcs6as_Cdk9as_3MBPP1r2gb_counts	Mcs6as_Cdk9as_3MBPP1r2term_counts	Mcs6as_Cdk9as_3MBPP1r2pr_map	Mcs6as_Cdk9as_3MBPP1r2gb_map	Mcs6as_Cdk9as_3MBPP1r2term_map	Mcs6as_Cdk9as_3MBPP1r2pr_density	Mcs6as_Cdk9as_3MBPP1r2pr_densityRPKM	Mcs6as_Cdk9as_3MBPP1r2gb_density	Mcs6as_Cdk9as_3MBPP1r2gb_densityRPKM	Mcs6as_Cdk9as_3MBPP1r2pause_index_CI_low	Mcs6as_Cdk9as_3MBPP1r2pause_index_CI_high	Mcs6as_Cdk9as_3MBPP1r2pause_index_scaled	Mcs6as_Cdk9as_3MBPP1r2pause_index_CI_low_scaled	Mcs6as_Cdk9as_3MBPP1r2pause_index_CI_high_scaled	Mcs6as_Cdk9as_3MBPP1r2_ExpPR	Mcs6as_Cdk9as_3MBPP1r2_ExpGB	Mcs6as_Cdk9as_3MBPP1r2Fexact_Pval
SPAC17C9.07	35	547	98	100	1808	300	0.35	76.3722900383913	0.302544247787611	66.0171344042352	0.0447453456834608	0.0910686479261265	1.15685557586837	0.808995849956971	1.64652115450437	31	104	1
SPAC17C9.08	29	325	23	100	1149	300	0.29	63.2798974603813	0.282854656222802	61.7207366964495	0.0598431691791381	0.132233400225509	1.02526153846154	0.687598013868296	1.5193617685911	28	101	1
SPAC17C9.09c	16	537	158	100	499	300	0.16	34.9130468746931	1.07615230460922	234.823474094567	0.0174951675612336	0.0499564645065248	0.148677839851024	0.0873008861305559	0.249282757887559	60	56	1
SPAC17C9.10	1	683	48	100	1845	300	0.01	2.18206542966832	0.370189701897019	80.7778150928707	7.6326551184463e-05	0.00952960940088704	0.02701317715959	0.00140822486935334	0.175821293446366	27	74	1
SPAC17C9.11c	2	365	158	100	1595	300	0.02	4.36413085933664	0.22884012539185	49.9344126538519	0.000945368887784037	0.0222107027351798	0.0873972602739726	0.0150786337601554	0.354260708626118	18	84	1
SPAC17C9.12	33	350	3	100	1816	300	0.33	72.0081591790546	0.19273127753304	42.0552257920657	0.0648550411760884	0.136381322718921	1.71222857142857	1.17776754775776	2.47668482057561	21	112	1
SPAC17C9.13c	32	1475	114	100	1320	300	0.32	69.8260937493863	1.11742424242424	243.829280966725	0.0150273838396129	0.0311484256052967	0.286372881355932	0.198361466682891	0.411159217989916	69	63	1
SPAC17C9.14	1	146	54	100	894	300	0.01	2.18206542966832	0.16331096196868	35.6355204397735	0.000355331563741332	0.0449268694617307	0.0612328767123288	0.0031766641798475	0.401646212987873	14	87	1
SPAC17C9.15c	31	140	1	100	1255	300	0.31	67.644028319718	0.111553784860558	24.3417657492881	0.147114222340886	0.331605801366732	2.77892857142857	1.84628349037812	4.16165280715249	13	118	0.105719146570975
SPAC17C9.16c	3	2182	33	100	2196	300	0.03	6.54619628900496	0.993624772313297	216.81542657269	0.000354788673809436	0.00438560921746032	0.03019248395967	0.00779115927685522	0.0963079784154285	51	52	1
SPAC17D4.01	13	568	58	100	1626	300	0.13	28.3668505856882	0.349323493234932	76.2246718358922	0.0126435341173898	0.0405526291374594	0.372147887323944	0.205583864748758	0.659385749775091	29	84	1
SPAC17D4.02	18	253	4	100	1901	300	0.18	39.2771777340298	0.133087848500789	29.0406393322507	0.0427250362821062	0.116970073707175	1.35249011857708	0.812202939722839	2.22360110117339	13	105	1
SPAC17D4.03c	25	673	19	100	2359	300	0.25	54.551635741708	0.285290377278508	62.2522269676465	0.0243738461382869	0.0561665077284884	0.87630014858841	0.574979030402187	1.32496791731504	27	98	1
SPAC17D4.04	25	286	8	100	2273	300	0.25	54.551635741708	0.125824901011879	27.4558166689459	0.056769825798019	0.133561915753017	1.98688811188811	1.29037814038897	3.03586234506607	13	112	1
SPAC17G6.02c	102	1492	96	100	1757	300	1.02	222.570673826169	0.849174729652817	185.295482132336	0.0556395479507943	0.0839214265514732	1.20116621983914	0.977586857495456	1.47449946450938	92	110	1
SPAC17G6.03	7	6968	12	100	4231	300	0.07	15.2744580076783	1.64689198770976	359.362607277922	0.000440026220534843	0.00217109472635471	0.0425043053960964	0.0186175093908292	0.0918590178720677	66	41	1
SPAC17G6.04c	30	593	0	100	3209	300	0.3	65.4619628900496	0.184792770333437	40.3229915797231	0.0344140250085849	0.0739260831259315	1.62344013490725	1.10434606252549	2.37228800751114	20	110	1
SPAC17G6.05c	22	433	94	100	2257	300	0.22	48.0054394527031	0.191847585290208	41.8623983627108	0.0322713174182673	0.0792325554742137	1.14674364896074	0.728363634130292	1.788278777053	19	103	1
SPAC17G6.06	68	495	117	100	483	300	0.68	148.380449217446	1.02484472049689	223.627823537437	0.10571070173433	0.178226671509562	0.663515151515152	0.510582689376812	0.860834823391184	85	83	1
SPAC17G6.07c	6	177	12	100	935	300	0.06	13.0923925780099	0.189304812834225	41.3075487755394	0.0135793089388488	0.0790676180059064	0.316949152542373	0.126966538578236	0.739282228355225	16	90	1
SPAC17G6.08	3	266	192	100	1969	300	0.03	6.54619628900496	0.135093956323007	29.4783851849555	0.0028930030897346	0.0362279247434643	0.222067669172932	0.0569632308368743	0.713327838198813	12	91	1
SPAC17G6.09	108	845	186	100	1297	300	1.08	235.663066404179	0.651503469545104	142.162319820334	0.104059168339675	0.156853818522262	1.65770414201183	1.34964741336558	2.03439402623374	82	126	1
SPAC17G6.10	72	467	62	100	1639	300	0.72	157.108710936119	0.284929835265406	62.1735543413732	0.119319689588364	0.198916332537124	2.52693790149893	1.95564971235329	3.26023869028347	38	134	0.000184495596401543
SPAC17G6.11c	11	1686	19	100	3430	300	0.11	24.0027197263515	0.491545189504373	107.258376513726	0.00342438865635722	0.0120900301145805	0.223784104389087	0.117456530913053	0.41468803293011	36	75	1
SPAC17G6.12	23	254	5	100	2639	300	0.23	50.1875048823714	0.0962485790071997	21.0020696906311	0.0576369906216056	0.141025765643478	2.38964566929134	1.52104018250417	3.72166995533139	10	113	1
SPAC17G6.13	57	541	33	100	1338	300	0.57	124.377729491094	0.404334828101644	88.2285050411481	0.0793991283859136	0.139503359221954	1.40972273567468	1.06236033780352	1.86655494638975	45	112	1
SPAC17G6.14c	107	2446	135	100	1608	300	1.07	233.48100097451	1.52114427860697	331.923634388602	0.0358656017670093	0.053308092492702	0.703417825020441	0.57671887641351	0.857194127282648	124	83	1
SPAC17G6.15c	22	566	399	100	1610	300	0.22	48.0054394527031	0.351552795031056	76.711120074054	0.0247530340665075	0.060451474985453	0.625795053003534	0.39852384847077	0.973268747265793	31	91	1
SPAC17G6.16c	153	1303	94	100	2749	300	1.53	333.856010739253	0.473990542015278	103.427837572129	0.0989452848942078	0.139278882223404	3.22791250959325	2.72000588174177	3.82877647232139	81	172	2.38344960579317e-15
SPAC17G6.17	3	169	167	100	1456	300	0.03	6.54619628900496	0.116071428571429	25.327545165793	0.00453583805451866	0.057282478033639	0.258461538461538	0.0660418020737917	0.834032880169783	10	93	1
SPAC17G8.01c	71	1441	44	100	2503	300	0.71	154.926645506451	0.575709149021175	125.623503162287	0.0385295623089459	0.0629050055638955	1.23326162387231	0.964394944592917	1.57451228926431	62	109	1
SPAC17G8.02	10	182	14	100	1771	300	0.1	21.8206542966832	0.102766798418972	22.4243878147733	0.0274152787106228	0.106736590893295	0.973076923076923	0.485524585965131	1.89030502472025	10	100	1
SPAC17G8.03c	4	364	27	100	1111	300	0.04	8.72826171867329	0.327632763276328	71.4916126371979	0.00349983167313038	0.0304201208863607	0.122087912087912	0.0388831298884785	0.337967543047468	25	79	1
SPAC17G8.04c	3	334	70	100	1255	300	0.03	6.54619628900496	0.266135458167331	58.0724982875872	0.002307193218597	0.028805428383673	0.112724550898204	0.0289552748933923	0.361508126215096	21	82	1
SPAC17G8.05	105	91	9	100	1167	300	1.05	229.116870115174	0.0779777206512425	17.015248851741	0.863421711257651	1.54228473759745	13.4653846153846	10.0761313703768	17.9984628877622	14	191	1.08472496406008e-44
SPAC17G8.06c	146	2560	100	100	2024	300	1.46	318.581552731575	1.26482213438735	275.992465412594	0.0480925866064114	0.0675942080204203	1.1543125	0.973393952913767	1.36810677033331	137	109	1
SPAC17G8.07	22	95	3	100	899	300	0.22	48.0054394527031	0.10567296996663	23.0585334614561	0.141596707389951	0.375582277045233	2.08189473684211	1.27295439943566	3.37648467063664	11	111	1
SPAC17G8.08c	5	556	83	100	1057	300	0.05	10.9103271483416	0.526017029328288	114.780357511408	0.00329664218774994	0.022411736156981	0.0950539568345324	0.0348455079245169	0.236892051179289	36	69	1
SPAC17G8.09	6	132	9	100	1057	300	0.06	13.0923925780099	0.124881740775781	27.2500129343631	0.0181189807178118	0.106594548698339	0.480454545454545	0.191517626187271	1.12670437974145	11	95	1
SPAC17G8.10c	11	270	12	100	1643	300	0.11	24.0027197263515	0.164333536214242	35.8586528308245	0.0211521170025592	0.0763595260722494	0.66937037037037	0.347529282352048	1.25458701336706	15	96	1
SPAC17G8.11c	34	406	11	100	1851	300	0.34	74.1902246087229	0.219340896812534	47.8616188247077	0.0580442959654234	0.12023630364654	1.55009852216749	1.07439991831999	2.22557398049746	24	110	1
SPAC17G8.12	12	331	111	100	3573	300	0.12	26.1847851560199	0.0926392387349566	20.2144880274339	0.0194282152449003	0.0660476879654529	1.29534743202417	0.694170130700286	2.35988389100563	9	103	1
SPAC17G8.13c	36	468	28	100	3264	300	0.36	78.5543554680596	0.143382352941176	31.2869675577443	0.0539575145542478	0.109173420842314	2.51076923076923	1.76117327505065	3.56342045629311	17	119	0.0922521325659123
SPAC17G8.14c	9	703	48	100	3269	300	0.09	19.6385888670149	0.215050474151117	46.9254205278932	0.0062196292967881	0.0253841890227181	0.41850640113798	0.203319681712003	0.829809139152654	19	90	1
SPAC17G8.15	7	35	32	100	259	300	0.07	15.2744580076783	0.135135135135135	29.4873706711935	0.0811633487225295	0.469725182964431	0.518	0.210213073191351	1.21658822387788	12	95	1
SPAC17H9.01	1	365	74	100	4034	300	0.01	2.18206542966832	0.0904809122459098	19.7435270656653	0.000142660197032318	0.0178648488021698	0.110520547945205	0.0057549123482837	0.720668000679529	8	93	1
SPAC17H9.02	28	266	6	100	3196	300	0.28	61.097832030713	0.0832290362953692	18.1611202844735	0.069859372896669	0.15759351451113	3.36421052631579	2.23270555777754	5.0366887237757	9	119	0.00518433375025896
SPAC17H9.03c	18	87	10	100	851	300	0.18	39.2771777340298	0.102232667450059	22.3078369425551	0.120367643641999	0.351533547576209	1.76068965517241	1.02432864739341	2.99155048987354	10	108	1
SPAC17H9.04c	43	2971	78	100	2160	300	0.43	93.8288134757378	1.37546296296296	300.135018127064	0.0105781967031557	0.0197323840227769	0.312622012790306	0.228489048788163	0.426219494891981	82	61	1
SPAC17H9.05	46	798	16	100	3190	300	0.46	100.375009764743	0.250156739811912	54.5858373942107	0.0423134173092156	0.0782839695864766	1.83884711779449	1.34979801216398	2.4972586298086	29	117	1
SPAC17H9.06c	13	189	5	100	2647	300	0.13	28.3668505856882	0.0714015867019267	15.580293396574	0.0374976911924191	0.123564999517825	1.82068783068783	0.992563885863333	3.27076553723683	7	106	1
SPAC17H9.07	6	503	24	100	1058	300	0.06	13.0923925780099	0.475425330812854	103.740917875536	0.00482387599590096	0.0275382125917115	0.126202783300199	0.0510366080366322	0.291354289220307	34	72	1
SPAC17H9.08	2	193	9	100	2482	300	0.02	4.36413085933664	0.0777598710717164	16.9677126481058	0.00178164823734794	0.0421912494523373	0.25720207253886	0.0442205092509759	1.04718681140701	7	95	1
SPAC17H9.09c	20	338	47	100	939	300	0.2	43.6413085933664	0.359957401490948	78.5450601946638	0.0366373533748011	0.0945226102742637	0.555621301775148	0.344024748189382	0.887567310475337	31	89	1
SPAC17H9.10c	5	550	0	100	3792	300	0.05	10.9103271483416	0.145042194092827	31.6491557573201	0.00333245030377032	0.0226573893237594	0.344727272727273	0.126366515518971	0.859168203156956	13	92	1
SPAC17H9.11	18	252	33	100	615	300	0.18	39.2771777340298	0.409756097560976	89.4114615083605	0.0428916622101273	0.117442485939424	0.439285714285714	0.263783722592283	0.72227128852746	34	84	1
SPAC17H9.12c	25	198	34	100	835	300	0.25	54.551635741708	0.237125748502994	51.7423898292608	0.0813663540437606	0.194465253991574	1.05429292929293	0.679409056265401	1.62378487082965	23	102	1
SPAC17H9.13c	55	324	37	100	1477	300	0.55	120.013598631758	0.219363574813812	47.8665673129679	0.126181933280341	0.227864018758524	2.50725308641975	1.86370715455063	3.36555155706341	27	128	0.00419211219442817
SPAC17H9.14c	133	854	80	100	1041	300	1.33	290.214702145887	0.820365033621518	179.00901795742	0.129163538386824	0.187668254799482	1.62122950819672	1.34459243460684	1.9536265324626	105	128	1
SPAC17H9.16	31	457	33	100	887	300	0.31	67.644028319718	0.5152198421646	112.424340626654	0.0463024046343435	0.0988183719404377	0.601684901531729	0.410702329106627	0.876518959111683	44	87	1
SPAC17H9.17c	4	77	7	100	1113	300	0.04	8.72826171867329	0.0691823899371069	15.0960501423595	0.0161954755087901	0.147329923447304	0.578181818181818	0.180255642412834	1.6397820479685	6	98	1
SPAC17H9.18c	2	4	3	100	117	300	0.02	4.36413085933664	0.0341880341880342	7.46005275100281	0.0638181358093923	3.14803144559117	0.585	0.0746672188969889	3.68319679134166	3	99	1
SPAC17H9.19c	34	157	6	100	1736	300	0.34	74.1902246087229	0.0904377880184332	19.7341170770695	0.146803433763414	0.318059618936332	3.75949044585987	2.54850761013288	5.52151498473472	11	123	0.000107713612747935
SPAC17H9.20	2	480	15	100	4037	300	0.02	4.36413085933664	0.118900173396086	25.9447957949169	0.000719550262168893	0.0168692709687191	0.168208333333333	0.0290482440837582	0.68101246900719	10	92	1
SPAC1805.01c	37	861	15	100	2633	300	0.37	80.7364208977279	0.327003418154197	71.3542854137647	0.0304678316171616	0.0603465562778555	1.13148664343786	0.802218006479864	1.58892482679593	33	104	1
SPAC1805.02c	77	290	28	100	975	300	0.77	168.019038084461	0.297435897435897	64.9024589337244	0.20484077746445	0.343744380688182	2.58879310344828	1.99719758027838	3.35150771170978	40	137	0.000104160281486805
SPAC1805.03c	14	56	122	100	1588	300	0.14	30.5489160153565	0.035264483627204	7.69494106180265	0.133065846679274	0.462114551247996	3.97	2.11308564526688	7.33837907381818	3	111	0.610719137261202
SPAC1805.04	1	577	262	100	5730	300	0.01	2.18206542966832	0.100698080279232	21.9729799811278	9.03264438025499e-05	0.0112846451981729	0.0993067590987868	0.00517570522988611	0.646610169855308	9	92	1
SPAC1805.05	88	1447	59	100	1782	300	0.88	192.021757810812	0.812008978675645	177.185672094841	0.0487374770680088	0.0757975921825445	1.08373185901866	0.868501841351916	1.35071309269294	84	104	1
SPAC1805.06c	126	693	20	100	1371	300	1.26	274.940244138209	0.5054704595186	110.29696154341	0.149675183544007	0.220725114373244	2.49272727272727	2.05204676638834	3.02614131805718	75	151	5.52737643327882e-07
SPAC1805.07c	4	56	224	100	820	300	0.04	8.72826171867329	0.0682926829268293	14.9019102513934	0.0220480522281122	0.204906007579237	0.585714285714286	0.18079402827052	1.68022926214974	6	98	1
SPAC1805.08	52	362	134	100	497	300	0.52	113.467402342753	0.728370221327968	158.935147995962	0.106215283885955	0.193791407012234	0.713922651933702	0.527889960913196	0.963143292850803	64	88	1
SPAC1805.09c	2	32	9	100	1196	300	0.02	4.36413085933664	0.0267558528428094	5.83830215295872	0.0103607343252721	0.266746389187881	0.7475	0.123914382530254	3.19028681468705	2	100	1
SPAC1805.10	5	386	665	100	3621	300	0.05	10.9103271483416	0.106600386633527	23.2609018462296	0.00473961883019688	0.0323490293038418	0.469041450777202	0.171621597841429	1.17135835109211	10	95	1
SPAC1805.11c	47	855	885	100	443	300	0.47	102.557075194411	1.93002257336343	421.143553581584	0.0405060446193723	0.0743748419389703	0.243520467836257	0.179441777663819	0.329480549789639	96	51	1
SPAC1805.12c	234	608	552	100	516	300	2.34	510.603310542387	1.17829457364341	257.111585511306	0.330036625184193	0.448719458576291	1.98592105263158	1.70298898595044	2.31539240625366	180	154	0.00068426744211324
SPAC1805.13	363	1646	413	100	642	300	3.63	792.089750969601	2.56386292834891	559.451666235835	0.196511831414365	0.247463524507062	1.41583232077764	1.26160595768022	1.58871582733534	333	130	1
SPAC1805.14	62	628	36	100	1802	300	0.62	135.288056639436	0.34850166481687	76.0453434978749	0.0753640928591859	0.129078803360792	1.77904458598726	1.35806095332253	2.32600003656147	41	121	1
SPAC1805.15c	2	223	5	100	2335	300	0.02	4.36413085933664	0.0955032119914347	20.8394257308795	0.00154349889403641	0.0364691422191435	0.209417040358744	0.0360406991757502	0.851554470817002	8	94	1
SPAC1805.16c	10	426	7	100	1290	300	0.1	21.8206542966832	0.330232558139535	72.0589048867213	0.0118352673042801	0.0451034855283099	0.302816901408451	0.152674948225214	0.581834963315198	27	83	1
SPAC1805.17	106	1564	1	100	4129	300	1.06	231.298935544842	0.378784209251635	82.6531928312244	0.0553853204469377	0.082862889269147	2.79842710997442	2.28685988125406	3.42140869792308	56	150	5.73130653439481e-09
SPAC1805.18	47	89	57	100	137	300	0.47	102.557075194411	0.64963503649635	141.754615504	0.365216249630811	0.762204152111796	0.723483146067416	0.500346261994212	1.04421968839316	57	90	1
SPAC1834.01	61	1765	320	100	1759	300	0.61	133.105991209768	1.00341102899375	218.950851811517	0.0265397048173452	0.0449132843574905	0.607926345609065	0.466833407737103	0.790024671848259	80	81	1
SPAC1834.02	75	2085	10	100	4684	300	0.75	163.654907225124	0.445132365499573	97.1307946383102	0.0283664194890155	0.0455457511082741	1.68489208633094	1.32868308886548	2.13336298191156	53	122	1
SPAC1834.03c	158	366	261	100	612	300	1.58	344.766337887595	0.598039215686274	130.496069813498	0.356635006927812	0.522371411382181	2.64196721311475	2.18260624239821	3.19691303765895	96	162	3.83058879354765e-08
SPAC1834.04	94	436	199	90	609	300	1.04444444444444	227.904611543136	0.715927750410509	156.220119431098	0.171406667322783	0.270920522630604	1.45886850152905	1.1598517822175	1.83322886980042	76	108	1
SPAC1834.05	10	581	14	100	2276	300	0.1	21.8206542966832	0.255272407732865	55.702109606208	0.00869602070530862	0.0329980691092027	0.391738382099828	0.197921431252824	0.751036052925453	22	88	1
SPAC1834.06c	19	446	21	100	1246	300	0.19	41.4592431636981	0.357945425361156	78.10603383885	0.0261317521714517	0.0686230789036222	0.530807174887892	0.325601632056288	0.855043563139132	31	88	1
SPAC1834.07	5	175	2	100	2102	300	0.05	10.9103271483416	0.0832540437678402	18.1665770785897	0.0103775256551107	0.0719352166399428	0.600571428571429	0.218135589270426	1.5120782537716	8	97	1
SPAC1834.08	36	1063	2	100	5330	259	0.36	78.5543554680596	0.199437148217636	43.5184906517341	0.0239294003950521	0.047710424435602	1.80507996237065	1.27543704105628	2.54296562241759	22	114	1
SPAC1834.09	1	129	15	100	1052	300	0.01	2.18206542966832	0.122623574144487	26.7572662003055	0.000401831821671148	0.0509135386812065	0.0815503875968992	0.00422727076398048	0.535610426926292	11	90	1
SPAC1834.10c	3	65	15	100	560	300	0.03	6.54619628900496	0.116071428571429	25.327545165793	0.011596225119087	0.151936386470903	0.258461538461538	0.0649388606668874	0.850843764237057	10	93	1
SPAC1834.11c	15	1613	16	100	2777	300	0.15	32.7309814450248	0.580842635938063	126.743663595787	0.00538876092013772	0.0157714124389592	0.258245505269684	0.149645890752225	0.437972123429898	42	73	1
SPAC1834.13	1	0	7	100	36	300	0.01	2.18206542966832	0	0	0.0577765545925511	8.27870929775896	NA	0.0207995596533184	2.98033534719323	0	101	1
SPAC1851.02	94	437	92	100	919	300	0.94	205.114150388822	0.475516866158868	103.760891486948	0.17102253507559	0.270287652290712	1.97679633867277	1.57169709734468	2.48394352455164	62	132	0.0590269368642339
SPAC1851.03	22	1068	12	100	3253	300	0.22	48.0054394527031	0.328312327082693	71.6398979061103	0.0131713827298769	0.0319045781148488	0.670093632958801	0.428465080202895	1.03785592607603	30	92	1
SPAC1851.04c	5	412	4	100	3201	300	0.05	10.9103271483416	0.128709778194314	28.0853157458091	0.00444223718842152	0.0302946568809124	0.388470873786408	0.142196012401373	0.969731966758005	11	94	1
SPAC186.01	37	70	0	100	1246	300	0.37	80.7364208977279	0.0561797752808989	12.2587945486984	0.348068923869286	0.800578307993394	6.586	4.3369387914113	9.97520571759769	7	130	2.52053406625146e-10
SPAC186.02c	0	14	4	100	1093	300	0	0	0.0128087831655993	2.79496029417717	0.0065974714867639	0.365411596620526	0	0.0721103633503294	3.99394875106235	1	99	1
SPAC186.03	0	0	0	100	379	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
