Isk1as_3MBPP1_combined_pr_counts	Isk1as_3MBPP1_combinedgb_counts	Isk1as_3MBPP1_combinedterm_counts	Isk1as_3MBPP1_combinedpr_map	Isk1as_3MBPP1_combinedgb_map	Isk1as_3MBPP1_combinedterm_map	Isk1as_3MBPP1_combinedpr_density	Isk1as_3MBPP1_combinedpr_densityRPKM	Isk1as_3MBPP1_combinedgb_density	Isk1as_3MBPP1_combinedgb_densityRPKM	Isk1as_3MBPP1_combinedpause_index_CI_low	Isk1as_3MBPP1_combinedpause_index_CI_high	Isk1as_3MBPP1_combinedpause_index_scaled	Isk1as_3MBPP1_combinedpause_index_CI_low_scaled	Isk1as_3MBPP1_combinedpause_index_CI_high_scaled	Isk1as_3MBPP1_combined_ExpPR	Isk1as_3MBPP1_combined_ExpGB	Isk1as_3MBPP1_combinedFexact_Pval
SPAC1B3.05	32	703	23	100	2242	300	0.32	42.4137337790663	0.313559322033898	41.5600675271572	0.0313933374260026	0.0656426652392085	1.02054054054054	0.703838625090979	1.47170855466305	31	101	1
SPAC1B3.21	26	19	160	100	65	300	0.26	34.4611586954914	0.292307692307692	38.7433145097241	0.731157810725355	2.57226301804103	0.889473684210526	0.475252576971481	1.67197096172667	28	98	1
SPAC1B3.08	26	1023	119	100	1860	300	0.26	34.4611586954914	0.55	72.8986049327703	0.01686093261045	0.0380226813993596	0.472727272727273	0.313613346554369	0.707221874028089	44	82	1
SPAC1B3.20	22	56	67	100	323	300	0.22	29.1594419731081	0.173374613003096	22.9795771248811	0.232731075864578	0.658498145245799	1.26892857142857	0.751721375042587	2.12694900914393	18	104	1
SPAC1B3.13	142	1847	119	100	2633	300	1.42	188.210943644607	0.701481200151918	92.9763652320731	0.0645676589341484	0.0914918552688271	2.02428803465078	1.70006645973613	2.40898054922822	99	143	0.000506135607066547
SPAC1B3.14	170	990	200	100	897	300	1.7	225.32296070129	1.10367892976589	146.284825952047	0.145425147373567	0.202680844899104	1.54030303030303	1.30446357194089	1.81804717874496	141	129	1
SPNCRNA.1039	1	31	5	100	1078	300	0.01	1.32542918059582	0.0287569573283859	3.81153103881916	0.00163609062693161	0.219484423903823	0.347741935483871	0.0176370569583228	2.36604208968321	2	99	1
SPNCRNA.256	9	8	4	100	292	300	0.09	11.9288626253624	0.0273972602739726	3.6313128235502	0.39926396508856	3.19159887951285	3.285	1.16585077805859	9.31946872817753	2	107	1
SPAC1B3.17	4	497	61	100	2467	300	0.04	5.30171672238329	0.201459262261857	26.7019984903171	0.00256723905112271	0.0222405683950421	0.198551307847083	0.0633337873911973	0.54867482230569	17	87	1
SPAC1952.01	6	245	304	100	1580	300	0.06	7.95257508357494	0.15506329113924	20.5525410915175	0.00985008663004474	0.0568717315228709	0.386938775510204	0.155631368754707	0.89857335806136	14	92	1
SPAC1952.02	248	357	105	100	699	300	2.48	328.706436787764	0.510729613733906	67.6935933437352	0.588830446434564	0.819469106541808	4.85579831932773	4.1159248205776	5.72808905472724	117	231	8.123554862956e-31
SPAC1952.03	55	322	35	100	1285	300	0.55	72.8986049327703	0.250583657587549	33.2130891946969	0.126948382974938	0.229310961407314	2.19487577639752	1.63128672122795	2.94664585408399	31	124	0.10693649977468
SPAC1952.05	29	473	41	100	1890	300	0.29	38.4374462372789	0.25026455026455	33.1707937789325	0.0413346218002651	0.0903733416923113	1.15877378435518	0.78122435202501	1.70805615798468	25	104	1
SPAC1952.07	25	277	28	100	1699	300	0.25	33.1357295148956	0.163037080635668	21.6094104193669	0.0585807841977114	0.137982354605901	1.53339350180505	0.995287523519117	2.34432020475426	17	108	1
SPNCRNA.1040	14	27	8	100	637	300	0.14	18.5560085283415	0.0423861852433281	5.61798867756471	0.258764092522459	1.02713236084292	3.30296296296296	1.64832726936806	6.54283313856942	4	110	1
SPNCRNA.1041	1	33	13	100	2952	300	0.01	1.32542918059582	0.0111788617886179	1.48167896204818	0.00153958136153327	0.205601017062752	0.894545454545455	0.0454484417924621	6.06934202369243	1	100	1
SPAC1952.13	96	1139	40	100	2302	300	0.96	127.241201337199	0.494787141615986	65.5805315681426	0.0680415021677247	0.104299035817253	1.94022827041264	1.56631537990102	2.40096380451316	64	132	0.0380664578679817
SPNCRNA.257	22	10	165	100	101	300	0.22	29.1594419731081	0.099009900990099	13.123061194018	0.994565467315501	4.97032993876899	2.222	1.00451112198866	5.02003323815668	10	112	1
SPAC1952.16	91	805	60	100	5265	300	0.91	120.61405543422	0.15289648622982	20.265346445957	0.0904479467652004	0.14113127193497	5.95173913043478	4.7620843971878	7.43056146737618	25	166	2.16072334892338e-25
SPAC890.03	378	633	82	100	2265	300	3.78	501.012230265221	0.279470198675497	37.0417956431415	0.524641931836659	0.679646787753525	13.5255924170616	11.8831397561003	15.3939997426174	104	374	5.32959803424501e-126
SPAC890.05	142	1022	143	100	1261	300	1.42	188.210943644607	0.810467882632831	107.421778157726	0.116102844528366	0.166186794695057	1.75207436399217	1.46405686950269	2.09561548110466	108	134	0.164355917467201
SPAC890.06	67	2108	114	100	4192	300	0.67	88.8037550999201	0.502862595419847	66.6508757799617	0.0247226612353627	0.0407878989287671	1.33237191650854	1.03637395898641	1.70982872309392	55	112	1
SPAC890.08	308	1826	1320	100	368	300	3.08	408.232187623513	4.96195652173913	657.67219667608	0.149206922828394	0.190651035431085	0.620722891566265	0.549081476008488	0.701595810386392	339	69	1
SPNCRNA.258	275	57	62	100	87	300	2.75	364.493024663851	0.655172413793103	86.838463556278	3.59612607984848	6.48583041898365	4.19736842105263	3.12862968946817	5.64267246451578	148	227	9.50430349315316e-09
SPAC22E12.01	192	600	25	100	1883	119	1.92	254.482402674398	0.318640467339352	42.2335373530267	0.271077114204871	0.377641650916069	6.0256	5.10438206047773	7.11099228674957	70	222	5.67042640898362e-41
SPAC22E12.02	10	411	18	100	1962	300	0.1	13.2542918059582	0.209480122324159	27.7651066883223	0.0122637057893794	0.0467636450034589	0.477372262773723	0.240613907587625	0.917502714967864	19	91	1
SPNCRNA.52	27	0	21	100	1	300	0.27	35.7865878760872	0	0	5.44984281301121	294.609731597238	NA	0.0544984281301121	2.94609731597238	0	127	1
SPAC22E12.04	24	560	144	100	1186	300	0.24	31.8103003342998	0.472175379426644	62.5835026250979	0.0278296531842971	0.0654459781631788	0.508285714285714	0.330059686765763	0.7761893010153	39	85	1
SPNCRNA.1043	3	12	13	100	836	300	0.03	3.97628754178747	0.0143540669856459	1.90252992430022	0.0561284050394271	0.94654079953273	2.09	0.46923346612961	7.91308108409362	1	102	1
SPAC22E12.07	9	876	187	100	2633	300	0.09	11.9288626253624	0.33270034181542	44.0970741436362	0.00499579611528801	0.0203518621098574	0.270513698630137	0.131539311715533	0.535864529352544	27	82	1
SPAC22E12.08	66	277	64	100	1078	300	0.66	87.4783259193243	0.2569573283859	34.0578741210615	0.180467199592424	0.314079564663911	2.56851985559567	1.94543641160633	3.38577770707696	33	133	0.00057239713665069
SPAC22E12.18	32	199	62	100	981	300	0.32	42.4137337790663	0.202854230377166	26.8868916349204	0.108671606922959	0.236746938657352	1.57748743718593	1.06606846391422	2.32248746822863	22	110	1
SPAC22E12.19	173	465	347	100	2234	300	1.73	229.299248243077	0.208146821844226	27.5883871520617	0.311237833778169	0.444583902390899	8.31144086021505	6.9530532066043	9.93200437941268	47	226	6.95686324714116e-53
SPAC2E12.02	291	2529	120	100	2602	300	2.91	385.699891553384	0.971944657955419	128.824381157834	0.101721492715111	0.130135072813283	2.99399762752076	2.64679324044719	3.38611459460162	192	199	6.93887013068773e-19
SPAC2E12.05	6	81	1	100	1909	255	0.06	7.95257508357494	0.0424305919329492	5.62387446978846	0.0291724858412503	0.176024645688982	1.41407407407407	0.556902754709468	3.36031048620267	4	102	1
SPAC1006.01	281	1643	221	100	1664	300	2.81	372.445599747426	0.987379807692308	130.870200944648	0.150386840145927	0.194466793336101	2.84591600730371	2.50243702002822	3.23592744111271	189	192	5.32637384130194e-16
SPAC1006.02	121	401	46	100	1217	300	1.21	160.376930852095	0.32949876746097	43.6727281363127	0.244927404743261	0.37152191308232	3.67224438902743	2.98076651572548	4.52142168221184	54	167	7.01724303803703e-15
SPNCRNA.1044	20	299	48	100	3092	300	0.2	26.5085836119165	0.0967011642949547	12.8170544954124	0.0413429836600677	0.107046068272136	2.06822742474916	1.27832505476929	3.30986443097445	10	110	1
SPAC1006.06	71	1559	49	100	4139	300	0.71	94.1054718223034	0.376661029234115	49.9237519340152	0.0356291419075532	0.058117664570149	1.88498396407954	1.47469018355363	2.40549013655847	46	125	0.392377670975814
SPAC1006.07	1435	3714	1120	100	1302	300	14.35	1901.99087415501	2.85253456221198	378.083254741389	0.36336581286607	0.410837653310378	5.03061389337641	4.73102288351623	5.34910624610113	1136	399	1.99834144131739e-67
SPAC1006.08	31	200	451	100	1457	300	0.31	41.0883045984705	0.137268359643102	18.193948944349	0.104167744051437	0.229413630923043	2.25835	1.51772403082944	3.34255660254874	15	116	1
SPAC1006.09	408	2862	112	100	4844	300	4.08	540.775105683096	0.59083402146986	78.3108652944931	0.128331764663956	0.158343045415541	6.90549266247379	6.21639068032204	7.67013711992881	188	320	5.16864331888786e-79
SPAC1250.04c	8	66	17	100	574	300	0.08	10.6034334447666	0.114982578397213	15.2401264667812	0.0539127606956085	0.261369151789308	0.695757575757576	0.309459246392793	1.50025893127063	11	97	1
SPNCRNA.1045	4	129	24	100	1214	300	0.04	5.30171672238329	0.106260296540362	14.0840497773362	0.00977241720803936	0.086861895364978	0.376434108527132	0.118637144905598	1.05450340973083	9	95	1
SPNCRNA.1046	2	38	31	100	705	300	0.02	2.65085836119165	0.0539007092198582	7.14415728548103	0.00878433500901352	0.222638928736117	0.371052631578947	0.0619295618135453	1.56960444758962	5	97	1
SPAC29A4.19c	12	722	10	100	6279	300	0.12	15.9051501671499	0.11498646281255	15.240641318525	0.00896007986139709	0.0300918896715508	1.04360110803324	0.562603414497123	1.88946975247667	11	101	1
SPAC29A4.17c	3	29	9	100	890	300	0.03	3.97628754178747	0.0325842696629213	4.31881418396392	0.0251465659283638	0.354399747464255	0.920689655172414	0.223804436762438	3.15415775243187	3	100	1
SPAC29A4.14c	21	429	58	100	1981	300	0.21	27.8340127925123	0.21655729429581	28.7031357130544	0.0307537333947237	0.0771207002252041	0.96972027972028	0.609231458549477	1.52776107146129	21	100	1
SPAC29A4.12c	5	26	14	100	802	300	0.05	6.62714590297911	0.0324189526184539	4.29690258048521	0.0649022633245518	0.526081743416158	1.54230769230769	0.520516151862905	4.21917558219759	3	102	1
SPNCRNA.1049	4	44	21	100	2408	300	0.04	5.30171672238329	0.0182724252491694	2.42188056255051	0.0277861948499424	0.263769882112263	2.18909090909091	0.669091571986612	6.3515787612633	1	103	1
SPAC29A4.08c	544	867	185	100	1920	300	5.44	721.033474244128	0.4515625	59.8514114362801	0.562842845230204	0.699449417953684	12.0470588235294	10.8065826284199	13.4294288247107	200	444	3.03152279610087e-136
SPAC29A4.06c	12	158	36	100	1137	300	0.12	15.9051501671499	0.13896218117854	18.4184529933281	0.0402206001566523	0.140095106726626	0.863544303797468	0.457308223781136	1.59288136348174	13	99	1
SPAC29A4.04c	603	2096	502	100	1647	300	6.03	799.233795899281	1.27261687917426	168.676354737635	0.262499794512959	0.315282319561717	4.73826812977099	4.32337161562844	5.19269980318149	393	310	5.31010883111857e-52
SPAC29A4.03c	289	408	1582	100	1257	300	2.89	383.049033192193	0.324582338902148	43.021090348695	0.607512173927948	0.825822660554143	8.90375	7.6364280262743	10.3805908431656	95	294	1.31008117093946e-70
SPAC29A4.02c	836	3703	592	100	1513	300	8.36	1108.05879497811	2.44745538664904	324.392878767107	0.209286199724154	0.243528228243727	3.41579260059411	3.16650020182645	3.68458209332758	664	272	5.96282667332677e-33
SPSNORNA.15	259	73	1173	100	26	300	2.59	343.286157774318	2.80769230769231	372.139731474981	2.71622745974216	4.64041311706255	0.922465753424658	0.706219139532961	1.20650741043626	264	95	1
SPAC26F1.14c	55	278	36	100	1971	300	0.55	72.8986049327703	0.141045154743785	18.6945363879066	0.146531378186466	0.266540983962329	3.89946043165468	2.88813346405524	5.25352279389751	19	136	9.00333110922916e-09
SPAC26F1.13c	307	2446	101	100	3460	300	3.07	406.906758442918	0.706936416184971	93.6994154837394	0.111260118720002	0.141563051858564	4.34268192968111	3.84960010771205	4.8980815943063	168	239	1.30451384784516e-37
SPNCRNA.1053	54	125	152	100	948	300	0.54	71.5731757521744	0.131856540084388	17.4766505880251	0.309965868129717	0.601040010571965	4.09536	2.93847642986972	5.69785930022223	17	137	2.85736676742259e-08
SPAC26F1.12c	42	325	22	100	1213	300	0.42	55.6680255850246	0.267930750206101	35.5123234702096	0.092426715050111	0.180071573172178	1.56756923076923	1.12113605355785	2.18426818257852	30	112	1
SPAC26F1.10c	59	960	117	100	1482	300	0.59	78.2003216551535	0.647773279352227	85.8577606863691	0.0468123108783322	0.0805137427163395	0.9108125	0.693758447216883	1.19321366705615	62	97	1
SPAC26F1.08c	17	398	52	100	3295	300	0.17	22.532296070129	0.120789074355083	16.0097363847386	0.0254280742655858	0.0707411308117914	1.40741206030151	0.837855047051053	2.33092026024853	12	105	1
SPNCRNA.1056	2	29	19	100	744	287	0.02	2.65085836119165	0.0389784946236559	5.16632341898909	0.0113820309314607	0.296059868747899	0.513103448275862	0.0846823101300679	2.20268542348437	3	99	1
SPAC26F1.04c	2	322	69	100	1728	300	0.02	2.65085836119165	0.186342592592593	24.6983909810101	0.00107105296032098	0.0251934566986234	0.107329192546584	0.0185077951543465	0.435342931752213	16	86	1
SPAPJ691.02	7	94	2	100	1392	300	0.07	9.27800426417076	0.0675287356321839	8.95045567356375	0.0316821700699697	0.166062434601737	1.03659574468085	0.441015807373979	2.31158908965618	6	101	1
SPAPJ691.03	19	131	89	100	696	259	0.19	25.1831544313206	0.188218390804598	24.9470147497202	0.0868790544764405	0.239431848258221	1.00946564885496	0.604678219156026	1.66644566387722	18	101	1
SPNCRNA.1059	8	75	1142	100	1137	300	0.08	10.6034334447666	0.0659630606860158	8.74293654746585	0.047689810663003	0.22871987517609	1.2128	0.542233147238344	2.60054498075215	6	102	1
SPAC19D5.01	36	665	37	100	2526	300	0.36	47.7154505014496	0.26326207442597	34.893523558837	0.0381192628213425	0.0765325724962432	1.36745864661654	0.962892578867112	1.9332127812551	28	108	1
SPAC19D5.03	6	277	71	100	1641	300	0.06	7.95257508357494	0.168799512492383	22.3731799527753	0.00872280129518173	0.0502351170452563	0.355451263537906	0.143141169253932	0.824358270712655	15	91	1
SPAC19D5.04	61	5180	144	100	9918	300	0.61	80.8511800163452	0.522282718289978	69.2248755342444	0.00906994026155838	0.0152575751035676	1.16794980694981	0.89955667514136	1.51324629877183	55	106	1
SPNCRNA.1060	96	205	167	100	319	300	0.96	127.241201337199	0.642633228840125	85.1764833925215	0.364781046146413	0.600763956225643	1.49385365853659	1.16365153720706	1.9164370203598	76	120	1
SPAC19D5.07	5	258	28	100	2071	300	0.05	6.62714590297911	0.124577498792854	16.5118652145689	0.00706954077066226	0.0485605886127769	0.401356589147287	0.146410189360415	1.00568979017061	11	94	1
SPNCRNA.1061	10	85	18	100	1147	300	0.1	13.2542918059582	0.0741063644289451	9.82227378819921	0.0575233288386871	0.233505367539453	1.34941176470588	0.659792581779742	2.67830656567753	7	103	1
SPAC14C4.16	14	131	83	100	901	300	0.14	18.5560085283415	0.145394006659267	19.2709459109937	0.0590489512341088	0.189927264887844	0.962900763358779	0.53203105061932	1.71124465663948	14	100	1
SPAC14C4.03	39	179	25	100	1226	300	0.39	51.6917380432371	0.146003262642741	19.3516984768884	0.151693891883671	0.311817673330679	2.67117318435754	1.85976711449381	3.82288467503413	17	122	0.0311503369428539
SPAC14C4.04	106	1245	53	100	1421	300	1.06	140.495493143157	0.876143560872625	116.126624197171	0.0694608297686009	0.104268618633507	1.20984738955823	0.987038391011819	1.48165707078214	96	110	1
SPAC14C4.07	116	1146	93	100	2268	300	1.16	153.749784949115	0.505291005291005	66.9727443105297	0.0832218583239139	0.123021637222198	2.29570680628272	1.88747174678637	2.79013073219945	72	144	2.12014666632516e-05
SPAC14C4.08	39	167	220	100	864	300	0.39	51.6917380432371	0.193287037037037	25.6188279119794	0.162210346483421	0.335030684555865	2.0177245508982	1.40149739361676	2.89466511456267	22	117	1
SPAC14C4.09	30	1062	147	100	1730	300	0.3	39.7628754178747	0.613872832369942	81.3644965198129	0.0192968464187063	0.0411031288561645	0.488700564971751	0.333835443043619	0.711084129211646	49	81	1
SPAC14C4.11	293	4259	120	100	2722	300	2.93	388.350749914576	1.56465833945628	207.384382077796	0.0610023532867408	0.0775694229544949	1.87261328950458	1.66048405646508	2.11143969282135	239	154	0.000154222265636284
SPNCRNA.261	5	10	10	100	314	300	0.05	6.62714590297911	0.0318471337579618	4.22111204011409	0.149264175161072	1.58487800229192	1.57	0.468689510005766	4.97651692719662	3	102	1
SPAC14C4.13	21	303	47	100	2380	300	0.21	27.8340127925123	0.127310924369748	16.8741614168292	0.0433445395922579	0.109702490229918	1.64950495049505	1.03160004229574	2.61091926747205	13	108	1
SPAC14C4.14	440	2739	16	100	5033	300	4.4	583.188839462162	0.544208225710312	72.1309462676725	0.145066679400885	0.17787357190828	8.08514056224899	7.30120597424654	8.95237687414373	190	350	6.34958875302019e-97
SPNCRNA.1064	0	8	4	100	1713	300	0	0	0.00467016929363689	0.618997866010892	0.0116892782926356	0.673070909790981	0	0.200237337152847	11.5297046847195	0	100	1
SPAC2H10.04	1	5	198	100	212	300	0.01	1.32542918059582	0.0235849056603774	3.12601221838637	0.00883974757390515	1.74105855180368	0.424	0.0187402648566789	3.6910441298238	2	99	1
SPAC2H10.01	180	1078	79	100	2762	300	1.8	238.577252507248	0.390296886314265	51.7310882216617	0.142134229385986	0.196086389463047	4.61187384044527	3.92574741564095	5.41590607696936	78	202	8.33139735044318e-30
SPNCRNA.1066	25	65	43	100	857	300	0.25	33.1357295148956	0.0758459743290548	10.0528467606451	0.23610797612918	0.622861372675173	3.29615384615385	2.02344535542708	5.33792196382623	8	117	0.0898904371317253
SPAC11E3.03	11	58	42	100	987	300	0.11	14.5797209865541	0.0587639311043566	7.78874290522368	0.0941109664881291	0.372903104511455	1.87189655172414	0.928875239237834	3.68055364152806	6	105	1
SPAC11E3.05	14	576	25	100	3997	300	0.14	18.5560085283415	0.144108081060796	19.1005055797647	0.0137380278989304	0.0421863100028261	0.971493055555556	0.549108975120248	1.68618681081296	14	100	1
SPAC11E3.06	11	44	173	100	1847	300	0.11	14.5797209865541	0.0238224147265836	3.15749236308696	0.121907740866232	0.500846856892625	4.6175	2.25163597379931	9.25064144680678	2	109	0.926009169548396
SPAC11E3.07	500	660	174	100	1208	300	5	662.714590297911	0.54635761589404	72.4158327146724	0.673314939593136	0.852356913409632	9.15151515151515	8.13364447028508	10.2964715139884	211	389	7.52585839818463e-95
SPAC11E3.09	13	384	41	100	1333	300	0.13	17.2305793477457	0.288072018004501	38.1819058776291	0.018642298923983	0.0601834768189327	0.451276041666667	0.248501844656693	0.802245745996373	25	88	1
SPAC11E3.10	67	697	92	100	1069	300	0.67	88.8037550999201	0.652011225444341	86.4194704279971	0.0741856276431404	0.124340209089427	1.02758967001435	0.793044359505171	1.32919683516598	65	102	1
SPAC11E3.12	12	277	0	100	2724	300	0.12	15.9051501671499	0.101688693098385	13.4781161169252	0.0231662512307448	0.0790992416938902	1.18007220216606	0.631048683525487	2.15466334374157	10	102	1
SPNCRNA.1069	0	39	230	100	1968	300	0	0	0.0198170731707317	2.62661270544904	0.00234390037330292	0.125706278271577	0	0.0461279593466016	2.47389955638464	1	99	1
SPAC11E3.14	111	1319	122	100	2681	300	1.11	147.122639046136	0.491980604252145	65.2085449162958	0.0689901642328842	0.102568736284086	2.25618650492798	1.84962630308363	2.74986781977636	69	142	5.65773513972125e-05
SPAC11E3.15	381	2308	1636	100	406	300	3.81	504.988517807009	5.68472906403941	753.470578525901	0.147894377856712	0.184235980768954	0.670216637781629	0.600451174098249	0.747998081921954	409	72	1
