ePRO_Lsk1as_Cdk9as_3MBPP1_combined_pr_counts	ePRO_Lsk1as_Cdk9as_3MBPP1_combinedgb_counts	ePRO_Lsk1as_Cdk9as_3MBPP1_combinedterm_counts	ePRO_Lsk1as_Cdk9as_3MBPP1_combinedpr_map	ePRO_Lsk1as_Cdk9as_3MBPP1_combinedgb_map	ePRO_Lsk1as_Cdk9as_3MBPP1_combinedterm_map	ePRO_Lsk1as_Cdk9as_3MBPP1_combinedpr_density	ePRO_Lsk1as_Cdk9as_3MBPP1_combinedpr_densityRPKM	ePRO_Lsk1as_Cdk9as_3MBPP1_combinedgb_density	ePRO_Lsk1as_Cdk9as_3MBPP1_combinedgb_densityRPKM	ePRO_Lsk1as_Cdk9as_3MBPP1_combinedpause_index_CI_low	ePRO_Lsk1as_Cdk9as_3MBPP1_combinedpause_index_CI_high	ePRO_Lsk1as_Cdk9as_3MBPP1_combinedpause_index_scaled	ePRO_Lsk1as_Cdk9as_3MBPP1_combinedpause_index_CI_low_scaled	ePRO_Lsk1as_Cdk9as_3MBPP1_combinedpause_index_CI_high_scaled	ePRO_Lsk1as_Cdk9as_3MBPP1_combined_ExpPR	ePRO_Lsk1as_Cdk9as_3MBPP1_combined_ExpGB	ePRO_Lsk1as_Cdk9as_3MBPP1_combinedFexact_Pval
SPAC4G9.02	40	279	356	100	1161	300	0.4	55.6014499190095	0.24031007751938	33.4039718505677	0.101434643273923	0.201900958258299	1.66451612903226	1.17765620841025	2.34407012537886	27	113	1
SPAC4G9.03	63	707	211	100	663	300	0.63	87.57228362244	1.06636500754148	148.228601405504	0.0682558377805375	0.116110861578282	0.590792079207921	0.452536204484963	0.769815012264007	84	79	1
SPAC4G9.05	3	54	1	100	3049	300	0.03	4.17010874392572	0.0177107248278124	2.46185494885742	0.0138817681280433	0.184093203713225	1.69388888888889	0.42325511022404	5.61300178121624	1	102	1
SPAC4G9.07	0	11	3	100	2415	300	0	0	0.00455486542443064	0.633142804460771	0.00843437698064696	0.473726222726494	0	0.203690204082624	11.4404882788448	0	100	1
SPAC4G9.10	21	344	26	100	1396	300	0.21	29.19076120748	0.246418338108883	34.2530422137165	0.0382489036913819	0.0964447478725059	0.852209302325581	0.533954695531691	1.34636868030018	23	98	1
SPAC4G9.12	15	626	119	100	1039	300	0.15	20.8505437196286	0.602502406159769	83.7500184054379	0.0138298435611352	0.0408056065693265	0.248961661341853	0.143692074600195	0.423970252255303	43	72	1
SPAC4G9.14	1	170	10	100	1238	300	0.01	1.39003624797524	0.137318255250404	19.0877352306777	0.000305432875687845	0.0385306199161595	0.0728235294117647	0.00378125900101552	0.477009074562054	12	89	1
SPAC4G9.15	4	246	20	100	1135	300	0.04	5.56014499190095	0.216740088105727	30.1276578856307	0.00516426005193594	0.0451531375215411	0.184552845528455	0.058614351589473	0.512488110869492	18	86	1
SPNCRNA.809	3	18	5	100	475	300	0.03	4.17010874392572	0.0378947368421053	5.2675057818009	0.0391154601316705	0.596338298527623	0.791666666666667	0.185798435625435	2.83260691800621	3	100	1
SPAC4G9.19	13	292	37	100	1145	300	0.13	18.0704712236781	0.255021834061135	35.4489593370105	0.0244403275934547	0.0794001469743915	0.509760273972603	0.279841750945057	0.909131682856783	22	91	1
SPAC4G9.22	44	1271	84	100	906	300	0.44	61.1615949109105	1.40286975717439	195.003981366063	0.0253174146215903	0.0471761792636478	0.313642800944139	0.229375776471608	0.427416184128649	84	60	1
SPNCRNA.811	0	4	41	100	919	300	0	0	0.0043525571273123	0.605021217834707	0.0240893601812892	1.52670069174082	0	0.221381220066048	14.0303793570981	0	100	1
SPAC13G7.03	7	243	49	100	970	300	0.07	9.73025373582667	0.250515463917526	34.8225575523694	0.0124777325322323	0.0630047902398364	0.279423868312757	0.121034005562653	0.611146465326413	21	86	1
SPNCRNA.190	4	28	49	100	491	300	0.04	5.56014499190095	0.0570264765784114	7.92688695383028	0.0425552322368373	0.427130257209975	0.701428571428571	0.208946190282871	2.09720956290098	5	99	1
SPAC13G7.05	14	197	16	100	2011	300	0.14	19.4605074716533	0.0979612133267031	13.6169637419752	0.0396502483908187	0.125020532304781	1.42913705583756	0.797366495139364	2.51416290464915	10	104	1
SPAC13G7.06	15	373	72	100	1085	300	0.15	20.8505437196286	0.343778801843318	47.7864995847709	0.0231088360650972	0.0687948885340515	0.436327077747989	0.250730871306304	0.746424540594458	29	86	1
SPAC13G7.07	35	79	6	100	1128	300	0.35	48.6512686791333	0.0700354609929078	9.73518294237977	0.291775861119622	0.670520896523022	4.99746835443038	3.29123171342933	7.56347571277969	8	127	5.18238733231919e-07
SPAC13G7.10	33	661	244	100	1343	300	0.33	45.8711961831829	0.492181682799702	68.4150379681037	0.0346097422018701	0.0716430187740568	0.670484114977307	0.464808837771116	0.962165742135582	43	90	1
SPAC13G7.11	9	932	127	100	1069	300	0.09	12.5103262317771	0.871842843779233	121.189315539095	0.00469664739508147	0.0191245880800068	0.103229613733906	0.0502071606534209	0.204441846575273	50	59	1
SPNCRNA.812	8	194	4	100	2508	300	0.08	11.1202899838019	0.0773524720893142	10.752274007464	0.0188808640609253	0.0861922677447493	1.03422680412371	0.473532070648006	2.16170207503831	7	101	1
SPNCRNA.813	6	45	29	100	1175	300	0.06	8.34021748785143	0.0382978723404255	5.32354307735198	0.0512425717463715	0.325527010646855	1.56666666666667	0.602100218019865	3.82494237510054	3	103	1
SPAC6C3.04	220	3330	235	100	2262	300	2.2	305.807974554552	1.47214854111406	204.633983455241	0.0574982623732122	0.0758882367557471	1.49441441441441	1.30061069488206	1.716591915415	190	130	1
SPAC6C3.05	8	148	26	100	986	300	0.08	11.1202899838019	0.150101419878296	20.8646414503383	0.0246325414476407	0.113553826747491	0.532972972972973	0.242876858673738	1.11964073173026	14	94	1
SPAC6C3.07	5	7	2	100	1534	300	0.05	6.95018123987619	0.0045632333767927	0.63430598017123	0.197594055286537	2.49659137459938	10.9571428571429	3.03109280809548	38.2977116863544	0	105	1
SPAC6C3.08	3	54	6	100	993	300	0.03	4.17010874392572	0.054380664652568	7.55910950560553	0.0138817681280433	0.184093203713225	0.551666666666667	0.13784595751147	1.82804551287233	5	98	1
SPAC6C3.09	2	415	71	100	1337	300	0.02	2.78007249595048	0.31039640987285	43.146226096464	0.000831862028299752	0.019523010246031	0.064433734939759	0.0111219953183677	0.261022646989435	24	78	1
SPAC17G8.02	2	407	55	100	1771	300	0.02	2.78007249595048	0.229813664596273	31.9449324068844	0.00084815560031504	0.019908466985112	0.087027027027027	0.0150208356815794	0.352578950306333	19	83	1
SPAC17G8.15	9	27	33	100	259	300	0.09	12.5103262317771	0.104247104247104	14.4907253649928	0.145804000321781	0.74031266066507	0.863333333333333	0.377632360833412	1.91740979112253	10	99	1
SPAC17G8.05	332	495	20	100	1167	300	3.32	461.492034327779	0.424164524421594	58.9604064051194	0.58222463799629	0.772582336862982	7.82715151515151	6.79456152541671	9.01603587119101	128	304	3.83073081351723e-67
SPAC17G8.07	24	227	34	100	899	300	0.24	33.3608699514057	0.252502780867631	35.0988018120555	0.0677656323118703	0.163622448583633	0.950484581497797	0.609213034483714	1.47096581276686	24	100	1
SPAC17G8.09	11	154	20	100	1057	300	0.11	15.2903987277276	0.145695364238411	20.2521837453346	0.0367308145124279	0.13523331698498	0.755	0.388244709396363	1.42941616053124	14	97	1
SPNCRNA.59	1	63	85	100	201	300	0.01	1.39003624797524	0.313432835820896	43.5683003096717	0.000816834141197491	0.105477585460253	0.0319047619047619	0.00164183662380696	0.212009946775108	24	77	1
SPAC17G8.12	7	879	81	100	3573	300	0.07	9.73025373582667	0.246011754827876	34.1965256638745	0.00347838876814618	0.0172624628596842	0.284539249146758	0.124282830685863	0.616787797976516	21	86	1
SPNCRNA.818	2	5	8	100	919	300	0.02	2.78007249595048	0.00544069640914037	0.756276522293383	0.0538788235081954	2.30512923539502	3.676	0.495146388040315	21.1841376732802	0	102	1
SPNCRNA.192	1	18	20	100	451	300	0.01	1.39003624797524	0.0399113082039911	5.54781651076592	0.00276112751307903	0.390963955466763	0.250555555555556	0.0124526850839864	1.7632474391551	3	98	1
SPAC22H10.02	19	1088	231	100	997	300	0.19	26.4106887115295	1.09127382146439	151.691016830197	0.0107766530488846	0.0279573294728063	0.174108455882353	0.107443230897379	0.278734574843878	62	57	1
SPNCRNA.820	1	19	11	100	471	300	0.01	1.39003624797524	0.0403397027600849	5.60736490690648	0.00262241420563744	0.368819983318377	0.247894736842105	0.0123515709085523	1.73714212142955	3	98	1
SPAC22H10.04	2	584	87	100	1655	300	0.02	2.78007249595048	0.352870090634441	49.0502216808181	0.000591725693704692	0.0138558156767841	0.0566780821917808	0.00979306023081265	0.229313749450778	26	76	1
SPAC22H10.13	9	13	18	100	335	300	0.09	12.5103262317771	0.0388059701492537	5.39417051453078	0.273501877269982	1.72628632543993	2.31923076923077	0.916231288854441	5.78305919022377	4	105	1
SPAC22H10.07	23	1442	77	100	2450	300	0.23	31.9708337034305	0.588571428571429	81.8135620236855	0.0103158556582558	0.0244379740871155	0.390776699029126	0.252738463627267	0.59873036513433	45	78	1
SPAC22H10.08	11	391	176	100	1766	300	0.11	15.2903987277276	0.221404303510759	30.7760007337666	0.014664640666193	0.0525093831836199	0.496828644501279	0.258977554164969	0.927315707022728	20	91	1
SPAC22H10.09	86	1325	46	100	2171	300	0.86	119.543117325871	0.610317825886688	84.8363900767937	0.0518557180267491	0.0811412975449939	1.40910188679245	1.12578763836072	1.76157756970182	70	116	1
SPAC22H10.10	9	216	11	100	1992	300	0.09	12.5103262317771	0.108433734939759	15.0726822069604	0.0200383545424203	0.0835068374886437	0.83	0.399164022485011	1.66345620277378	10	99	1
SPAC15F9.02	5	588	114	100	1619	300	0.05	6.95018123987619	0.363187152563311	50.4843306861915	0.00311795776954344	0.0211866302823999	0.137670068027211	0.0504797362889083	0.343011544272055	27	78	1
SPNCRNA.823	2	32	17	100	296	300	0.02	2.78007249595048	0.108108108108108	15.0274188970296	0.0103607343252721	0.266746389187881	0.185	0.0306677736028053	0.789569311996127	9	93	1
SPAC1B9.03c	18	1501	116	100	1239	300	0.18	25.0206524635543	1.21146085552865	168.397450218792	0.00730637886997848	0.0194244317156166	0.148580946035976	0.0905260341990334	0.24066870895649	64	54	1
SPAC6B12.18	114	429	745	100	358	300	1.14	158.464132269177	1.19832402234637	166.571382788094	0.214958983956505	0.328280002945893	0.951328671328671	0.769553162564288	1.1752424105463	116	98	1
SPNCRNA.824	139	68	9	100	1102	300	1.39	193.215038468558	0.0617059891107078	8.57735615810492	1.51517136570502	2.7608074289269	22.5261764705882	16.6971884500693	30.4240978667744	13	226	4.49541517603195e-70
SPNCRNA.194	3	21	2	100	580	300	0.03	4.17010874392572	0.0362068965517241	5.03288986335862	0.0339686860725813	0.502880009415215	0.828571428571429	0.197018379220971	2.91670405460825	3	100	1
SPAC6B12.08	3	117	46	100	1816	300	0.03	4.17010874392572	0.0644273127753304	8.95563001173474	0.00652098088577648	0.0832023962057653	0.465641025641026	0.118421012885701	1.5109555150967	6	97	1
SPAC6B12.09	4	209	46	100	986	300	0.04	5.56014499190095	0.211967545638945	29.464257183248	0.00606932437381485	0.0532376607689327	0.188708133971292	0.0598435383258144	0.524923335181677	18	86	1
SPAC6B12.11	2	397	37	100	1850	260	0.02	2.78007249595048	0.214594594594595	29.8294265106038	0.000869442674576575	0.0204122333606074	0.0931989924433249	0.0160846894796666	0.377626317171237	18	84	1
SPAC6B12.12	61	1756	86	100	2044	300	0.61	84.7922111264895	0.859099804305284	119.417986861278	0.0266751141192379	0.0451445262530768	0.71004555808656	0.545239332597223	0.922754116612889	74	87	1
SPAC6B12.13	17	180	44	100	942	300	0.17	23.6306162155791	0.191082802547771	26.5612021906097	0.0555061275847023	0.158509041512483	0.889666666666667	0.522867721847896	1.49315517104759	18	99	1
SPNCRNA.195	6	3	350	100	369	300	0.06	8.34021748785143	0.00813008130081301	1.13011077071158	0.447546912223926	10.0597133642664	7.38	1.65144810610629	37.1203423141429	0	106	1
SPAC6B12.15	187	4777	731	100	1317	300	1.87	259.93677837137	3.62718299164768	504.191583642955	0.0337287557502208	0.0454157744582714	0.515551601423488	0.444207713230408	0.598125749615434	224	63	1
SPSNORNA.11	180	87	1941	100	21	300	1.8	250.206524635543	4.14285714285714	575.872159875456	1.58991672098331	2.69445225352642	0.43448275862069	0.333882511406494	0.565834973240548	225	55	1
SPAC6B12.16	1	74	3	100	1040	300	0.01	1.39003624797524	0.0711538461538462	9.89064253366996	0.000696880525014842	0.0894938242238789	0.140540540540541	0.00724755746015436	0.930735771928341	6	95	1
SPAC32A11.01	95	3703	93	100	2207	300	0.95	132.053443557648	1.67784322609878	233.226290269701	0.0208113617601784	0.031591921036829	0.566203078584931	0.459306754047138	0.697233697282815	122	73	1
SPNCRNA.828	7	31	5	100	1174	300	0.07	9.73025373582667	0.0264054514480409	3.67045346569271	0.0907828790888719	0.535887537225797	2.65096774193548	1.06579100050336	6.29131968703086	2	105	1
SPNCRNA.829	1	171	29	100	2501	300	0.01	1.39003624797524	0.0683726509396241	9.50404631762358	0.000303656126434978	0.0383033993343062	0.14625730994152	0.00759443972213881	0.957968017350998	6	95	1
SPAC19A8.11c	17	393	7	100	4891	300	0.17	23.6306162155791	0.0803516663259047	11.1691728778219	0.0257480661564856	0.071651249735613	2.11569974554707	1.25933791571371	3.50446262456883	8	109	1
SPAC19A8.07c	4	634	136	100	951	300	0.04	5.56014499190095	0.666666666666667	92.6690831983492	0.00201433973417571	0.0174165932806807	0.06	0.019156370872011	0.165631802099273	41	63	1
SPAC19A8.05c	58	1113	107	100	1973	300	0.58	80.6221023825638	0.564115560060821	78.4141076531394	0.039645783310195	0.068345145803528	1.028158131177	0.782211304710148	1.34844972670361	56	102	1
SPAC19A8.01c	6	1650	25	100	4077	300	0.06	8.34021748785143	0.404709345106696	56.2560659592628	0.00147586292389808	0.0083622773392736	0.148254545454545	0.0601709314073246	0.340930047122185	30	76	1
SPNCRNA.558	2	1	3	100	221	300	0.02	2.78007249595048	0.00452488687782805	0.62897567781685	0.143294171183347	55.6482554667983	4.42	0.316680118315197	122.982644581624	0	102	1
SPAC23H3.04	9	193	19	100	1038	300	0.09	12.5103262317771	0.185934489402697	25.8455680018517	0.0223876034376773	0.0936299078908805	0.484041450777202	0.23238332368309	0.97187844390734	17	92	1
SPAC23H3.06	49	1469	45	100	3025	300	0.49	68.1117761507867	0.485619834710744	67.5029172983678	0.0248179420594411	0.0447023592019259	1.00901974132063	0.750742747298093	1.35224636585826	48	101	1
SPAC23H3.10	13	807	103	100	1558	300	0.13	18.0704712236781	0.517971758664955	71.999951997177	0.00891669444832967	0.0284839302453532	0.250978934324659	0.138922099504976	0.443779633222603	38	75	1
SPNCRNA.197	13	170	20	100	2368	300	0.13	18.0704712236781	0.0717905405405405	9.97914536130872	0.0415974691466674	0.137689649846372	1.81082352941176	0.985028069393083	3.26049090836208	7	106	1
SPNCRNA.831	7	150	74	100	2001	300	0.07	9.73025373582667	0.0749625187406297	10.4200618288998	0.0200713804903771	0.102848405543663	0.9338	0.401628323612445	2.05799659492869	7	100	1
SPAC23H3.14	4	373	52	100	1772	300	0.04	5.56014499190095	0.210496613995485	29.2597923529776	0.00341586299876348	0.0296814412022212	0.190026809651475	0.0605290923380889	0.52595513810336	18	86	1
SPNCRNA.832	14	56	4	100	1373	300	0.14	19.4605074716533	0.0407865986890022	5.66948506093324	0.133065846679274	0.462114551247996	3.4325	1.82699407490644	6.34483278863499	4	110	1
SPAC25H1.02	9	205	15	100	1546	300	0.09	12.5103262317771	0.132600258732212	18.431916612867	0.0210971409756841	0.0880603831889548	0.678731707317073	0.326161799484076	1.36141352410124	12	97	1
SPAC25H1.03	19	110	35	100	483	300	0.19	26.4106887115295	0.227743271221532	31.6571402230386	0.102822096908566	0.28699098766393	0.834272727272727	0.496630728068376	1.38616647041678	22	97	1
SPAC25H1.04	8	122	56	100	624	300	0.08	11.1202899838019	0.195512820512821	27.1769907456697	0.0297562345042046	0.138377858759285	0.409180327868853	0.185678903306236	0.863477838657935	17	91	1
SPAC25H1.05	15	689	190	100	882	300	0.15	20.8505437196286	0.781179138321995	108.586731842964	0.0125727514602523	0.0370517113047982	0.192017416545718	0.110891667879426	0.32679609370832	50	65	1
SPAC25H1.06	58	441	87	100	1402	300	0.58	80.6221023825638	0.314550641940086	43.7236794120599	0.099030773773675	0.174299030456617	1.84390022675737	1.38841144830692	2.44367240700177	37	121	1
SPAC25H1.07	48	1384	26	100	2670	300	0.48	66.7217399028114	0.518352059925094	72.0528152508513	0.0257174726622087	0.0466327483593414	0.926011560693642	0.686656520080972	1.24509438119441	50	98	1
SPAC25H1.09	7	16	0	100	1779	300	0.07	9.73025373582667	0.0089938167509837	1.25017312915142	0.163552845922925	1.12792109511	7.783125	2.90960512896884	20.0657162820069	0	107	1
SPNCRNA.834	7	125	498	100	1615	300	0.07	9.73025373582667	0.0773993808049536	10.7587944889724	0.0239973979893429	0.123908147146631	0.9044	0.387557977527887	2.0011165764181	7	100	1
SPAC4A8.04	185	2286	159	100	1940	300	1.85	257.156705875419	1.17835051546392	163.794992931515	0.0694609154185637	0.0942510467501394	1.56999125109361	1.34754175912014	1.8284703069527	154	131	1
SPNCRNA.836	43	60	3	100	4631	300	0.43	59.7715586629353	0.0129561649751674	1.80095389502298	0.475710786250713	1.0782336515488	33.1888333333333	22.0301665112705	49.9330004032251	1	142	7.00571748911066e-37
SPNCRNA.837	4	106	8	100	1698	300	0.04	5.56014499190095	0.0624263839811543	8.67749365638253	0.011851323935349	0.106130354302675	0.640754716981132	0.201235480422225	1.80209341605942	6	98	1
SPNCRNA.838	53	1021	1	100	2344	300	0.53	73.6719211426876	0.435580204778157	60.5472273542115	0.0389803502266145	0.0689530391004819	1.21676787463271	0.913699409311845	1.6162592365153	46	107	1
SPAC4A8.10	9	732	46	100	2988	300	0.09	12.5103262317771	0.244979919678715	34.0530968379476	0.00597429599063715	0.0243739125103091	0.367377049180328	0.178511964200238	0.728292505808035	21	88	1
SPAC4A8.14	48	1557	10	100	1462	300	0.48	66.7217399028114	1.06497948016416	148.036008077801	0.022872962482721	0.0414275394430413	0.450712909441233	0.334402711497381	0.605670626657264	76	72	1
SPAC823.02	71	167	743	100	187	300	0.71	98.6925736062419	0.893048128342246	124.136926958216	0.318946983134419	0.566062033391003	0.795029940119761	0.596430858461364	1.05853600244118	80	91	1
SPAC823.03	31	637	45	100	2145	300	0.31	43.0911236872324	0.296969696969697	41.2798643338101	0.0333351452095052	0.0706423179499722	1.04387755102041	0.715038864743886	1.5152777200269	29	102	1
SPAC823.04	50	137	39	100	709	300	0.5	69.5018123987619	0.193229901269394	26.8596566957134	0.260510199143546	0.510216848317911	2.58759124087591	1.84701731192774	3.61743745457399	24	126	0.015825342391689
SPAC823.06	24	102	114	100	364	300	0.24	33.3608699514057	0.28021978021978	38.9515651905149	0.14697991591092	0.373922760763122	0.856470588235294	0.53500689391575	1.36107884917777	27	97	1
SPAC823.07	41	404	101	100	1013	300	0.41	56.9914861669848	0.398815399802567	55.4367861976304	0.0725854794198721	0.141377969950328	1.02804455445545	0.735290906523305	1.43215883559683	40	101	1
SPNCRNA.199	3	5	2	100	342	300	0.03	4.17010874392572	0.0146198830409357	2.0322167368059	0.114091922497598	2.86178388725642	2.052	0.390194374941786	9.78730089441694	1	102	1
SPAC823.11	13	490	27	100	1838	300	0.13	18.0704712236781	0.266594124047878	37.0575495923758	0.0146406176967483	0.0470598712134413	0.487632653061224	0.269094553266234	0.864960432903052	23	90	1
SPAC823.12	9	1705	37	100	2895	300	0.09	12.5103262317771	0.588946459412781	81.8656926700443	0.00257131057819874	0.0104369095482801	0.152815249266862	0.0744394412388535	0.302148531422709	40	69	1
SPAC823.14	1	239	29	100	1457	300	0.01	1.39003624797524	0.164035689773507	22.8015554746796	0.000217586316279005	0.0273398589480538	0.0609623430962343	0.0031702326281851	0.398341744873144	14	87	1
SPAC823.15	17	621	26	100	1386	300	0.17	23.6306162155791	0.448051948051948	62.2808448768126	0.0163601548960021	0.045157413131075	0.379420289855072	0.226751746858589	0.625881745996699	36	81	1
SPAC7D4.14c	9	682	58	100	1789	300	0.09	12.5103262317771	0.381218557853549	52.9907613817279	0.00641024825139514	0.0261696665982132	0.23608504398827	0.114679341217459	0.468175335442034	30	79	1
SPAC7D4.13c	15	166	43	100	1167	300	0.15	20.8505437196286	0.142245072836332	19.772580733838	0.0512385427486509	0.156732226304498	1.05451807228916	0.597953793876756	1.82906508097349	14	101	1
SPAC7D4.12c	10	883	26	100	2589	300	0.1	13.9003624797524	0.341058323677095	47.4083432584834	0.00573314873239093	0.0216672655550963	0.293204983012458	0.148431220681601	0.560965505221443	27	83	1
SPAC7D4.11c	5	364	29	100	2270	300	0.05	6.95018123987619	0.160352422907489	22.2895680292065	0.00502421580618486	0.0343182078559008	0.311813186813187	0.114049698800396	0.779023318328947	14	91	1
SPNCRNA.842	2	6	22	100	760	300	0.02	2.78007249595048	0.00789473684210526	1.09739703787519	0.0466205767516236	1.81092198049589	2.53333333333333	0.354316383312339	13.7630070517688	0	102	1
SPAC7D4.09c	5	111	28	100	908	300	0.05	6.95018123987619	0.122246696035242	16.9927338684198	0.016235521176553	0.114383183978181	0.409009009009009	0.147418532283101	1.03859931052188	11	94	1
