WT_3MBPP1_combined_pr_counts	WT_3MBPP1_combinedgb_counts	WT_3MBPP1_combinedterm_counts	WT_3MBPP1_combinedpr_map	WT_3MBPP1_combinedgb_map	WT_3MBPP1_combinedterm_map	WT_3MBPP1_combinedpr_density	WT_3MBPP1_combinedpr_densityRPKM	WT_3MBPP1_combinedgb_density	WT_3MBPP1_combinedgb_densityRPKM	WT_3MBPP1_combinedpause_index_CI_low	WT_3MBPP1_combinedpause_index_CI_high	WT_3MBPP1_combinedpause_index_scaled	WT_3MBPP1_combinedpause_index_CI_low_scaled	WT_3MBPP1_combinedpause_index_CI_high_scaled	WT_3MBPP1_combined_ExpPR	WT_3MBPP1_combined_ExpGB	WT_3MBPP1_combinedFexact_Pval
SPAC23C11.17	85	2870	374	100	1611	300	0.85	44.1638257636276	1.78150217256363	92.5622959372047	0.0237208276769203	0.0369315488380168	0.47712543554007	0.382142533875186	0.594967251780451	118	67	1
SPNCRNA.801	0	87	66	100	2222	300	0	0	0.0391539153915392	2.03433729095971	0.00104739323259198	0.0556266725263707	0	0.0232730776281938	1.23602466353596	3	97	1
SPAC13F5.05	41	732	374	100	1977	300	0.41	21.302551250691	0.370257966616085	19.2376568532092	0.0403471433898769	0.0774666337955006	1.10733606557377	0.797663024817866	1.53151535013705	38	103	1
SPNCRNA.802	5	54	22	100	904	300	0.05	2.5978721037428	0.0597345132743363	3.10365251332105	0.0326529323201884	0.240925317365232	0.837037037037037	0.295182508174503	2.1779648689817	5	100	1
SPAC1783.01	45	2605	49	100	3347	300	0.45	23.3808489336852	0.77830893337317	40.4389413220795	0.0127130443072676	0.0233950395017521	0.578176583493282	0.425505592964248	0.783031972123641	63	82	1
SPAC1783.03	11	1592	2	100	2822	300	0.11	5.71531862823416	0.564138908575478	29.3112146644829	0.00362613453171158	0.0128055401303047	0.19498743718593	0.102329516484901	0.361372342477198	40	71	1
SPAC1783.05	7	3068	189	100	4457	300	0.07	3.63702094523992	0.688355396006282	35.765185614911	0.000998865844358454	0.00493368289270482	0.101691655801825	0.0445194506830563	0.219894246527854	43	64	1
SPNCRNA.804	103	179	93	100	510	300	1.03	53.5161653371017	0.350980392156863	18.2360433949004	0.448265305028698	0.73826284822207	2.93463687150838	2.28615305564636	3.76514052593256	52	151	4.27198498889254e-07
SPAC18G6.03	515	4175	1717	100	1281	300	5.15	267.580826685508	3.2591725214676	169.338267496115	0.112439597644539	0.135315645055569	1.58015568862275	1.44035124582654	1.73339341316184	470	145	0.121068178624452
SPNCRNA.188	33	270	348	100	543	300	0.33	17.1459558847025	0.497237569060773	25.8351921919174	0.0836660347428684	0.17766352393288	0.663666666666667	0.454306568653776	0.964712934955538	44	89	1
SPAC18G6.06	183	339	267	100	905	300	1.83	95.0821189969865	0.374585635359116	19.4625114512444	0.449157168746055	0.648640963430558	4.8853982300885	4.0648723771518	5.87020071904655	77	206	1.10111026785651e-27
SPAC18G6.10	37	1128	90	100	2325	300	0.37	19.2242535676967	0.485161290322581	25.2077396388979	0.0232958908933427	0.0459824542553648	0.762632978723404	0.541629463270217	1.06909206143723	44	93	1
SPAC18G6.13	9	39	92	100	155	300	0.09	4.67616978673704	0.251612903225806	13.0731628446412	0.104212986988898	0.494868058877077	0.357692307692308	0.161530129832792	0.76704549125947	21	88	1
SPAC18G6.15	302	795	217	100	1406	300	3.02	156.911475066065	0.565433854907539	29.378496763521	0.331988018109692	0.434607539310794	5.34103144654088	4.66775153462227	6.11058200270976	145	257	1.71928895431097e-44
SPAC13D6.01	29	142	6	100	1431	300	0.29	15.0676582017082	0.0992313067784766	5.15580487395497	0.134129198655345	0.309198938876876	2.92246478873239	1.91938883275798	4.4246368153281	11	118	0.0727383486093136
SPNCRNA.189	0	1	9	100	206	256	0	0	0.00485436893203883	0.252220592596388	0.120791776113059	17.3080587281839	0	0.248831058792901	35.6546009800589	0	100	1
SPAC13D6.05	38	364	349	100	830	300	0.38	19.7438279884453	0.43855421686747	22.7861553195754	0.0736268903533746	0.147423507942505	0.866483516483517	0.611103189933009	1.22361511592279	42	96	1
SPAC4G9.02	78	1043	1302	100	1161	300	0.78	40.5268048183877	0.898363479758829	46.6766684617354	0.0589948403531495	0.0946673184691839	0.868245445829338	0.684930096500066	1.09908756742722	84	94	1
SPAC4G9.03	705	1303	287	100	663	300	7.05	366.299966627735	1.96530920060332	102.112438949528	0.493151838485838	0.593602404765293	3.58722179585572	3.26959668916111	3.93558394359389	533	272	2.2396612646152e-29
SPAC4G9.05	6	171	4	100	3049	300	0.06	3.11744652449136	0.0560839619547393	2.91397920459179	0.0140486177040094	0.0818873397548495	1.06982456140351	0.428342353795248	2.49674498912536	5	101	1
SPAC4G9.07	0	51	5	100	2415	300	0	0	0.0211180124223602	1.09723790717087	0.00178997256498559	0.0955981914009031	0	0.043227837444402	2.30869632233181	2	98	1
SPAC4G9.10	132	1178	128	100	1396	300	1.32	68.5838235388099	0.843839541547278	43.8437441004157	0.0932055065218244	0.134631855872624	1.56427843803056	1.30114887104467	1.87946070798183	106	126	1
SPAC4G9.12	64	538	242	100	1039	300	0.64	33.2527629279079	0.517805582290664	26.9038535479043	0.0909835870566305	0.155252247999923	1.23598513011152	0.945319469518391	1.61307085671919	55	109	1
SPAC4G9.14	43	486	54	100	1238	300	0.43	22.3417000921881	0.392568659127625	20.3968633670275	0.0639301125684568	0.122034391071384	1.09534979423868	0.791454793597496	1.51078576146373	40	103	1
SPAC4G9.15	32	594	79	100	1135	300	0.32	16.6263814639539	0.523348017621145	27.1918243105414	0.037098073688148	0.0778074711205765	0.611447811447811	0.42106313636048	0.883114797218544	45	87	1
SPNCRNA.809	16	62	22	100	475	300	0.16	8.31319073197696	0.130526315789474	6.78181349187594	0.143195477077038	0.458977422468797	1.2258064516129	0.680178516115928	2.18014275672678	13	103	1
SPAC4G9.19	66	972	216	100	1145	300	0.66	34.291911769405	0.848908296943231	44.1071036652926	0.0524776216045017	0.0876996109092367	0.777469135802469	0.600868767371545	1.00416054491076	76	90	1
SPAC4G9.22	267	1924	401	100	906	300	2.67	138.726370339866	2.12362030905077	110.337879196493	0.121837936234336	0.158029762729574	1.2572869022869	1.10385170228308	1.43174965032994	249	118	1
SPNCRNA.811	10	4	147	100	919	300	0.1	5.1957442074856	0.0043525571273123	0.22614773481983	0.724232255837934	9.4364946705636	22.975	6.65569443115062	86.7213860224795	0	110	0.000584234300628839
SPAC13G7.03	27	486	104	100	970	300	0.27	14.0285093602111	0.501030927835052	26.0322854107011	0.0369343588808236	0.0829823036191434	0.538888888888889	0.358263281143989	0.804928345105691	42	85	1
SPNCRNA.190	4	134	191	100	491	300	0.04	2.07829768299424	0.272912423625255	14.1798314420177	0.00941344856261679	0.0835635701451322	0.146567164179104	0.0462200324424484	0.410297129412599	22	82	1
SPAC13G7.05	37	1093	171	100	2011	300	0.37	19.2242535676967	0.543510691198409	28.2394252550063	0.0240376106513258	0.0474634322633429	0.680759377859103	0.483396350198162	0.954489622815826	48	89	1
SPAC13G7.06	142	815	187	100	1085	300	1.42	73.7795677462955	0.751152073732719	39.0279403603757	0.145183676848024	0.208984599152012	1.89042944785276	1.57524289380106	2.26748290079933	103	139	0.0160826808388811
SPAC13G7.07	113	274	29	100	1128	300	1.13	58.7119095445873	0.24290780141844	12.6208680217292	0.329239391587534	0.516286725360482	4.65197080291971	3.71382033710738	5.82371426206623	41	172	1.75152617044207e-19
SPAC13G7.10	70	667	528	100	1343	300	0.7	36.3702094523992	0.496649292628444	25.8046268532606	0.0813799169145971	0.135122179869899	1.40944527736132	1.09293228416304	1.81469087565275	56	114	1
SPAC13G7.11	53	2114	421	100	1069	300	0.53	27.5374442996737	1.97754911131899	102.748393401539	0.0188970351934051	0.0331765031466468	0.268008514664144	0.202009306217501	0.354656818637654	101	52	1
SPNCRNA.812	168	793	8	100	2508	300	1.68	87.2885026857581	0.316188197767145	16.4283299702396	0.178719638104618	0.251030934711803	5.31329129886507	4.48228852366382	6.29585584257203	64	204	1.07720530566815e-33
SPNCRNA.813	2	192	111	100	1175	300	0.02	1.03914884149712	0.163404255319149	8.49006713052966	0.00179085873762443	0.0424130720789787	0.122395833333333	0.021042590167087	0.498353596928	14	88	1
SPAC6C3.04	428	3176	439	100	2262	300	4.28	222.377852080384	1.40406719717065	72.9517400661993	0.121661896793172	0.149254398825311	3.04828715365239	2.75199210546155	3.37613450142854	308	220	1.1021049523689e-22
SPAC6C3.05	11	700	108	100	986	300	0.11	5.71531862823416	0.709939148073022	36.8866221626767	0.00822367251833697	0.0292092756837211	0.154942857142857	0.0810854110308025	0.28800345824149	46	65	1
SPAC6C3.07	11	34	5	100	1534	300	0.11	5.71531862823416	0.0221642764015645	1.15159910726539	0.154535073326072	0.662807378957252	4.96294117647059	2.37056802482194	10.1674651932042	2	109	0.637283133276525
SPAC6C3.08	10	81	46	100	993	300	0.1	5.1957442074856	0.081570996978852	4.23822035051696	0.0602526413285343	0.245518893178009	1.22592592592593	0.598308728392345	2.43800260925763	8	102	1
SPAC6C3.09	21	1202	132	100	1337	300	0.21	10.9110628357198	0.899027673896784	46.7111782901847	0.011054733054176	0.0273243083589073	0.233585690515807	0.147801780934333	0.365326002758591	57	64	1
SPAC17G8.02	17	1031	211	100	1771	300	0.17	8.83276515272552	0.582156973461321	30.2473872270901	0.00988148589067838	0.0271221629249013	0.292017458777886	0.175001115123914	0.480333505400001	43	74	1
SPAC17G8.15	44	83	245	100	259	300	0.44	22.8612745129366	0.32046332046332	16.650454410089	0.361839332273593	0.775102638250286	1.37301204819277	0.937163870588605	2.00751583306824	34	110	1
SPAC17G8.05	1043	1336	47	100	1167	300	10.43	541.916120840748	1.14481576692374	59.4816988963219	0.719356036780556	0.847243165946767	9.11063622754491	8.39488494922909	9.88732774659877	610	533	1.26659829612537e-122
SPAC17G8.07	94	269	86	100	899	300	0.94	48.8399955503647	0.299221357063404	15.5467763271816	0.274360974979901	0.444700384201157	3.14148698884758	2.46650516506931	3.9978564539684	44	150	9.02261217473508e-09
SPAC17G8.09	45	615	143	100	1057	300	0.45	23.3808489336852	0.581835383159886	30.2306782176315	0.0533953743959121	0.099949189476566	0.773414634146341	0.564389107364791	1.0564629327673	53	92	1
SPNCRNA.59	24	110	267	100	201	300	0.24	12.4697860979654	0.54726368159204	28.4344210359909	0.13674350148186	0.345541209271424	0.438545454545454	0.274854437978538	0.694537830635562	43	81	1
SPAC17G8.12	44	2303	116	100	3573	300	0.44	22.8612745129366	0.644556395186118	33.4895015668607	0.0140059579264403	0.0259728924094316	0.682640034737299	0.500432876711711	0.928011445788991	56	88	1
SPNCRNA.818	7	7	44	100	919	300	0.07	3.63702094523992	0.00761697497279652	0.395758535934703	0.316538341408126	3.15917495350321	9.19	2.90898735754068	29.0328178226945	0	107	1
SPNCRNA.192	0	137	49	100	451	300	0	0	0.303769401330377	15.7830810737367	0.000664511088987998	0.0351903629847887	0	0.00299694501133587	0.158708537061397	23	77	1
SPAC22H10.02	87	1673	488	100	997	300	0.87	45.2029746051247	1.67803410230692	87.1863596702449	0.0416595754317468	0.0648351379273325	0.518463837417812	0.415345967054515	0.646406325135505	117	70	1
SPNCRNA.820	2	34	19	100	471	300	0.02	1.03914884149712	0.0721868365180467	3.75064337695351	0.00977594851961347	0.25022499125925	0.277058823529412	0.0460447175273795	1.17855970883107	6	96	1
SPAC22H10.04	6	1048	177	100	1655	300	0.06	3.11744652449136	0.633232628398792	32.901147609939	0.00232152591068476	0.0131787654255903	0.0947519083969466	0.0384212538218328	0.218108567793519	41	65	1
SPAC22H10.13	31	56	32	100	335	300	0.31	16.1068070432054	0.167164179104478	8.68542315281175	0.348744116775961	0.875833481542522	1.85446428571429	1.16829279119947	2.93404216316745	18	113	1
SPAC22H10.07	167	3307	430	100	2450	300	1.67	86.7689282650095	1.34979591836735	70.1319432414485	0.0430899193764997	0.0591552975904508	1.23722407015422	1.05570302472424	1.44930479096604	153	114	1
SPAC22H10.08	29	1678	358	100	1766	300	0.29	15.0676582017082	0.950169875424689	49.3683962636514	0.0117499333975198	0.0252574965546019	0.305208581644815	0.2075038238002	0.446047389154269	62	67	1
SPAC22H10.09	656	3146	220	100	2171	300	6.56	340.840820011055	1.44910179640719	75.2916226473962	0.191518119817492	0.22701685910123	4.52694214876033	4.15785838123775	4.92853601108771	447	309	8.9722564808825e-52
SPAC22H10.10	94	643	58	100	1992	300	0.94	48.8399955503647	0.322791164658635	16.7714032400263	0.117014361276817	0.182456006420014	2.91209953343701	2.3309260766342	3.63452364788667	47	147	1.9981397485763e-08
SPAC15F9.02	6	1271	452	100	1619	300	0.06	3.11744652449136	0.785052501544163	40.7893198747017	0.00191504609468249	0.0108613777482507	0.0764280094413847	0.0310045962729095	0.175845705744179	46	60	1
SPNCRNA.823	4	56	49	100	296	300	0.04	2.07829768299424	0.189189189189189	9.82978633848627	0.0220480522281122	0.204906007579237	0.211428571428571	0.065262234595212	0.606521782434542	16	88	1
SPAC1B9.03c	116	1888	399	100	1239	300	1.16	60.270632806833	1.52380952380952	79.1732450664473	0.0506985422564924	0.0744012994668508	0.76125	0.628154938557941	0.921832100394281	130	86	1
SPAC6B12.18	240	886	1091	100	358	300	2.4	124.697860979654	2.47486033519553	128.587412509281	0.234256156832748	0.313161546039817	0.969751693002257	0.838637041461238	1.12111833482254	242	98	1
SPNCRNA.824	132	140	10	100	1102	300	1.32	68.5838235388099	0.127041742286751	6.60076396595267	0.738263439539625	1.20408609473191	10.3902857142857	8.13566310372667	13.2690287639456	26	206	2.6797955843895e-45
SPNCRNA.194	6	173	25	100	580	300	0.06	3.11744652449136	0.298275862068966	15.497650825776	0.0138886180223074	0.0809253537576565	0.201156069364162	0.080553984529383	0.469367051794408	24	82	1
SPAC6B12.08	15	318	137	100	1816	300	0.15	7.7936163112284	0.17511013215859	9.09827454835034	0.0270551134989856	0.0808495038030001	0.856603773584906	0.491320861141579	1.46822698906248	17	98	1
SPAC6B12.09	36	253	88	100	986	300	0.36	18.7046791469482	0.256592292089249	13.3318791530817	0.0987383195880787	0.204181586992492	1.40300395256917	0.973559831138456	2.01323044774597	27	109	1
SPAC6B12.11	24	712	143	100	1850	260	0.24	12.4697860979654	0.384864864864865	19.9965939228635	0.0219307592913403	0.0513729682863172	0.623595505617977	0.405719046889796	0.950399913296868	34	90	1
SPAC6B12.12	157	2432	326	100	2044	300	1.57	81.5731840575239	1.18982387475538	61.8202050518835	0.0547445995174273	0.076088383492336	1.31952302631579	1.11897961413621	1.55524655858335	139	118	1
SPAC6B12.13	32	409	63	100	942	300	0.32	16.6263814639539	0.434182590233546	22.5590167819704	0.0536436343703635	0.113504895720542	0.737017114914425	0.505323035768824	1.06921611768751	39	93	1
SPNCRNA.195	8	12	1701	100	369	300	0.08	4.15659536598848	0.032520325203252	1.68967291300345	0.249642064499602	1.74637196438022	2.46	0.921179218003533	6.44411254856301	3	105	1
SPAC6B12.15	1022	15154	2697	100	1317	300	10.22	531.005058005029	11.5064540622627	597.845920427007	0.0632682501043811	0.0718867343314679	0.888197175663191	0.833242853874699	0.946748291145433	1032	90	1
SPSNORNA.11	1132	198	5227	100	21	300	11.32	588.15824428737	9.42857142857143	489.884453848643	4.90291716468574	6.66878679448968	1.20060606060606	1.02961260458401	1.40044522684283	1113	119	1
SPAC6B12.16	1	123	10	100	1040	300	0.01	0.51957442074856	0.118269230769231	6.14496670693009	0.000421290135410667	0.0534261867289411	0.0845528455284553	0.00438141740827094	0.555632341980987	10	91	1
SPAC32A11.01	140	5961	402	100	2207	300	1.4	72.7404189047984	2.7009515178976	140.334532038159	0.0197877857280396	0.0278587838850006	0.518335849689649	0.436716431017834	0.614843360341964	175	65	1
SPNCRNA.828	7	63	35	100	1174	300	0.07	3.63702094523992	0.0536626916524702	2.78817619311408	0.0466099284301959	0.251606780051835	1.30444444444444	0.5472005597705	2.95386359780854	5	102	1
SPNCRNA.829	1	241	57	100	2501	300	0.01	0.51957442074856	0.0963614554178329	5.00669473812087	0.000215787379438995	0.0271116183641966	0.103775933609959	0.00539684235976925	0.678061575288557	8	93	1
SPAC19A8.11c	31	1000	6	100	4891	300	0.31	16.1068070432054	0.204457166223676	10.6230713708559	0.0213037845883134	0.0448502709250082	1.51621	1.04196810421441	2.19362675094215	22	109	1
SPAC19A8.07c	76	1154	241	100	951	300	0.76	39.4876559768906	1.21345951629863	63.048252528269	0.051840032534571	0.0835441786635022	0.62630849220104	0.49299870940377	0.794505139089906	96	80	1
SPAC19A8.05c	67	2996	566	100	1973	300	0.67	34.8114861901535	1.51849974657881	78.8973626235523	0.0174153571445976	0.0286647281863972	0.441224966622163	0.343604996462911	0.565555087117616	100	67	1
SPAC19A8.01c	39	5469	283	100	4077	300	0.39	20.2634024091938	1.34142752023547	69.697142680252	0.00513354676374583	0.00986516413628683	0.290735052111903	0.209294701557917	0.402202741836414	79	60	1
SPNCRNA.558	3	5	7	100	221	300	0.03	1.55872326224568	0.0226244343891403	1.17550773925014	0.114091922497598	2.86178388725642	1.326	0.252143148719692	6.32454239083668	2	101	1
SPAC23H3.04	51	391	132	100	1038	300	0.51	26.4982954581766	0.376685934489403	19.5716376216462	0.0963249863418436	0.176172342150409	1.35391304347826	0.999853358228337	1.82866891152124	41	110	1
SPAC23H3.06	157	3555	76	100	3025	300	1.57	81.5731840575239	1.17520661157025	61.060729446649	0.037511516433905	0.0519685305643953	1.335935302391	1.13472337212563	1.57204804957296	138	119	1
SPAC23H3.10	36	1223	333	100	1558	300	0.36	18.7046791469482	0.784980744544288	40.7855915645372	0.0208146063811315	0.0414367546089814	0.458609975470155	0.324291567418029	0.64558463680793	59	77	1
SPNCRNA.197	22	305	39	100	2368	300	0.22	11.4306372564683	0.128800675675676	6.69215364562124	0.0456020452966532	0.113022235512763	1.70806557377049	1.07985643262475	2.67636653694222	13	109	1
SPNCRNA.831	6	303	146	100	2001	300	0.06	3.11744652449136	0.151424287856072	7.86761866500818	0.00798070988498923	0.0458845280295936	0.396237623762376	0.159694004798635	0.918149405872169	13	93	1
SPAC23H3.14	14	1006	171	100	1772	300	0.14	7.27404189047984	0.567720090293454	29.4972837061541	0.00788894236612623	0.0240813374645908	0.246600397614314	0.139792058727757	0.426721299872549	41	73	1
SPNCRNA.832	105	225	21	100	1373	300	1.05	54.5553141785988	0.163874726875455	8.51451162916431	0.367675233726706	0.591953615795632	6.40733333333333	5.04818095906767	8.12752314487403	28	177	5.73991870816519e-27
SPAC25H1.02	41	460	48	100	1546	300	0.41	21.302551250691	0.297542043984476	15.4595235151577	0.0638715168574706	0.123924966942354	1.37795652173913	0.987453650616495	1.9158799889288	32	109	1
SPAC25H1.03	59	114	68	100	483	300	0.59	30.6548908241651	0.236024844720497	12.2632471977921	0.373347493483214	0.716484539453132	2.49973684210526	1.80326839352392	3.46062032555863	30	129	0.0196826370940428
SPAC25H1.04	67	180	145	100	624	300	0.67	34.8114861901535	0.288461538461538	14.9877236754392	0.278380390276093	0.49702693526676	2.32266666666667	1.73709363532282	3.10144807606458	37	130	0.0197372817238825
SPAC25H1.05	71	1263	706	100	882	300	0.71	36.8897838731478	1.43197278911565	74.4016432432462	0.0439233489034367	0.0718303383469722	0.495819477434679	0.387403937328312	0.633543584220295	100	71	1
SPAC25H1.06	234	1001	501	100	1402	300	2.34	121.580414455163	0.71398002853067	37.0965759749864	0.20222271947992	0.270166066332878	3.2774025974026	2.83516252710848	3.78772824998695	139	195	5.51568342777597e-19
SPAC25H1.07	253	2820	72	100	2670	300	2.53	131.452328449386	1.0561797752809	54.8763994947917	0.0787154357392563	0.102230609187266	2.39542553191489	2.10170213423814	2.7295572653	181	172	2.34411181746382e-10
SPAC25H1.09	1	52	3	100	1779	300	0.01	0.51957442074856	0.029229904440697	1.51871106683109	0.000986668874465665	0.128409958324346	0.342115384615385	0.0175528392767442	2.28441315859012	2	99	1
