V4	CDK9as_dis2ts_3MBPP1_30Cr2_pr_counts	CDK9as_dis2ts_3MBPP1_30Cr2gb_counts	CDK9as_dis2ts_3MBPP1_30Cr2term_counts	CDK9as_dis2ts_3MBPP1_30Cr2pr_map	CDK9as_dis2ts_3MBPP1_30Cr2gb_map	CDK9as_dis2ts_3MBPP1_30Cr2term_map	CDK9as_dis2ts_3MBPP1_30Cr2pr_density	CDK9as_dis2ts_3MBPP1_30Cr2pr_densityRPKM	CDK9as_dis2ts_3MBPP1_30Cr2gb_density	CDK9as_dis2ts_3MBPP1_30Cr2gb_densityRPKM	CDK9as_dis2ts_3MBPP1_30Cr2pause_index_CI_low	CDK9as_dis2ts_3MBPP1_30Cr2pause_index_CI_high	CDK9as_dis2ts_3MBPP1_30Cr2pause_index_scaled	CDK9as_dis2ts_3MBPP1_30Cr2pause_index_CI_low_scaled	CDK9as_dis2ts_3MBPP1_30Cr2pause_index_CI_high_scaled	CDK9as_dis2ts_3MBPP1_30Cr2_ExpPR	CDK9as_dis2ts_3MBPP1_30Cr2_ExpGB	CDK9as_dis2ts_3MBPP1_30Cr2Fexact_Pval
SPAC227.05	9	47	76	100	247	300	0.09	40.4714291945601	0.190283400809717	85.5671242530061	0.0875717251199952	0.405044003647463	0.472978723404255	0.216302161046388	1.00045868900923	17	92	1
SPAC227.06	52	232	16	100	873	300	0.52	233.834924235236	0.265750286368843	119.503265535674	0.163977715018394	0.305663940275174	1.95672413793103	1.43152545211058	2.66844619860227	31	121	1
SPAC227.07c	11	524	25	100	2169	300	0.11	49.4650801266846	0.241585984324574	108.637000655445	0.0109673583734691	0.0390887189447495	0.455324427480916	0.237882003120544	0.847834313911616	21	90	1
SPAC227.08c	26	222	43	100	757	300	0.26	116.917462117618	0.293262879788639	131.87519860843	0.0762907648625025	0.178514671955671	0.886576576576577	0.577521090009144	1.35135606670443	28	98	1
SPAC227.09	11	91	2	100	2018	300	0.11	49.4650801266846	0.0450941526263627	20.2780533900725	0.0612248669371449	0.232548478246199	2.43934065934066	1.23551781479158	4.69282829100829	4	107	1
SPAC227.10	21	95	12	100	920	300	0.21	94.4333347873069	0.103260869565217	46.43461079086	0.133804329281661	0.361893557423512	2.03368421052632	1.23099982939129	3.32942072829631	11	110	1
SPAC227.11c	6	150	6	100	2906	300	0.06	26.9809527963734	0.0516173434273916	23.2114184414775	0.0159818232237279	0.0935654961254635	1.1624	0.464431782881534	2.71901331740597	5	101	1
SPAC227.12	3	121	2	100	1511	300	0.03	13.4904763981867	0.0800794176042356	36.0103164390159	0.00630859528657737	0.0804039293935501	0.374628099173554	0.095322874780184	1.21490337313654	7	96	1
SPAC227.13c	45	942	133	100	1335	300	0.45	202.357145972801	0.70561797752809	317.304089065964	0.0349935078656056	0.0650014469173795	0.637738853503185	0.467163330005834	0.867769316347017	59	86	1
SPAC227.14	2	82	6	100	2392	300	0.02	8.99365093212447	0.0342809364548495	15.4155388050628	0.00415187490199961	0.100574264254526	0.583414634146342	0.0993128476558307	2.40573640096825	3	99	1
SPAC227.15	29	376	92	100	3140	300	0.29	130.407938515805	0.119745222929936	53.8473367910637	0.0518434186097598	0.114033628012	2.4218085106383	1.62788334434646	3.5806559195768	13	116	0.800868531322845
SPAC227.16c	6	69	6	100	897	300	0.06	26.9809527963734	0.0769230769230769	34.5909651235556	0.0340622351249369	0.207864446411602	0.78	0.305538249070684	1.86454408431207	7	99	1
SPAC227.17c	32	158	9	100	815	300	0.32	143.898414913991	0.193865030674847	87.1777206917586	0.135902136251187	0.300356833798417	1.65063291139241	1.10760241044718	2.4479081954571	21	111	1
SPAC227.18	28	752	16	100	1503	300	0.28	125.911113049743	0.500332667997339	224.990868295329	0.0250351507689179	0.0550077032926891	0.559627659574468	0.376278316056837	0.826765780489117	42	86	1
SPAC227.19c	5	5	8	100	31	300	0.05	22.4841273303112	0.161290322580645	72.5294430010038	0.252227351815222	3.96467707726078	0.31	0.0781904790627188	1.22904989395084	14	91	1
SPAC22A12.01c	5	75	0	100	2816	300	0.05	22.4841273303112	0.0266335227272727	11.9766303250947	0.0237896750051642	0.171182288922594	1.87733333333333	0.669917248145423	4.82049325606024	2	103	1
SPAC22A12.02c	3	1	10	100	183	300	0.03	13.4904763981867	0.00546448087431694	2.45728167544384	0.281109371130232	74.8083338953006	5.49	0.514430149168325	136.8992510284	0	103	1
SPAC22A12.03c	4	77	16	100	1113	300	0.04	17.9873018642489	0.0691823899371069	31.110113287223	0.0161954755087901	0.147329923447304	0.578181818181818	0.180255642412834	1.6397820479685	6	98	1
SPAC22A12.04c	13	236	101	82	255	300	0.158536585365854	71.291135437572	0.925490196078431	416.176788231642	0.0301478900881409	0.0985527398534258	0.171300124018189	0.0937525850301942	0.306474983690532	45	50	1
SPAC22A12.05	2	29	32	100	274	300	0.02	8.99365093212447	0.105839416058394	47.5941381444543	0.0113820309314607	0.296059868747899	0.188965517241379	0.0311867647522024	0.811204040369244	9	93	1
SPAC22A12.06c	48	549	33	100	1509	300	0.48	215.847622370987	0.363817097415507	163.60219886469	0.0643368645884869	0.118474856942205	1.31934426229508	0.970843286640267	1.78778559125787	39	109	1
SPAC22A12.07c	40	508	7	100	2866	300	0.4	179.873018642489	0.17725052337753	79.7064667396935	0.0562749542437768	0.10975404250579	2.25669291338583	1.61284018862664	3.14555085821594	21	119	0.325429233116759
SPAC22A12.08c	26	171	12	100	1735	300	0.26	116.917462117618	0.0985590778097983	44.320297100671	0.098376952509963	0.23336834057708	2.63801169590643	1.70684012604786	4.04894070901234	11	115	0.64031540778618
SPAC22A12.09c	2	263	32	100	1906	300	0.02	8.99365093212447	0.137985309548793	62.0495853921494	0.0013100216741763	0.0308842534440525	0.144942965779468	0.0249690131098004	0.58865387064364	12	90	1
SPAC22A12.10	1	480	218	100	4336	300	0.01	4.49682546606223	0.11070110701107	49.7803557128661	0.000108545544526359	0.013571915327607	0.0903333333333333	0.00470653481066294	0.58847824860504	10	91	1
SPAC22A12.11	32	898	35	100	2025	300	0.32	143.898414913991	0.443456790123457	199.414778692538	0.0246203907686901	0.0512948465795317	0.721603563474387	0.498562913065975	1.03872064323552	40	92	1
SPAC22A12.12c	14	104	19	100	895	300	0.14	62.9555565248713	0.116201117318436	52.2536143542427	0.0738281636277636	0.241103364333473	1.20480769230769	0.660762064468484	2.15787511078458	11	103	1
SPAC22A12.13	12	79	7	100	734	300	0.12	53.9619055927468	0.107629427792916	48.3990751796889	0.0786842344391155	0.286784683043981	1.11493670886076	0.577542280783108	2.10499957354282	10	102	1
SPAC22A12.14c	2	99	12	100	1253	300	0.02	8.99365093212447	0.0790103750997606	35.5295866831733	0.00344912064989874	0.0829885599448811	0.253131313131313	0.0432174817432312	1.03984665610936	7	95	1
SPAC22A12.15c	66	2454	50	100	2592	300	0.66	296.790480760107	0.946759259259259	425.741114726725	0.0208917554034742	0.0345590618190935	0.697114914425428	0.541514300058052	0.895770882350905	80	86	1
SPAC22A12.16	43	621	54	100	1470	300	0.43	193.363495040676	0.422448979591837	189.967932954058	0.0501794791109355	0.0952211325575389	1.01787439613527	0.737638342930752	1.39975064859582	42	101	1
SPAC22A12.17c	3	64	1	100	3232	300	0.03	13.4904763981867	0.0198019801980198	8.90460488329155	0.0117724287195558	0.154388336239339	1.515	0.380484896216045	4.98983102725543	1	102	1
SPAC22E12.01	58	228	0	100	1883	119	0.58	260.81587703161	0.121083377588954	54.4490815858837	0.188638333788537	0.342396818301605	4.79008771929825	3.55205982523816	6.44733208861923	17	141	2.84970238388101e-12
SPAC22E12.02	4	125	2	100	1962	300	0.04	17.9873018642489	0.063710499490316	28.6494996563598	0.0100799247228649	0.0896940889225344	0.62784	0.197768123062609	1.75979802466012	6	98	1
SPAC22E12.03c	30	273	23	100	869	300	0.3	134.904763981867	0.31415420023015	141.269660786535	0.0739411195344679	0.162377080976356	0.954945054945055	0.642548328754526	1.41105683368453	31	99	1
SPAC22E12.04	4	244	24	100	1186	300	0.04	17.9873018642489	0.205733558178752	92.5147903641809	0.00520622530518956	0.0455268489297657	0.194426229508197	0.0617458321195482	0.539948428307021	17	87	1
SPAC22E12.05c	110	402	58	100	1107	300	1.1	494.650801266846	0.363143631436314	163.299352968114	0.220330202969957	0.339586317908687	3.02910447761194	2.43905534687742	3.75922053924916	55	155	1.21550793033365e-09
SPAC22E12.06c	8	183	135	100	2613	300	0.08	35.9746037284979	0.0700344431687715	31.493266754282	0.0199974419663127	0.0914626828729293	1.14229508196721	0.52253315857975	2.38991990346964	7	101	1
SPAC22E12.07	1	515	48	100	2633	300	0.01	4.49682546606223	0.195594379035321	87.955378466466	0.000101181609965052	0.0126469777193319	0.051126213592233	0.00266411179037982	0.33299492335001	16	85	1
SPAC22E12.08	17	80	10	100	1078	300	0.17	76.446032923058	0.0742115027829314	33.3716175589034	0.121413955854136	0.367276935075819	2.29075	1.30884244410758	3.95924536011733	8	109	1
SPAC22E12.09c	28	630	34	100	2224	300	0.28	125.911113049743	0.283273381294964	127.383095486475	0.0298413755934997	0.0657538331280277	0.988444444444444	0.663672193199434	1.46236524876734	28	100	1
SPAC22E12.10c	28	557	14	100	1998	300	0.28	125.911113049743	0.278778778778779	125.361951181014	0.0337142895841942	0.074457101295461	1.00438061041293	0.673611505892199	1.48765288388331	27	101	1
SPAC22E12.11c	14	1024	17	100	3447	300	0.14	62.9555565248713	0.297069915868871	133.587156288011	0.00775080462335335	0.0236563418040819	0.47126953125	0.26717023536699	0.815434101986703	26	88	1
SPAC22E12.13c	49	398	72	100	1126	300	0.49	220.344447837049	0.353463587921847	158.946406349269	0.0904353384160556	0.167148555928243	1.38628140703518	1.01830191056479	1.88209273975201	38	111	1
SPAC22E12.14c	14	233	0	100	3196	300	0.14	62.9555565248713	0.0729036295369212	32.7834897869994	0.0336254188432497	0.10537237887235	1.92034334763949	1.07466838623026	3.36770122876029	7	107	1
SPAC22E12.16c	26	431	31	100	3039	300	0.26	116.917462117618	0.141822968081606	63.7753134541896	0.039739291880939	0.0909000438883413	1.83327146171694	1.20767708026174	2.76245233376669	15	111	1
SPAC22E12.17c	32	591	76	100	2000	300	0.32	143.898414913991	0.2955	132.881192522139	0.0372845514696232	0.0782063532603574	1.082910321489	0.745691029392464	1.56412706520715	30	102	1
SPAC22E12.18	3	117	16	100	981	300	0.03	13.4904763981867	0.119266055045872	53.6318633567055	0.00652098088577648	0.0832023962057653	0.251538461538462	0.0639708224894673	0.816215506778557	10	93	1
SPAC22E12.19	46	435	62	100	2234	300	0.46	206.853971438863	0.194717994628469	87.5612836945869	0.077075145931611	0.144645100117629	2.3623908045977	1.72185876011219	3.23137153662783	23	123	0.0538320615104348
SPAC22F3.02	9	30	1	100	2772	300	0.09	40.4714291945601	0.0108225108225108	4.86669422734008	0.132570454430512	0.658807087770908	8.316	3.67485299681378	18.2621324730096	1	108	0.0566692530980818
SPAC22F3.03c	1	107	2	100	4143	300	0.01	4.49682546606223	0.0258266956311851	11.6138142618552	0.000483758184563586	0.0615226852612263	0.387196261682243	0.0200421015864694	2.54888485037261	2	99	1
SPAC22F3.04	0	2	2	100	4373	300	0	0	0.000457351932311914	0.205663181617299	0.0514242900386907	4.05388820080272	0	2.24878420339195	177.276531021103	0	100	1
SPAC22F3.05c	11	184	1	100	5543	264	0.11	49.4650801266846	0.033195020746888	14.927221464107	0.0308536822366478	0.112753836794299	3.31375	1.71021960637739	6.24994517350797	3	108	1
SPAC22F3.06c	32	616	27	100	3193	300	0.32	143.898414913991	0.192922016911995	86.7536638613948	0.0357855535289208	0.0750021627521142	1.6587012987013	1.14263272417844	2.39481905667501	21	111	1
SPAC22F3.07c	21	96	39	100	407	300	0.21	94.4333347873069	0.235872235872236	106.067627700731	0.132474063602291	0.357945594851897	0.8903125	0.539169438861324	1.45683857104722	23	98	1
SPAC22F3.08c	2	136	3	100	1570	300	0.02	8.99365093212447	0.086624203821656	38.9533925722588	0.00252056346045231	0.0601106401390657	0.230882352941176	0.0395728463291013	0.943737050183331	8	94	1
SPAC22F3.09c	27	332	20	100	2443	300	0.27	121.41428758368	0.135898485468686	61.1111770254876	0.0537948254805432	0.122100782506847	1.98677710843373	1.31420758648967	2.98292211664227	15	112	1
SPAC22F3.10c	12	335	49	100	2307	300	0.12	53.9619055927468	0.145210229735587	65.2985059007737	0.0191987467116862	0.0652501513873388	0.826388059701493	0.4429150866386	1.50532099250591	14	98	1
SPAC22F3.11c	2	29	17	100	691	300	0.02	8.99365093212447	0.0419681620839363	18.8723500022872	0.0113820309314607	0.296059868747899	0.476551724137931	0.0786498337363937	2.04577369304798	4	98	1
SPAC22F3.12c	0	662	25	100	2622	300	0	0	0.252479023646072	113.535410317818	0.000137342624347661	0.00724443574991613	0	0.00360112361039568	0.189949105362801	20	80	1
SPAC22F3.13	32	302	4	100	4075	300	0.32	143.898414913991	0.0741104294478528	33.3261666441913	0.0722941118766084	0.154490997686948	4.31788079470199	2.94598505897179	6.29550815574313	9	123	5.35679242482211e-06
SPAC22F3.15	7	23	8	100	431	300	0.07	31.4777782624356	0.0533642691415313	23.9969804453437	0.119006582197197	0.745207834956032	1.31173913043478	0.512918369269918	3.2118457686605	5	102	1
SPAC22F8.02c	24	143	42	100	735	300	0.24	107.923811185494	0.194557823129252	87.4892573669251	0.106234118012598	0.263099770398945	1.23356643356643	0.780820767392595	1.93378331243225	20	104	1
SPAC22F8.03c	0	0	2	100	201	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPAC22F8.04	63	510	19	100	1612	300	0.63	283.300004361921	0.316377171215881	142.26929204043	0.0942192287939395	0.161655393325153	1.99129411764706	1.51881396815831	2.60588494040147	39	124	0.322311112930112
SPAC22F8.05	15	221	76	100	3200	300	0.15	67.4523819909335	0.0690625	31.0562008749923	0.038715793096901	0.117003097131419	2.17194570135747	1.23890537910083	3.74409910820541	7	108	1
SPAC22F8.06	22	199	17	100	793	300	0.22	98.9301602533691	0.250945775535939	112.845935403075	0.0693171740085455	0.174702826278751	0.876683417085427	0.549685189887766	1.3853934123905	24	98	1
SPAC22F8.07c	4	59	7	100	1732	300	0.04	17.9873018642489	0.0340646651270208	15.3182853636069	0.0209656828835433	0.194074178992957	1.17423728813559	0.36312562754297	3.36136478015801	3	101	1
SPAC22F8.08	73	1153	13	100	2855	300	0.73	328.268259022543	0.40385288966725	181.605595879851	0.0496019125665656	0.080688909321616	1.80758889852559	1.41613460377545	2.30366836113214	49	124	1
SPAC22F8.09	12	146	12	100	1272	300	0.12	53.9619055927468	0.114779874213836	51.61450613562	0.0434461455556416	0.15190362933138	1.04547945205479	0.552634971467761	1.93221416509516	11	101	1
SPAC22F8.10c	2	175	3	100	1706	300	0.02	8.99365093212447	0.102579132473623	46.1280455193957	0.00196341134802997	0.0465759305466486	0.194971428571429	0.0334957975973913	0.794585375125824	9	93	1
SPAC22F8.11	18	341	18	100	3785	300	0.18	80.9428583891202	0.0900924702774108	40.5130114643916	0.0318403949431298	0.0863874335156361	1.99794721407625	1.20515894859746	3.26976435856683	9	109	1
SPAC22F8.12c	18	103	3	100	3227	300	0.18	80.9428583891202	0.0319181902696003	14.3530530834958	0.1024184186877	0.294665592745404	5.63941747572816	3.30504237105208	9.5088586778942	3	115	0.000505291385340722
SPAC22G7.01c	5	147	5	100	2181	300	0.05	22.4841273303112	0.0674002751031637	30.3087273503507	0.0123227241182982	0.0858793106888921	0.741836734693878	0.268758613020084	1.87302776612474	6	99	1
SPAC22G7.02	47	379	19	100	3254	300	0.47	211.350796904925	0.116472034419176	52.3754410460229	0.0904678235395784	0.169496920111521	4.03530343007916	2.94382297797788	5.51542978042888	15	132	3.14358251858623e-08
SPAC22G7.03	8	25	22	100	632	300	0.08	35.9746037284979	0.0395569620253165	17.78807541955	0.133058315794226	0.743088361316936	2.0224	0.840928555819511	4.69631844352303	4	104	1
SPAC22G7.04	7	297	20	100	3582	300	0.07	31.4777782624356	0.0829145728643216	37.2852362763954	0.0102303973151213	0.0514338537748665	0.844242424242424	0.366452831827644	1.84236064221572	8	99	1
SPAC22G7.05	12	226	6	100	1801	300	0.12	53.9619055927468	0.125485841199334	56.4287926335405	0.0283108237963021	0.0972469874128701	0.956283185840708	0.509877936571401	1.75141824330579	12	100	1
SPAC22G7.06c	56	2387	22	100	6746	300	0.56	251.822226099485	0.353839312184999	159.115362992745	0.0178282936915672	0.03079868252675	1.58263929618768	1.20269669243312	2.07767912325455	40	116	1
SPAC22G7.07c	3	61	4	100	2098	300	0.03	13.4904763981867	0.0290753098188751	13.0746593627167	0.0123347043811018	0.162242810905073	1.03180327868852	0.258782097915517	3.40385417278842	2	101	1
SPAC22G7.08	15	178	15	100	2163	300	0.15	67.4523819909335	0.082293111419325	37.0057759111917	0.0478607850576283	0.145922939328583	1.82275280898876	1.0352287807965	3.15631317767726	8	107	1
SPAC22G7.09c	12	178	9	100	1558	300	0.12	53.9619055927468	0.114249037227214	51.375798007643	0.0357919473690128	0.124024431892104	1.05033707865169	0.557638540009219	1.93230064887898	11	101	1
SPAC22G7.10	19	240	10	100	1816	300	0.19	85.4396838551824	0.13215859030837	59.4294114457564	0.0481451673977728	0.128660117940686	1.43766666666667	0.874316239943553	2.33646774180285	13	106	1
SPAC22G7.11c	4	25	10	100	459	300	0.04	17.9873018642489	0.0544662309368192	24.4925134317115	0.047266808660168	0.483109237625183	0.7344	0.216954651750171	2.21747140069959	5	99	1
SPAC22H10.02	21	361	38	100	997	300	0.21	94.4333347873069	0.362086258776329	162.82387093766	0.0364711556955477	0.0918423680814015	0.579972299168975	0.363617422284611	0.915668409771573	32	89	1
SPAC22H10.03c	19	408	12	100	3300	300	0.19	85.4396838551824	0.123636363636364	55.5971148531331	0.0285387061534357	0.0750871182238541	1.53676470588235	0.941777303063377	2.47787490138719	13	106	1
SPAC22H10.04	2	210	9	100	1655	300	0.02	8.99365093212447	0.126888217522659	57.0594167899135	0.0016383995707638	0.0387462685790596	0.157619047619048	0.027115512896141	0.641250744983437	11	91	1
SPAC22H10.05c	6	218	1	100	2428	300	0.06	26.9809527963734	0.0897858319604613	40.3751215651387	0.011055611755284	0.0640062317226907	0.668256880733945	0.268430253418294	1.55407130622693	8	98	1
SPAC22H10.06c	0	0	2	100	81	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPAC22H10.07	21	247	7	100	2450	300	0.21	94.4333347873069	0.100816326530612	45.3353424537703	0.0529865999422579	0.135057417886407	2.082995951417	1.29817169858532	3.30890673821697	11	110	1
SPAC22H10.08	5	168	89	100	1766	300	0.05	22.4841273303112	0.0951302378255946	42.778407604669	0.0108038849399176	0.0749788460419958	0.525595238095238	0.190796608038944	1.32412642110165	9	96	1
SPAC22H10.09	59	231	11	100	2171	300	0.59	265.312702497672	0.106402579456472	47.8473828954572	0.189875126131963	0.34293134671673	5.54497835497836	4.12218898832493	7.44503953722021	15	144	4.8609270824808e-15
SPAC22H10.10	5	34	1	100	1992	300	0.05	22.4841273303112	0.0170682730923695	7.67530451034719	0.0506159886425307	0.393324464431894	2.92941176470588	1.00827049375921	7.83502333148332	1	104	1
SPAC22H10.11c	26	702	35	100	2158	300	0.26	116.917462117618	0.325301204819277	146.282274197205	0.0245129619427377	0.0555425816175046	0.799259259259259	0.52898971872428	1.19860891130575	30	96	1
SPAC22H10.12c	18	296	3	100	1582	300	0.18	80.9428583891202	0.187104930467762	84.1378216153237	0.0366096455354098	0.099720620606745	0.962027027027027	0.579164592370182	1.57758021799871	18	100	1
SPAC22H10.13	36	79	30	100	335	300	0.36	161.88571677824	0.235820895522388	106.044540841468	0.301396834315561	0.686872261601319	1.52658227848101	1.00967939495713	2.30102207636442	25	111	1
SPAC22H12.01c	8	164	11	100	1009	300	0.08	35.9746037284979	0.162537165510406	73.0901265048767	0.0222725518442719	0.102262959333959	0.49219512195122	0.224730048108704	1.03183325967965	15	93	1
SPAC22H12.02	0	189	4	100	2351	300	0	0	0.0803913228413441	36.1505747803387	0.000481467258777322	0.025461858150652	0	0.0113192952538548	0.598608285121829	7	93	1
SPAC22H12.03	0	47	2	100	965	300	0	0	0.0487046632124352	21.9016369849663	0.00194303656715677	0.1038928146097	0	0.0187503028730628	1.00256566098361	4	96	1
SPAC22H12.04c	100	986	257	100	717	300	1	449.682546606223	1.37517433751743	618.391898122366	0.0821012840880115	0.125165953666145	0.727180527383367	0.588666206911043	0.897439887786262	115	85	1
SPAC22H12.05c	1	202	6	100	2597	300	0.01	4.49682546606223	0.0777820562187139	34.9772331206997	0.000257263385625675	0.0323833270792099	0.128564356435644	0.00668113012469879	0.840995004247082	7	94	1
SPAC23A1.02c	5	241	18	100	1854	300	0.05	22.4841273303112	0.129989212513484	58.4538801144012	0.00756334235923529	0.0520230421135817	0.384647302904564	0.140224367340222	0.964507200785805	12	93	1
SPAC23A1.03	4	107	14	100	741	300	0.04	17.9873018642489	0.144399460188934	64.9339169863238	0.011742712368021	0.105116595330587	0.277009345794393	0.0870134986470358	0.77891397139965	13	91	1
SPAC23A1.04c	0	240	19	100	3090	300	0	0	0.0776699029126214	34.9267997364057	0.00037906059723267	0.0200307584340767	0	0.0117129724544895	0.618950435612969	7	93	1
SPAC23A1.05	12	266	30	100	852	300	0.12	53.9619055927468	0.312206572769953	140.393846710394	0.0241112571521743	0.0824166606917792	0.384360902255639	0.205427910936525	0.702189949093959	26	86	1
SPAC23A1.06c	11	385	12	100	2121	300	0.11	49.4650801266846	0.181518151815182	81.6255447635059	0.0148911104271996	0.0533354730866166	0.606	0.315840452160904	1.13124538416714	17	94	1
SPAC23A1.07	6	93	7	100	801	300	0.06	26.9809527963734	0.116104868913858	52.2103331265653	0.0255105262389048	0.152637530693737	0.516774193548387	0.204339315173627	1.22262662085684	11	95	1
