CDK9as_dis2ts_3MBPP1_18Cr2_pr_counts	CDK9as_dis2ts_3MBPP1_18Cr2gb_counts	CDK9as_dis2ts_3MBPP1_18Cr2term_counts	CDK9as_dis2ts_3MBPP1_18Cr2pr_map	CDK9as_dis2ts_3MBPP1_18Cr2gb_map	CDK9as_dis2ts_3MBPP1_18Cr2term_map	CDK9as_dis2ts_3MBPP1_18Cr2pr_density	CDK9as_dis2ts_3MBPP1_18Cr2pr_densityRPKM	CDK9as_dis2ts_3MBPP1_18Cr2gb_density	CDK9as_dis2ts_3MBPP1_18Cr2gb_densityRPKM	CDK9as_dis2ts_3MBPP1_18Cr2pause_index_CI_low	CDK9as_dis2ts_3MBPP1_18Cr2pause_index_CI_high	CDK9as_dis2ts_3MBPP1_18Cr2pause_index_scaled	CDK9as_dis2ts_3MBPP1_18Cr2pause_index_CI_low_scaled	CDK9as_dis2ts_3MBPP1_18Cr2pause_index_CI_high_scaled	CDK9as_dis2ts_3MBPP1_18Cr2_ExpPR	CDK9as_dis2ts_3MBPP1_18Cr2_ExpGB	CDK9as_dis2ts_3MBPP1_18Cr2Fexact_Pval
SPAC10F6.14c	22	271	93	100	1579	300	0.22	69.1139497397075	0.17162761241292	53.9175553556932	0.0512228203288261	0.127458406713285	1.28184501845018	0.808808332992164	2.01256824200276	17	105	1
SPNCRNA.728	0	178	3	100	3006	300	0	0	0.0592149035262808	18.6026175734409	0.000511258068640113	0.0270433726961308	0	0.0153684175433218	0.812923783245692	5	95	1
SPAC10F6.17c	10	305	10	100	1801	300	0.1	31.415431699867	0.169350360910605	53.2021469653495	0.0164794055782332	0.0632027288912808	0.590491803278689	0.29679409446398	1.13828114733197	15	95	1
SPAC56E4.02c	11	94	20	100	835	300	0.11	34.5569748698537	0.112574850299401	35.3658752070359	0.059340230979452	0.224848102087052	0.977127659574468	0.495490928678424	1.87748165242688	11	100	1
SPAC56E4.04c	57	3541	42	100	7583	300	0.57	179.067960689242	0.466965580904655	146.699253130989	0.0122756721246823	0.0210594266915384	1.22064670996894	0.93086421721466	1.59693632601936	49	108	1
SPAC56E4.06c	26	374	1	100	2133	300	0.26	81.6801224196543	0.175339896858884	55.08378554032	0.0457118004892118	0.104950539015611	1.48283422459893	0.975032704434888	2.23859499720298	18	108	1
SPAC1420.01c	101	1156	8	100	2611	300	1.01	317.295860168657	0.442742244350823	139.089387380491	0.0709010028503379	0.1075640513649	2.28123702422145	1.85122518442232	2.80849738113755	61	140	9.80905430262831e-05
SPAC1420.02c	43	930	14	100	1794	300	0.43	135.086356309428	0.518394648829431	162.855916838775	0.0336260590127897	0.0633549757077077	0.829483870967742	0.603251498689448	1.13658826419628	48	95	1
SPAC1420.04c	0	4	0	0	37	0	NA	NA	0.108108108108108	33.9626288647211	0.0240893601812892	1.52670069174082	NA	NA	NA	0	0	1
SPAPB17E12.04c	5	145	2	100	1773	300	0.05	15.7077158499335	0.0817822899041173	25.6922594274152	0.0124899506343975	0.0870850283500069	0.611379310344828	0.221446824747867	1.54401755264562	7	98	1
SPAPB17E12.07c	10	148	3	100	1602	300	0.1	31.415431699867	0.0923845193508115	29.0229955779046	0.0335744089495633	0.131831279794353	1.08243243243243	0.537862031372004	2.11193710230553	9	101	1
SPAPB17E12.10c	4	86	2	100	2015	300	0.04	12.5661726799468	0.0426799007444169	13.4080750679333	0.014541269606243	0.131490393317198	0.937209302325581	0.293006582565797	2.64953142534153	4	100	1
SPAPB17E12.12c	5	81	12	100	875	300	0.05	15.7077158499335	0.0925714285714286	29.0817139164483	0.0220775639854989	0.158100632864788	0.540123456790123	0.193178684873116	1.3833805375669	8	97	1
SPAPB17E12.14c	30	854	20	100	3490	300	0.3	94.2462950996011	0.244699140401146	76.8732913228838	0.0239657058304476	0.051181624048271	1.22599531615925	0.836403133482623	1.78623867928466	25	105	1
SPAC1565.02c	7	148	12	100	1261	300	0.07	21.9908021899069	0.117367168913561	36.8714027881072	0.0203375582310185	0.104266205529941	0.596418918918919	0.256456609293143	1.31479685173255	11	96	1
SPNCRNA.733	9	35	14	100	617	300	0.09	28.2738885298803	0.0567260940032415	17.8207473175907	0.115158611157372	0.55647303059621	1.58657142857143	0.710528630840986	3.43343859877862	5	104	1
SPAC1565.04c	9	86	2	100	1005	300	0.09	28.2738885298803	0.0855721393034826	26.8828569770006	0.0492530175845735	0.214620385530307	1.05174418604651	0.494992826724963	2.15693487457959	8	101	1
SPAC1565.06c	24	297	15	100	1183	300	0.24	75.3970360796808	0.25105663567202	78.8705259075275	0.0520598217589268	0.124403330422387	0.955959595959596	0.615867691408104	1.47169139889684	24	100	1
SPAC1565.07c	3	187	23	100	4480	300	0.03	9.42462950996011	0.0417410714285714	13.1131377854356	0.00410343018548951	0.0517063226926216	0.718716577540107	0.18383367230993	2.31644325662945	4	99	1
SPAC6F12.03c	22	222	17	100	1047	300	0.22	69.1139497397075	0.212034383954155	66.6115170713513	0.0622880282217903	0.156209019171733	1.03756756756757	0.652155655482145	1.63550843072804	21	101	1
SPAC6F12.05c	0	425	10	100	3291	300	0	0	0.129140079003342	40.5699133164494	0.000213971404503224	0.0112928932235798	0	0.00704179892220111	0.371649115988011	11	89	1
SPAC6F12.08c	4	127	5	100	2445	300	0.04	12.5661726799468	0.0519427402862986	16.3180360976814	0.00992378930285794	0.0882552816891743	0.77007874015748	0.242636648454877	2.15784163730031	5	99	1
SPAC6F12.10c	56	1631	15	100	4006	300	0.56	175.926417519255	0.407139291063405	127.904565907347	0.0260534150409767	0.0451419331937425	1.37545064377682	1.04369980654153	1.80838584374133	45	111	1
SPAC6F12.11c	12	237	231	100	2004	300	0.12	37.6985180398404	0.118263473053892	37.1529806031361	0.0270167634188902	0.0926618171264417	1.0146835443038	0.541415938914559	1.85694281521389	11	101	1
SPAC6F12.13c	25	447	23	100	1367	300	0.25	78.5385792496675	0.326993416239941	102.726393341921	0.0365556466454766	0.0848981945432673	0.764541387024608	0.499715689643665	1.16055831940646	30	95	1
SPAC6F12.15c	10	188	8	100	2525	300	0.1	31.415431699867	0.0744554455445545	23.3904996418812	0.0265556135056751	0.103267304224186	1.34308510638298	0.670529241018295	2.60749943166069	7	103	1
SPAC6F12.16c	46	513	19	100	3372	300	0.46	144.510985819388	0.152135231316726	47.7939396857408	0.0655099735091648	0.12236034377696	3.02362573099415	2.20899630672904	4.12599079215909	19	127	0.000124783916670745
SPAC19E9.01c	14	605	8	100	1981	300	0.14	43.9816043798138	0.30540131246845	95.9431407290235	0.0130837904218541	0.0401505415847812	0.458413223140496	0.25918988825693	0.795382228794515	26	88	1
SPNCRNA.736	10	380	61	100	2284	300	0.1	31.415431699867	0.166374781085814	52.2673557178173	0.0132553922379454	0.0506137715448439	0.601052631578947	0.302753158714673	1.15601854208424	15	95	1
SPNCRNA.86	17	87	36	100	418	300	0.17	53.4062338897739	0.208133971291866	65.386185595417	0.112092081103316	0.336317967135397	0.816781609195402	0.468544899011861	1.40580910262596	20	97	1
SPNCRNA.738	8	37	2	100	638	300	0.08	25.1323453598936	0.0579937304075235	18.2189807663806	0.0930499249332238	0.483296239669109	1.37945945945946	0.593658521073968	3.08343000908891	5	103	1
SPNCRNA.739	0	6	6	100	356	300	0	0	0.0168539325842697	5.29473567975287	0.0157393406208896	0.93492067967121	0	0.0560320526103669	3.32831761962951	1	99	1
SPAC57A10.14	7	67	14	100	827	300	0.07	21.9908021899069	0.0810157194679565	25.4514380156117	0.0439383917973504	0.235932443155681	0.864029850746269	0.363370500164088	1.95116130489748	8	99	1
SPAC57A10.05c	0	583	11	100	3318	300	0	0	0.175708257986739	55.1995077788501	0.000155960471086077	0.00822762639449522	0	0.00517476843063602	0.272992643769351	14	86	1
SPAC57A10.08c	2	92	10	100	1183	300	0.02	6.2830863399734	0.0777683854606932	24.4312740184934	0.00370752009790587	0.0894273321674564	0.257173913043478	0.0438599627582264	1.05792533954101	7	95	1
SPAC57A10.09c	38	326	28	100	1075	300	0.38	119.378640459495	0.303255813953488	95.2691231084339	0.0820486632744398	0.164935250862007	1.25306748466258	0.882023130200228	1.77305394676657	32	106	1
SPAC57A10.10c	18	343	57	100	933	300	0.18	56.5477770597606	0.367631296891747	115.492958982362	0.0316571054031803	0.0858770939548605	0.489620991253644	0.295360793411672	0.801233286598849	31	87	1
SPAC57A10.11c	9	199	56	100	1378	300	0.09	28.2738885298803	0.144412191582003	45.3677134127252	0.0217232229726178	0.0907598045500752	0.62321608040201	0.299346012562673	1.25067010670004	13	96	1
SPAC57A10.12c	16	973	32	100	1639	300	0.16	50.2646907197872	0.593654667480171	186.499176595306	0.00968946228677144	0.0274716526598354	0.269516957862282	0.158810286880184	0.450260387094701	43	73	1
SPNCRNA.58	36	72	60	100	260	300	0.36	113.095554119521	0.276923076923077	86.9965800919394	0.328605639843567	0.758610395670764	1.3	0.854374663593274	1.97238702874399	29	107	1
SPAC20G8.04c	25	512	7	100	2289	300	0.25	78.5385792496675	0.223678462210572	70.2695545230752	0.031961290811005	0.0740098999148178	1.11767578125	0.731593946663905	1.69408660905018	22	103	1
SPAC20G8.05c	16	798	2	100	3544	300	0.16	50.2646907197872	0.225169300225734	70.7379077214839	0.0118031530628835	0.0335288917416337	0.710576441102757	0.418303744548591	1.1882639233235	21	95	1
SPAC20G8.07c	7	285	20	100	905	300	0.07	21.9908021899069	0.314917127071823	98.932574966432	0.0106569281051224	0.0536222957987607	0.222280701754386	0.0964451993513575	0.485281776978784	25	82	1
SPAC20G8.08c	5	191	8	100	3337	300	0.05	15.7077158499335	0.0572370392568175	17.9812629747516	0.00951890106450924	0.0658273330859282	0.873560209424084	0.317645728522673	2.19665810507742	5	100	1
SPAC20G8.09c	51	714	8	100	3124	300	0.51	160.218701669322	0.228553137003841	71.8009546533452	0.0531819871625177	0.0956810126164984	2.23142857142857	1.66140527895705	2.98907483413941	28	123	0.0705880247377437
SPAC20G8.10c	8	157	122	100	1401	300	0.08	25.1323453598936	0.112062812276945	35.2050162518139	0.0232469652133625	0.106913972283642	0.713885350318471	0.325689982639208	1.49786475169383	10	98	1
SPAC3A12.03c	1	23	4	100	940	300	0.01	3.1415431699867	0.024468085106383	7.68675456486108	0.00218361377637716	0.300664882990147	0.408695652173913	0.0205259694979453	2.82624990010738	2	99	1
SPAC3A12.04c	7	59	27	100	738	300	0.07	21.9908021899069	0.0799457994579946	25.1153180256389	0.0496274982626036	0.269507574431861	0.875593220338983	0.366250937178014	1.98896589930714	7	100	1
SPAC3A12.05c	20	358	5	100	3706	300	0.2	62.830863399734	0.0966001079330815	30.347340929715	0.0346168447229055	0.0891724040289237	2.07039106145251	1.28290026543088	3.30472929331191	10	110	1
SPAC3A12.06c	37	391	41	100	2545	300	0.37	116.237097289508	0.153634577603143	48.2649657942947	0.0665188964337578	0.134047814107197	2.40831202046036	1.69290591423913	3.41151686902816	18	119	0.180201258412788
SPAC3A12.19	15	158	113	100	429	300	0.15	47.1231475498005	0.368298368298368	115.702522344499	0.0537684026434268	0.164873583974712	0.407278481012658	0.230666447340301	0.707307675251517	30	85	1
SPAC3A12.09c	5	104	15	100	1769	300	0.05	15.7077158499335	0.0587902769926512	18.469219314789	0.0173039056199359	0.122273327946249	0.850480769230769	0.306106090416666	2.16301517136914	5	100	1
SPNCRNA.741	2	18	6	84	526	300	0.0238095238095238	7.47986469044453	0.0342205323193916	10.7505279581294	0.017824798022405	0.495388811964686	0.695767195767196	0.111617187616488	3.10207756063601	2	84	1
SPAC3A12.11c	9	226	21	100	1113	300	0.09	28.2738885298803	0.203054806828392	63.7905441524703	0.0191640223328138	0.0797574722420294	0.443230088495575	0.213295568564217	0.887700666053787	18	91	1
SPAC3A12.13c	5	204	32	100	1014	300	0.05	15.7077158499335	0.201183431952663	63.2026436565372	0.00891930000737436	0.0615790315358737	0.248529411764706	0.090441702074776	0.624411379773759	17	88	1
SPAC3A12.16c	32	698	14	100	1237	300	0.32	100.529381439574	0.5642683912692	177.267351063114	0.0316163530459026	0.0661168508519858	0.567106017191977	0.391094287177816	0.817865445039064	47	85	1
SPAC3A12.17c	1	171	4	100	1313	300	0.01	3.1415431699867	0.13023610053313	40.9142332115557	0.000303656126434978	0.0383033993343062	0.0767836257309941	0.00398700494009127	0.50292363325944	11	90	1
SPAC9.02c	13	175	15	100	910	300	0.13	40.8400612098271	0.192307692307692	60.4142917305135	0.040434079594185	0.133668864574413	0.676	0.367950124307083	1.21638666762716	18	95	1
SPAC9.03c	11	1073	45	100	6639	300	0.11	34.5569748698537	0.161620726012954	50.7738487934287	0.00537430509896062	0.0190207140802232	0.680605778191985	0.356800115519996	1.26278520778602	15	96	1
SPAC9.06c	8	63	6	100	984	300	0.08	25.1323453598936	0.0640243902439024	20.1135385883295	0.0563645554633003	0.274422678013184	1.24952380952381	0.554627225758875	2.70031915164973	6	102	1
SPAC9.07c	14	308	17	100	1179	300	0.14	43.9816043798138	0.261238337574215	82.0691515144957	0.0255406233510795	0.0793787344427599	0.535909090909091	0.301123949309227	0.935875279080139	23	91	1
SPAC9.08c	6	378	40	100	1128	300	0.06	18.8492590199202	0.335106382978723	105.275116866576	0.00640811119468881	0.0367127275967266	0.179047619047619	0.0722834942760898	0.414119567291076	26	80	1
SPNCRNA.743	1	24	1	100	1233	300	0.01	3.1415431699867	0.0194647201946472	6.11492587831961	0.00209593717773238	0.287382877405496	0.51375	0.0258429054014403	3.54343087840977	1	100	1
SPAC9.12c	5	128	19	100	1197	300	0.05	15.7077158499335	0.106934001670844	33.5937782588386	0.0141185296620364	0.0988852913768711	0.467578125	0.168998800054576	1.18365693778115	10	95	1
SPAC9.13c	5	254	9	100	943	300	0.05	15.7077158499335	0.269353128313892	84.6184480569059	0.00717983789397019	0.0493331627639865	0.185629921259843	0.0677058713401389	0.465211724864393	22	83	1
SPAC5D6.13	29	763	26	100	1860	300	0.29	91.1047519296144	0.410215053763441	128.870830037627	0.0257379549296353	0.0557721261716636	0.70694626474443	0.478725961691217	1.03736154679294	37	92	1
SPAC5D6.12	2	439	54	100	3182	300	0.02	6.2830863399734	0.137963544940289	43.3418432314319	0.000786532747822456	0.0184512789568553	0.14496583143508	0.0250274720357105	0.587119696407135	12	90	1
SPAC5D6.05	14	139	6	100	952	300	0.14	43.9816043798138	0.146008403361345	45.8691702340495	0.0557429573490977	0.178685889780749	0.958848920863309	0.53067295396341	1.70108967071273	14	100	1
SPAC5D6.04	11	819	39	100	2287	300	0.11	34.5569748698537	0.358111062527328	112.502136257941	0.00703390649284898	0.0249461755871096	0.307167277167277	0.160865441491456	0.570519035677197	29	82	1
SPAC5D6.01	14	616	320	100	566	300	0.14	43.9816043798138	1.08833922261484	341.906465143429	0.0128516430021873	0.0394288245651473	0.128636363636364	0.07274029939238	0.223167147038734	59	55	1
SPAC57A7.13	0	156	9	100	1958	300	0	0	0.0796731358529111	25.0296595770136	0.000583461492795509	0.0308793979910613	0	0.0114241760289361	0.60461861266498	7	93	1
SPAC57A7.12	29	896	15	100	1764	300	0.29	91.1047519296144	0.507936507936508	159.570446729483	0.0219411537168318	0.0474412726511726	0.5709375	0.387041951564912	0.836864049566685	43	86	1
SPAC57A7.11	24	433	6	100	4028	300	0.24	75.3970360796808	0.107497517378352	33.7708091510487	0.0358973834732695	0.0848700110697482	2.23260969976905	1.4459466063033	3.41856404588946	12	112	1
SPAC57A7.09	49	758	19	100	1338	300	0.49	153.935615329348	0.566517189835576	177.973820840801	0.0478797791805991	0.0870304575636628	0.864934036939314	0.640631445436416	1.16446752220181	53	96	1
SPAC57A7.08	36	1192	15	100	2014	300	0.36	113.095554119521	0.591857000993049	185.934431907852	0.0213531233572638	0.0425200485607346	0.608255033557047	0.430051904415293	0.856353778013195	50	86	1
SPAC57A7.06	14	540	28	100	2823	300	0.14	43.9816043798138	0.191285866099894	60.0932806161112	0.0146472352352793	0.0450199419733877	0.731888888888889	0.413491450691934	1.27091296190873	18	96	1
SPAC57A7.05	0	686	35	100	7234	300	0	0	0.0948299695880564	29.7912443269405	0.000132536077568628	0.00699065130860721	0	0.00958765985131454	0.505703715664646	8	92	1
SPAC57A7.15c	3	14	5	100	727	300	0.03	9.42462950996011	0.0192572214580468	6.04973925444482	0.0490202656367911	0.791973133215248	1.55785714285714	0.356377331179472	5.75764467847485	1	102	1
SPAC167.05	9	584	4	100	3194	300	0.09	28.2738885298803	0.182842830306825	57.4408644731445	0.00748007886796639	0.0305864280512112	0.49222602739726	0.238913719042847	0.976930511955687	16	93	1
SPAC167.04	3	101	7	100	1033	300	0.03	9.42462950996011	0.0977734753146176	30.71595935805	0.00753578426970861	0.0966587113855281	0.306831683168317	0.0778446515060899	0.998484488612505	9	94	1
SPAC167.02	11	223	9	100	3270	300	0.11	34.5569748698537	0.0681957186544342	21.4239794161173	0.0255411517555084	0.0927154429764386	1.61300448430493	0.835195662405126	3.03179498532954	7	104	1
SPAC167.01	12	275	4	100	3235	300	0.12	37.6985180398404	0.0850077279752705	26.7055447216798	0.0233325208061128	0.0796824021478759	1.41163636363636	0.754807048077748	2.57772570948379	8	104	1
SPAC167.08	0	0	0	0	35	10	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	1
SPAC1705.03c	96	4669	250	100	1776	300	0.96	301.588144318723	2.62894144144144	825.893302965536	0.0167068307536209	0.0252780415873723	0.365165988434354	0.296713314184308	0.448938018591732	141	55	1
SPNCRNA.80	0	2	1	100	98	300	0	0	0.0204081632653061	6.4113125918096	0.0514242900386907	4.05388820080272	0	0.0503958042379169	3.97281043678667	2	98	1
SPNCRNA.745	1	4	1	100	288	300	0.01	3.1415431699867	0.0138888888888889	4.36325440275931	0.0106420142837121	2.34682041637603	0.72	0.0306490011370909	6.75884279916295	1	100	1
SPNCRNA.81	1	0	0	100	57	300	0.01	3.1415431699867	0	0	0.0577765545925511	8.27870929775896	NA	0.0329326361177541	4.71886429972261	0	101	1
SPAC23H4.15	25	618	13	100	2482	300	0.25	78.5385792496675	0.248992747784045	78.2221466177188	0.0265249360000584	0.0612077775057275	1.00404530744337	0.65834891152145	1.51917703769216	24	101	1
SPAC23H4.14	5	218	86	100	2963	300	0.05	15.7077158499335	0.073574080323996	23.1136149529903	0.00835268824160783	0.057577260889891	0.679587155963303	0.24749015259884	1.70601424016747	7	98	1
SPAC23H4.21	2	15	18	100	475	300	0.02	6.2830863399734	0.0315789473684211	9.92066264206327	0.0210791526483131	0.606412790019809	0.633333333333333	0.100125975079487	2.88046075259409	3	99	1
SPAC23H4.12	29	313	19	100	1374	300	0.29	91.1047519296144	0.227802037845706	71.564993610323	0.0620978544706024	0.137392492425405	1.27303514376997	0.853224520426077	1.88777284592507	23	106	1
SPAC23H4.09	4	250	33	100	1022	300	0.04	12.5661726799468	0.244618395303327	76.8479249018273	0.00508232694639611	0.0444238220881105	0.16352	0.0519413813921683	0.454011461740489	20	84	1
SPAC23H4.08	3	219	23	100	1037	300	0.03	9.42462950996011	0.211186113789778	66.3450293372312	0.00350877116934505	0.0440781096070239	0.142054794520548	0.0363859570261082	0.457089996624838	17	86	1
SPAC23H4.06	54	2273	38	100	1791	300	0.54	169.643331179282	1.26912339475154	398.700593265202	0.0179589619543433	0.0313487509883983	0.425490541135064	0.321645008602289	0.561456130202214	86	68	1
SPAC23H4.04	9	184	7	100	1360	300	0.09	28.2738885298803	0.135294117647059	42.5032311233495	0.0234640412418201	0.0982922547091263	0.665217391304348	0.319110960888753	1.33677466404412	12	97	1
SPAC23H4.02	37	957	10	100	1872	300	0.37	116.237097289508	0.511217948717949	160.601325516948	0.0274313707739181	0.054253080568942	0.723761755485893	0.513515260887747	1.01561766825059	46	91	1
SPNCRNA.747	7	31	19	100	581	300	0.07	21.9908021899069	0.0533562822719449	16.7621064147311	0.0907828790888719	0.535887537225797	1.31193548387097	0.527448527506346	3.11350659128188	5	102	1
SPNCRNA.748	1	8	3	100	423	300	0.01	3.1415431699867	0.0189125295508274	5.94145280375736	0.00586171689225921	0.973546520057376	0.52875	0.0247950624542565	4.1181017798427	1	100	1
SPAP27G11.04c	2	101	8	100	1191	300	0.02	6.2830863399734	0.0848026868178002	26.6411301568981	0.00338177880340572	0.0813157473630838	0.235841584158416	0.0402769855485621	0.968470551094328	7	95	1
SPAP27G11.05c	9	228	7	100	2883	300	0.09	28.2738885298803	0.0790842872008325	24.8446702309042	0.0189982330474845	0.079047633511841	1.13802631578947	0.547719058758978	2.27894327414638	7	102	1
SPAP27G11.06c	13	135	30	100	659	300	0.13	40.8400612098271	0.204855842185129	64.3563471848566	0.0520891221680363	0.174407012266364	0.634592592592593	0.343267315087359	1.14934221083534	19	94	1
SPAP27G11.07c	5	143	73	100	737	300	0.05	15.7077158499335	0.194029850746269	60.955315238548	0.0126617784660798	0.0883250751188701	0.257692307692308	0.0933173072950078	0.650955803626073	17	88	1
SPAP27G11.08c	17	79	5	100	1089	300	0.17	53.4062338897739	0.0725436179981635	22.7898907648255	0.122873889967022	0.37216970183726	2.34341772151899	1.33809666174087	4.05292805300776	7	110	1
SPAP27G11.09c	11	455	45	100	1405	300	0.11	34.5569748698537	0.323843416370107	101.736807284267	0.0126177604435394	0.0450641625521283	0.33967032967033	0.177279534231729	0.633151483857403	27	84	1
SPAP27G11.10c	13	568	24	100	4996	300	0.13	40.8400612098271	0.11369095276221	35.7165036139401	0.0126435341173898	0.0405526291374594	1.14345070422535	0.631670964504795	2.02600935170747	11	102	1
