CDK9as_dis2ts_3MBPP1_30C_combined_pr_counts	CDK9as_dis2ts_3MBPP1_30C_combinedgb_counts	CDK9as_dis2ts_3MBPP1_30C_combinedterm_counts	CDK9as_dis2ts_3MBPP1_30C_combinedpr_map	CDK9as_dis2ts_3MBPP1_30C_combinedgb_map	CDK9as_dis2ts_3MBPP1_30C_combinedterm_map	CDK9as_dis2ts_3MBPP1_30C_combinedpr_density	CDK9as_dis2ts_3MBPP1_30C_combinedpr_densityRPKM	CDK9as_dis2ts_3MBPP1_30C_combinedgb_density	CDK9as_dis2ts_3MBPP1_30C_combinedgb_densityRPKM	CDK9as_dis2ts_3MBPP1_30C_combinedpause_index_CI_low	CDK9as_dis2ts_3MBPP1_30C_combinedpause_index_CI_high	CDK9as_dis2ts_3MBPP1_30C_combinedpause_index_scaled	CDK9as_dis2ts_3MBPP1_30C_combinedpause_index_CI_low_scaled	CDK9as_dis2ts_3MBPP1_30C_combinedpause_index_CI_high_scaled	CDK9as_dis2ts_3MBPP1_30C_combined_ExpPR	CDK9as_dis2ts_3MBPP1_30C_combined_ExpGB	CDK9as_dis2ts_3MBPP1_30C_combinedFexact_Pval
SPNCRNA.897	12	72	12	100	2346	300	0.12	25.9145067465179	0.030690537084399	6.62775108606596	0.0859719462550338	0.316070328784623	3.91	2.01690185914309	7.41500991328727	3	109	1
SPAC6G9.04	15	191	5	100	4892	300	0.15	32.3931334331474	0.0390433360588716	8.43157329753495	0.0446706870211766	0.135777591401152	3.84188481675393	2.18529000907596	6.64223977134434	4	111	0.264710918509228
SPAC6G9.05	3	216	14	100	1018	300	0.03	6.47862668662948	0.212180746561886	45.8213282354933	0.0035570979432509	0.0446963057708491	0.141388888888889	0.0362112570622942	0.455008392747244	18	85	1
SPNCRNA.898	0	61	3	100	2165	300	0	0	0.028175519630485	6.08462244625709	0.00149545868574188	0.0796917976497406	0	0.0323766805463116	1.72532741911688	2	98	1
SPAC6G9.08	44	1090	56	100	2404	300	0.44	95.0198580705656	0.453410981697171	97.9160162011388	0.0294953992691843	0.0550592869372824	0.970422018348624	0.709069398431191	1.32362525797227	44	100	1
SPAC6G9.11	0	1151	16	100	2009	300	0	0	0.572921851667496	123.724893252207	7.89816238117203e-05	0.00416422993395369	0	0.00158674082237746	0.0836593793731296	36	64	1
SPAC6G9.12	63	945	22	100	1968	300	0.63	136.051160419219	0.480182926829268	103.697530807332	0.0512092831791055	0.0866218940133977	1.312	1.0077986929648	1.70471887418367	52	111	1
SPAC6G9.14	106	1691	1	100	3940	300	1.06	228.911476260908	0.429187817258883	92.6849215489885	0.0512507891011359	0.0766018593619119	2.46978119455943	2.01928109058476	3.01811325885933	61	145	1.67149642464389e-06
SPAC652.01	9	237	16	100	1489	300	0.09	19.4358800598884	0.159167226326394	34.3728346704989	0.0182863504673254	0.07600366849944	0.565443037974684	0.272283758458475	1.13169462395666	14	95	1
SPAPB1E7.03	13	328	14	100	1843	300	0.13	28.0740489753944	0.177970699945741	38.4335242035534	0.021788602949275	0.0705816283530637	0.730457317073171	0.401563952355138	1.30081941054696	17	96	1
SPAPB1E7.05	23	792	28	100	3706	300	0.23	49.6694712641593	0.213707501349164	46.1510373791198	0.0187288165752282	0.0446238962876397	1.07623737373737	0.694089942277957	1.65376159641993	21	102	1
SPAPB1E7.07	59	4338	30	100	7344	300	0.59	127.412991503713	0.590686274509804	127.561195382165	0.0104252689806122	0.0177044075800463	0.998838174273859	0.765631753936157	1.3002116926786	59	100	1
SPAPB1E7.09	16	1114	28	100	2279	300	0.16	34.5526756620239	0.488810881965774	105.560774153945	0.00846769523869091	0.0239809930150689	0.327324955116697	0.192978774489766	0.54652683081342	38	78	1
SPAPB1E7.10	10	104	55	100	483	300	0.1	21.5954222887649	0.215320910973085	46.4994600006532	0.0473386358632659	0.189455601625756	0.464423076923077	0.228645611219574	0.915070555852399	19	91	1
SPAPB1E7.12	132	1412	287	100	611	300	1.32	285.059574211697	2.31096563011457	499.062786771458	0.0778813609365479	0.112143416826289	0.571189801699717	0.475855115322308	0.685196276808626	161	71	1
SPAPB1E7.14	15	207	22	100	1535	300	0.15	32.3931334331474	0.13485342019544	29.1221655620478	0.0412840297002297	0.125074155124973	1.11231884057971	0.633709855898525	1.91988828116833	13	102	1
SPAC2E1P5.03	112	721	4	100	1967	300	1.12	241.868729634167	0.366548042704626	79.1575977132664	0.126638341242071	0.190400225507864	3.05553398058252	2.49097617223154	3.74517243573968	56	156	9.90273691099490e-11
SPAC2E1P5.05	114	784	33	100	1681	300	1.14	246.18781409192	0.466389054134444	100.71868574891	0.118866099643545	0.177743247470166	2.4443112244898	1.99813913500799	2.98786398997348	68	146	2.91456203547524e-06
SPAC26A3.01	43	2755	79	100	1957	300	0.43	92.8603158416891	1.40776699029126	304.013226395234	0.0114055208015269	0.0212833051895087	0.305448275862069	0.223206042085881	0.416514282558684	83	60	1
SPAC26A3.02	33	519	342	100	2623	284	0.33	71.2648935529242	0.197865040030499	42.7297909564201	0.0439725679359955	0.0914695152519137	1.66780346820809	1.15340045696116	2.3992453850577	21	112	1
SPAC26A3.04	157	546	120	100	435	300	1.57	339.048129933609	1.2551724137931	271.059783210704	0.239802492058473	0.344653005128256	1.25082417582418	1.04314084045436	1.49924057230791	143	114	1
SPAC26A3.05	107	2705	100	100	5156	300	1.07	231.071018489785	0.524631497284717	113.296387298505	0.0324446749652048	0.0481842728697367	2.03952680221811	1.67284744120596	2.48438110916362	71	136	0.00236993950801332
SPAC26A3.06	44	339	35	100	882	300	0.44	95.0198580705656	0.384353741496599	83.0028135588583	0.0935695111693539	0.179466700472768	1.14477876106195	0.825283088513701	1.58289629816982	39	105	1
SPAC26A3.08	22	823	31	100	995	300	0.22	47.5099290352828	0.82713567839196	178.623442649784	0.0170691172082862	0.0414600502079935	0.265978128797084	0.169837716222447	0.412527499569535	55	67	1
SPAC26A3.10	39	1553	28	100	3742	300	0.39	84.2221469261832	0.415018706574025	89.6250422620308	0.0180244238214792	0.034845759312855	0.939716677398583	0.67447393939975	1.30392831348704	40	99	1
SPAC26A3.11	12	214	15	100	1307	300	0.12	25.9145067465179	0.163733741392502	35.3589928829051	0.0298717192876615	0.102795868300791	0.732897196261682	0.390423371089736	1.34354199869134	15	97	1
SPAC26A3.16	106	1037	101	100	1458	300	1.06	228.911476260908	0.711248285322359	153.597070736963	0.0832579892887026	0.12538713428728	1.490337512054	1.21390148382928	1.82814441790855	85	121	1
SPNCRNA.902	30	31	8	100	1035	300	0.3	64.7862668662948	0.029951690821256	6.46819411547548	0.569708407685127	1.64340691506347	10.0161290322581	5.89648201954107	17.009261570907	3	127	4.71847104758848e-11
SPAC8E11.12	3	3	13	100	239	300	0.03	6.47862668662948	0.0125523012552301	2.71072246302488	0.162070833932487	6.17014163335868	2.39	0.387349293098644	14.7466385037273	1	102	1
SPAC8E11.08c	3	23	2	100	1331	300	0.03	6.47862668662948	0.0172802404207363	3.73174089137185	0.0312294740718594	0.455248489725081	1.73608695652174	0.415664299896448	6.05935739824083	1	102	1
SPAC8E11.07c	4	176	80	100	770	300	0.04	8.63816891550597	0.228571428571429	49.3609652314627	0.00719377910477479	0.0633544274207554	0.175	0.0553920991067659	0.487829091139816	19	85	1
SPAC8E11.05c	34	454	34	100	2169	300	0.34	73.4244357818007	0.209313047487321	45.2020365103701	0.0519868238066254	0.10735708429401	1.62436123348018	1.1275942083657	2.32857515833707	23	111	1
SPAC8E11.04c	8	83	4	100	994	300	0.08	17.2763378310119	0.0835010060362173	18.0323948688882	0.0432523853261741	0.205854403667958	0.958072289156626	0.429928710142171	2.0461927724595	8	100	1
SPAC8E11.03c	4	17	2	100	941	300	0.04	8.63816891550597	0.0180658873538789	3.90140466428272	0.0670760206056884	0.74144797528323	2.21411764705882	0.631185353899528	6.9770254474152	1	103	1
SPAC8E11.02c	165	2377	243	100	1255	300	1.65	356.324467764621	1.89402390438247	409.022460401547	0.0590870655069518	0.0815118008299553	0.871161127471603	0.741542672112245	1.02297310041594	173	92	1
SPAC8E11.01c	28	282	367	100	2116	300	0.28	60.4671824085418	0.133270321361059	28.7802886835147	0.0659701076307129	0.148480689299452	2.10099290780142	1.39592747746589	3.1418513855764	15	113	1
SPAC959.02	98	847	41	100	1364	300	0.98	211.635138429896	0.620967741935484	134.100606147976	0.0933259627879338	0.143305925030968	1.57818181818182	1.27296613242742	1.9546928174224	75	123	1
SPAC959.10	5	137	6	100	1033	300	0.05	10.7977111443825	0.132623426911907	28.6405890954578	0.0132068507929823	0.0922665012897366	0.377007299270073	0.136426768691507	0.953112958322979	12	93	1
SPSNORNA.20	855	830	1219	100	126	300	8.55	1846.4086056894	6.58730158730159	1422.55559521229	0.935214553949711	1.13465942984753	1.29795180722892	1.17837033797664	1.42967088160789	829	126	1
SPNCRNA.906	855	1224	988	100	197	300	8.55	1846.4086056894	6.21319796954315	1341.76633915981	0.639474137293455	0.763026551929534	1.37610294117647	1.25976405046811	1.50316230730118	822	133	1
SPAC959.07	101	672	77	100	699	300	1.01	218.113765116526	0.96137339055794	207.612643462804	0.121229366321168	0.186168378577759	1.05058035714286	0.847393270584963	1.30131696625853	98	103	1
SPAC959.08	128	390	207	100	400	300	1.28	276.421405296191	0.975	210.555367315458	0.267430358071148	0.402575823163219	1.31282051282051	1.06972143228459	1.61030329265288	112	116	1
SPAP32A8.02	36	391	34	100	3405	300	0.36	77.7435202395537	0.114831130690162	24.7982675915039	0.0644201285461957	0.131009788975084	3.13503836317136	2.19350537699796	4.46088331460162	14	122	0.00110651780759868
SPAC3H5.12c	34	598	189	52	627	300	0.653846153846154	141.200838041924	0.953748006379585	205.965909548348	0.0395920400015419	0.0812461142649946	0.685554412143041	0.477388636172438	0.979640647002916	41	45	1
SPAC3H5.13	11	53	23	100	351	300	0.11	23.7549645176414	0.150997150997151	32.6084724018388	0.102452466510329	0.410370459462793	0.728490566037736	0.359608157451255	1.4404003127144	14	97	1
SPAC3H5.09c	23	2448	16	100	8315	300	0.23	49.6694712641593	0.294407696933253	63.5785854033632	0.00608527893199971	0.0143742222829378	0.781229575163399	0.505990943195776	1.19521658282628	27	96	1
SPAC3H5.08c	18	688	51	100	3282	300	0.18	38.8717601197769	0.209628275441804	45.2701113183128	0.0158844951490196	0.0425308426916837	0.858662790697674	0.521329130790823	1.39586225714106	20	98	1
SPAC3H5.06c	3	781	252	100	5087	222	0.03	6.47862668662948	0.153528602319638	33.1551500049644	0.000989750756998362	0.0122741528408105	0.195403329065301	0.0503486210085067	0.624386155012028	13	90	1
SPAC3H5.05c	89	351	122	96	332	300	0.927083333333333	200.207560802091	1.05722891566265	228.31304889628	0.199531834984313	0.321899244133648	0.876899335232669	0.690047595987416	1.1132348859622	95	90	1
SPAC3A11.14c	6	226	16	100	3037	300	0.06	12.957253373259	0.074415541652947	16.0703504684257	0.0106687320361275	0.0617124019531184	0.806283185840708	0.324009391937194	1.87420564731621	7	99	1
SPAC3A11.12c	94	1584	139	100	1887	300	0.94	202.99696951439	0.839427662957075	181.277948624291	0.0479174382062871	0.0734158462030336	1.11981060606061	0.904202058952637	1.38535701785124	88	106	1
SPAC3A11.11c	18	214	37	100	1568	300	0.18	38.8717601197769	0.136479591836735	29.4733441951256	0.0503542881780007	0.138732540692604	1.3188785046729	0.789555238631051	2.17532623806003	14	104	1
SPAC3A11.10c	106	829	42	100	1327	300	1.06	228.911476260908	0.624717407686511	134.910362301327	0.103896717341541	0.157228748511754	1.6967671893848	1.37870943912225	2.08642549275098	79	127	1
SPAC3A11.08	65	805	83	100	2619	300	0.65	140.370244876972	0.307369224894998	66.3776821017784	0.0621782616823938	0.104664840814659	2.11472049689441	1.62844867346189	2.74117218093592	38	127	0.0465206558440136
SPNCRNA.910	19	148	364	100	743	300	0.19	41.0313023486533	0.199192462987887	43.0164535496259	0.0771915272232925	0.211100017648294	0.953851351351351	0.573533047269064	1.56847313112682	19	100	1
SPAC3A11.07	79	2702	213	100	2299	300	0.79	170.603836081243	1.17529360591562	253.80961733033	0.0232193363365808	0.0367640248328779	0.672172464840859	0.533812542377992	0.845204930907862	96	83	1
SPAC3A11.05c	0	414	14	100	2945	300	0	0	0.140577249575552	30.3582506877714	0.000219659688747516	0.0115936030561262	0	0.00646897783361434	0.341431610002915	12	88	1
SPAC3A11.03	3	66	3	100	3509	300	0.03	6.47862668662948	0.0188087774294671	4.06183491324732	0.0114252185883525	0.149561053182487	1.595	0.400910920265288	5.24809735617346	1	102	1
SPAC328.02	5	653	186	100	3781	300	0.05	10.7977111443825	0.172705633430309	37.2965108557617	0.00280872383298101	0.0190692616833894	0.289509954058193	0.106197848125012	0.721008784248953	15	90	1
SPAC328.03	20	1380	98	100	1957	300	0.2	43.1908445775298	0.705160960654062	152.282487268756	0.00906698660892643	0.0229062169728327	0.283623188405797	0.17744092793669	0.448274666158335	49	71	1
SPAC328.04	37	322	65	100	2897	300	0.37	79.9030624684302	0.111149464963756	24.0031963306258	0.0805059946978623	0.163321269302195	3.32885093167702	2.33225866639707	4.73141717168458	13	124	0.000245351733474874
SPAC328.05	10	329	64	100	2090	300	0.1	21.5954222887649	0.157416267942584	33.9947078134146	0.0152894063420284	0.0585432186206604	0.635258358662614	0.319548592548393	1.2235532691718	14	96	1
SPAC328.06	51	1223	16	100	3718	300	0.51	110.136653672701	0.328940290478752	71.0360448067765	0.0311788146879807	0.0556229750280225	1.55043336058872	1.15922833009912	2.06806221154188	37	114	1
SPAC328.09	20	937	13	100	1645	70	0.2	43.1908445775298	0.569604863221885	123.008575590108	0.0133323206929423	0.0337914633113702	0.351120597652081	0.219316675398901	0.555869571472039	43	77	1
SPNCRNA.222	0	2	0	100	408	300	0	0	0.00490196078431373	1.0585991318022	0.0514242900386907	4.05388820080272	0	0.209811103357858	16.5398638592751	0	100	1
SPAC16E8.01	64	2488	65	100	4675	300	0.64	138.210702648095	0.532192513368984	114.929220651224	0.019904039380733	0.0331800834058802	1.20257234726688	0.93051384104927	1.5511688992249	56	108	1
SPAC16E8.02	14	157	22	100	2530	300	0.14	30.2335912042709	0.0620553359683794	13.4011118550834	0.0495068214985544	0.15768341264199	2.25605095541401	1.25252258391343	3.98939033984234	6	108	1
SPAC16E8.03	7	23	8	100	391	300	0.07	15.1167956021354	0.0588235294117647	12.7031895816264	0.119006582197197	0.745207834956032	1.19	0.465315736391039	2.91376263467808	5	102	1
SPNCRNA.914	21	61	12	100	771	300	0.21	45.3503868064063	0.0791180285343709	17.0858723685429	0.203233316307564	0.578498127669872	2.65426229508197	1.56692886873132	4.46022056433471	8	113	1
SPNCRNA.562	4	6	2	100	535	300	0.04	8.63816891550597	0.011214953271028	2.42191651836616	0.158655326760933	2.65404002692664	3.56666666666667	0.84880599817099	14.1991141440575	1	103	1
SPAC16E8.08	69	590	87	100	1228	300	0.69	149.008413792478	0.480456026058632	103.75650773918	0.0903866896392306	0.151070437885611	1.43613559322034	1.10994854876975	1.8551449772353	54	115	1
SPAC16E8.09	30	931	23	100	2988	300	0.3	64.7862668662948	0.311579651941098	67.286941602544	0.0219956009187945	0.0469224509790594	0.962835660580022	0.657228555453579	1.4020428352543	30	100	1
SPAC16E8.13	148	803	8	100	2423	300	1.48	319.612249873721	0.331407346264961	71.5688159219077	0.154047555120582	0.220406151535993	4.46580323785803	3.73257226057171	5.34044105171711	61	187	8.22664408320574e-25
SPAC16E8.15	40	752	16	100	1094	300	0.4	86.3816891550597	0.687385740402194	148.443853392607	0.0381708092252733	0.0738364356917982	0.581914893617021	0.41758865292449	0.807770606468273	57	83	1
SPAC16E8.16	1	3448	26	100	2211	300	0.01	2.15954222887649	1.55947535052013	336.775287434018	1.51352787275068e-05	0.00188449781538714	0.00641241299303944	0.000334641012665176	0.0416662466982097	61	40	1
SPAC1B1.01	56	672	21	100	1918	300	0.56	120.934364817084	0.35036496350365	75.6627934204902	0.0628188025598436	0.110294364893009	1.59833333333333	1.2048646330978	2.11544591864792	40	116	1
SPNCRNA.915	7	16	33	100	250	300	0.07	15.1167956021354	0.064	13.8210702648095	0.163552845922925	1.12792109511	1.09375	0.408882114807313	2.819802737775	6	101	1
SPAC17A2.01	38	97	3	100	2185	300	0.38	82.0626046973067	0.0443935926773455	9.58698380782699	0.264494463819857	0.578444787268419	8.55979381443299	5.77920403446389	12.639018601815	5	133	1.465756400191e-14
SPNCRNA.916	11	21	12	100	132	300	0.11	23.7549645176414	0.159090909090909	34.3563536412169	0.237211125519814	1.13790421416517	0.691428571428572	0.313118685686154	1.50203356269802	15	96	1
SPNCRNA.124	1	0	1	100	150	300	0.01	2.15954222887649	0	0	0.0577765545925511	8.27870929775896	NA	0.0866648318888267	12.4180639466384	0	101	1
SPAC17A2.05	17	1074	50	100	2211	300	0.17	36.7122178909004	0.485753052917232	104.900423058044	0.00948745513323428	0.0260317562643111	0.349972067039106	0.20976763299581	0.575562131003919	38	79	1
SPNCRNA.917	5	4	2	100	239	300	0.05	10.7977111443825	0.0167364016736402	3.61429661736651	0.292873678803667	5.51760650706156	2.9875	0.699968092340764	13.1870795518771	1	104	1
SPAC17A2.11	1	117	9	100	1595	300	0.01	2.15954222887649	0.0733542319749216	15.8411561616645	0.000442728847975229	0.0561996970150585	0.136324786324786	0.00706152512520491	0.896385167390184	6	95	1
SPAC17A2.12	8	935	14	100	4093	300	0.08	17.2763378310119	0.228438797947716	49.3323230881876	0.00396560977309791	0.0176530220183675	0.35020320855615	0.162312408012898	0.722538191211781	20	88	1
SPNCRNA.920	10	157	357	100	1055	300	0.1	21.5954222887649	0.148815165876777	32.137263500816	0.0316898153397394	0.124108015668625	0.671974522292994	0.334327551834251	1.309339565304	14	96	1
SPAC17A2.14	44	845	12	100	2425	300	0.44	95.0198580705656	0.348453608247423	75.2500281814695	0.0379791458167644	0.0711522890871344	1.26272189349112	0.920994286056536	1.72544301036301	37	107	1
SPAC17G6.03	12	1963	12	100	4231	300	0.12	25.9145067465179	0.463956511463011	100.193367886659	0.00330616642647633	0.0110309578809889	0.258644931227713	0.139883901504213	0.466719827944642	35	77	1
SPNCRNA.226	131	3	1	100	284	300	1.31	282.90003198282	0.0105633802816901	2.28120657979911	13.483022430386	171.42070295791	124.013333333333	38.2917837022962	486.834796400463	2	229	3.62361428414785e-50
SPAC17G6.06	71	515	82	100	483	300	0.71	153.327498250231	1.06625258799172	230.261749041696	0.106696644944201	0.177861137115843	0.665883495145631	0.515344795080489	0.859069292269522	88	83	1
SPAC17G6.08	5	337	256	100	1969	300	0.05	10.7977111443825	0.171152869476892	36.9611849228734	0.00542392281373299	0.037089025111656	0.292136498516321	0.106797040202403	0.730282904448507	15	90	1
SPAC17G6.09	99	648	145	100	1297	300	0.99	213.794680658773	0.499614494988435	107.893860008633	0.122927364798014	0.189701224532348	1.98152777777778	1.59436792143024	2.46042488218455	66	133	0.0263783516706054
SPAC17G6.10	55	499	50	100	1639	300	0.55	118.774822588207	0.304453935326419	65.7481130085033	0.0825704062708685	0.146789659395819	1.8065130260521	1.35332895877953	2.40588251749747	36	119	1
SPNCRNA.921	0	57	1	100	1516	300	0	0	0.037598944591029	8.11965086055145	0.00160081492032805	0.0853739079446319	0	0.0242683541921733	1.29426844444062	3	97	1
SPNCRNA.227	2	49	7	100	776	300	0.02	4.31908445775298	0.0631443298969072	13.6362846926479	0.00686844659684507	0.170826937731834	0.316734693877551	0.0532991455915177	1.32561703679903	6	96	1
SPAC17G6.12	19	386	21	100	2639	300	0.19	41.0313023486533	0.14626752557787	31.5870898198683	0.030146299956658	0.0794180520578903	1.2989896373057	0.795560855856205	2.09584239380773	15	104	1
SPAC17G6.13	69	913	58	100	1338	300	0.69	149.008413792478	0.682361733931241	147.35889797939	0.0586969875613706	0.0971429932221511	1.01119386637459	0.785365693571138	1.29977324931238	68	101	1
SPAC17G6.17	3	187	130	100	1456	300	0.03	6.47862668662948	0.128434065934066	27.7358789010923	0.00410343018548951	0.0517063226926216	0.233582887700535	0.0597459435007273	0.75284405840457	11	92	1
SPAC1142.01	99	477	8	100	1904	300	0.99	213.794680658773	0.250525210084034	54.1019770574625	0.166130413103903	0.259059673848472	3.95169811320755	3.16312306549831	4.9324961900749	39	160	3.8553666044604e-15
SPAC1142.04	16	938	42	100	2169	300	0.16	34.5526756620239	0.432457353619179	93.3909917328792	0.0100493875464669	0.0285014565898274	0.36997867803838	0.217971215882866	0.618196593433357	35	81	1
SPRRNA.16	6	0	1	34	14	298	0.176470588235294	38.1095687448793	0	0	1.06960945644253	63.5350631317262	NA	0.44042742324104	26.161496583652	0	40	1
SPAC1142.05	93	618	66	100	969	300	0.93	200.837427285514	0.637770897832817	137.729318621844	0.120253702961728	0.188125797139471	1.45820388349515	1.16525838169914	1.82293897428147	75	118	1
SPAC1142.06	16	518	38	100	1508	300	0.16	34.5526756620239	0.343501326259947	74.1805619733437	0.0181317051855693	0.0518041103081288	0.465791505791506	0.273426114198386	0.781205983446582	29	87	1
SPNCRNA.924	4	7	247	100	19	300	0.04	8.63816891550597	0.368421052631579	79.5620821165023	0.141097652543139	2.16319249445901	0.108571428571429	0.0268085539831964	0.411006573947211	28	76	1
SPAC1142.08	52	1173	71	100	2324	300	0.52	112.296195901578	0.50473321858864	108.999269985892	0.0332297531087782	0.0589855286282084	1.03024722932651	0.772259462248006	1.37082368531956	50	102	1
